公司代號,公司名稱,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,基本每股盈餘（元）,毛利率,營益率,業外稅前率,年季
3092,鴻碩,2310811.0,562740.0,276332,1796,278128,2.85,0.2435,0.1196,0.0065,2019Q3
3094,聯傑,172078.0,114058.0,2493,25918,28411,0.3,0.6628,0.0145,0.9123,2019Q3
3130,一零四,1233356.0,1110075.0,258141,10313,268454,6.66,0.9,0.2093,0.0384,2019Q3
3149,正達,2133200.0,-31217.0,-176463,152220,-24243,-0.12,-0.0146,-0.0827,-6.2789,2019Q3
3164,景岳,266788.0,182123.0,62682,14662,77344,0.69,0.6827,0.235,0.1896,2019Q3
3167,大量,1383274.0,399218.0,129504,37672,167176,1.56,0.2886,0.0936,0.2253,2019Q3
3189,景碩,16091213.0,1552060.0,-1771811,-178053,-1949864,-4.54,0.0965,-0.1101,0.0913,2019Q3
3209,全科,28043593.0,1135026.0,402621,-131271,271350,1.24,0.0405,0.0144,-0.4838,2019Q3
3229,晟鈦,409109.0,47537.0,-94611,-5997,-100608,-1.03,0.1162,-0.2313,0.0596,2019Q3
3231,緯創,628043510.0,29450329.0,8318021,-436831,7881190,1.4,0.0469,0.0132,-0.0554,2019Q3
3257,虹冠電,466169.0,187531.0,16975,45313,62288,0.83,0.4023,0.0364,0.7275,2019Q3
3266,昇陽,1523782.0,426440.0,223729,21762,245491,0.62,0.2799,0.1468,0.0886,2019Q3
3296,勝德,2115226.0,368356.0,59334,-27678,31656,0.28,0.1741,0.0281,-0.8743,2019Q3
3305,昇貿,3883434.0,493740.0,235903,-4627,231276,1.42,0.1271,0.0607,-0.02,2019Q3
3308,聯德,461341.0,7099.0,-86756,21107,-65649,-0.64,0.0154,-0.1881,-0.3215,2019Q3
3311,閎暉,1713657.0,240487.0,-94474,75627,-18847,-0.27,0.1403,-0.0551,-4.0127,2019Q3
3312,弘憶股,8898413.0,432411.0,162299,-4981,157318,1.03,0.0486,0.0182,-0.0317,2019Q3
3321,同泰,1710193.0,-53698.0,-343467,3022,-340445,-3.58,-0.0314,-0.2008,-0.0089,2019Q3
3338,泰碩,3272007.0,782117.0,304685,-4692,299993,2.46,0.239,0.0931,-0.0156,2019Q3
3346,麗清,3035776.0,504178.0,17265,-25132,-7867,-0.06,0.1661,0.0057,3.1946,2019Q3
3356,奇偶,1059427.0,411503.0,33701,41171,74872,0.67,0.3884,0.0318,0.5499,2019Q3
3376,新日興,7883166.0,1854615.0,1230661,167293,1397954,4.97,0.2353,0.1561,0.1197,2019Q3
3380,明泰,11147438.0,1911780.0,132859,117460,250319,0.32,0.1715,0.0119,0.4692,2019Q3
3406,玉晶光,8264883.0,3744160.0,2169282,-39126,2130156,15.13,0.453,0.2625,-0.0184,2019Q3
3413,京鼎,5023990.0,1102685.0,475857,-23232,452625,4.54,0.2195,0.0947,-0.0513,2019Q3
3416,融程電,1259316.0,467034.0,207238,25807,233045,2.59,0.3709,0.1646,0.1107,2019Q3
3419,譁裕,1157670.0,183877.0,-97753,65115,-32638,-0.22,0.1588,-0.0844,-1.9951,2019Q3
3432,台端,44265.0,15652.0,-13549,99931,86382,0.82,0.3536,-0.3061,1.1568,2019Q3
3437,榮創,2822966.0,243415.0,-180586,-16,-180602,-1.21,0.0862,-0.064,0.0001,2019Q3
3443,創意,7413137.0,2448722.0,354382,89050,443432,2.67,0.3303,0.0478,0.2008,2019Q3
3450,聯鈞,4383509.0,966426.0,539398,91264,630662,1.33,0.2205,0.1231,0.1447,2019Q3
3454,晶睿,5224340.0,1587857.0,270300,25652,295952,3.07,0.3039,0.0517,0.0867,2019Q3
3481,群創,186393293.0,4395814.0,-12801431,2948876,-9852555,-1.06,0.0236,-0.0687,-0.2993,2019Q3
3494,誠研,770948.0,68330.0,-264604,83832,-180772,-0.84,0.0886,-0.3432,-0.4637,2019Q3
3501,維熹,3826996.0,979056.0,466481,122703,589184,3.66,0.2558,0.1219,0.2083,2019Q3
3504,揚明光,3644170.0,786923.0,25563,31615,57178,0.45,0.2159,0.007,0.5529,2019Q3
3515,華擎,9552222.0,1713738.0,496722,27167,523889,3.35,0.1794,0.052,0.0519,2019Q3
3518,柏騰,397436.0,51646.0,-73651,12035,-61616,-1.14,0.1299,-0.1853,-0.1953,2019Q3
3528,安馳,3030583.0,411026.0,189123,-22242,166881,2.02,0.1356,0.0624,-0.1333,2019Q3
3530,晶相光,1616079.0,324004.0,96073,20012,116085,1.27,0.2005,0.0594,0.1724,2019Q3
3532,台勝科,8899807.0,2731060.0,2249607,188064,2437671,5.02,0.3069,0.2528,0.0771,2019Q3
3533,嘉澤,11017258.0,3826231.0,1849831,161710,2011541,14.28,0.3473,0.1679,0.0804,2019Q3
3535,晶彩科,1572563.0,459922.0,175067,10387,185454,2.34,0.2925,0.1113,0.056,2019Q3
3545,敦泰,6352830.0,1430556.0,-347016,117784,-229232,-0.84,0.2252,-0.0546,-0.5138,2019Q3
3550,聯穎,2526670.0,454624.0,41825,13342,55167,0.25,0.1799,0.0166,0.2418,2019Q3
3557,嘉威,544285.0,205953.0,16969,7298,24267,0.26,0.3784,0.0312,0.3007,2019Q3
3563,牧德,2093625.0,1384709.0,953590,14747,968337,18.02,0.6614,0.4555,0.0152,2019Q3
3576,聯合再生,14258631.0,-483681.0,-2386024,-305119,-2691143,-1.08,-0.0339,-0.1673,0.1134,2019Q3
3583,辛耘,3204938.0,1098758.0,343589,22895,366484,3.55,0.3428,0.1072,0.0625,2019Q3
3588,通嘉,762102.0,265328.0,11984,8540,20524,0.3,0.3482,0.0157,0.4161,2019Q3
3591,艾笛森,1778696.0,323828.0,4774,18861,23635,0.03,0.1821,0.0027,0.798,2019Q3
3593,力銘,417045.0,-46054.0,-132255,-28292,-160547,-2.54,-0.1104,-0.3171,0.1762,2019Q3
3596,智易,25170480.0,3256968.0,1357364,33521,1390885,5.52,0.1294,0.0539,0.0241,2019Q3
3605,宏致,5240294.0,1170752.0,162720,108881,271601,1.99,0.2234,0.0311,0.4009,2019Q3
3607,谷崧,3375260.0,-49848.0,-536846,417164,-119682,-0.75,-0.0148,-0.1591,-3.4856,2019Q3
3617,碩天,6782116.0,2925357.0,704987,58201,763188,7.29,0.4313,0.1039,0.0763,2019Q3
3622,洋華,593882.0,69861.0,-86443,197018,110575,0.72,0.1176,-0.1456,1.7818,2019Q3
3645,達邁,1331135.0,368359.0,133399,-5829,127570,0.75,0.2767,0.1002,-0.0457,2019Q3
3652,精聯,1474303.0,483386.0,-17024,5410,-11614,-0.12,0.3279,-0.0115,-0.4658,2019Q3
3653,健策,3961558.0,1148117.0,629321,65140,694461,4.75,0.2898,0.1589,0.0938,2019Q3
3661,世芯-KY,2892332.0,1142168.0,290659,63058,353717,4.86,0.3949,0.1005,0.1783,2019Q3
3665,貿聯-KY,17239047.0,4096172.0,1672436,90726,1763162,11.46,0.2376,0.097,0.0515,2019Q3
3669,圓展,1596506.0,743513.0,18756,12333,31089,0.22,0.4657,0.0117,0.3967,2019Q3
3673,TPK-KY,99662156.0,4091691.0,576262,350635,926897,0.76,0.0411,0.0058,0.3783,2019Q3
3679,新至陞,2723612.0,546346.0,185313,96981,282294,3.73,0.2006,0.068,0.3435,2019Q3
3686,達能,97988.0,-20653.0,-57836,35304,-22532,-0.19,-0.2108,-0.5902,-1.5668,2019Q3
3694,海華,5685607.0,517041.0,-104358,-23970,-128328,-0.85,0.0909,-0.0184,0.1868,2019Q3
3701,大眾控,5228853.0,850440.0,68104,118985,187089,0.25,0.1626,0.013,0.636,2019Q3
3702,大聯大,381828772.0,16640292.0,7197877,-1128059,6069818,2.81,0.0436,0.0189,-0.1858,2019Q3
3703,欣陸,17072443.0,2057280.0,1043873,-450599,593274,0.3,0.1205,0.0611,-0.7595,2019Q3
3704,合勤控,18992062.0,4229889.0,553720,-219495,334225,0.7,0.2227,0.0292,-0.6567,2019Q3
3705,永信,5915039.0,2794257.0,627355,53325,680680,1.91,0.4724,0.1061,0.0783,2019Q3
3706,神達,25512467.0,3597567.0,196494,1814224,2010718,1.75,0.141,0.0077,0.9023,2019Q3
3708,上緯投控,4508211.0,879934.0,293029,331934,624963,5.03,0.1952,0.065,0.5311,2019Q3
3711,日月光投控,297159663.0,44462243.0,14821465,-40955,14780510,2.46,0.1496,0.0499,-0.0028,2019Q3
3712,永崴投控,6203097.0,457907.0,-373307,211893,-161414,-0.9,0.0738,-0.0602,-1.3127,2019Q3
4104,佳醫,4753392.0,927733.0,363872,216443,580315,3.12,0.1952,0.0765,0.373,2019Q3
4106,雃博,1519848.0,638485.0,94787,3012,97799,0.68,0.4201,0.0624,0.0308,2019Q3
4108,懷特,81360.0,55595.0,-139348,25359,-113989,-0.58,0.6833,-1.7127,-0.2225,2019Q3
4119,旭富,1835788.0,764981.0,573288,31764,605052,6.06,0.4167,0.3123,0.0525,2019Q3
4133,亞諾法,310833.0,135536.0,-2078,2811,733,0.02,0.436,-0.0067,3.8349,2019Q3
4137,麗豐-KY,3721344.0,3154451.0,1312453,134690,1447143,13.27,0.8477,0.3527,0.0931,2019Q3
4142,國光生,672298.0,57248.0,-277748,-4492,-282240,-0.88,0.0852,-0.4131,0.0159,2019Q3
4148,全宇生技-KY,1395472.0,309796.0,53309,26322,79631,0.54,0.222,0.0382,0.3305,2019Q3
4155,訊映,866141.0,218884.0,71263,36738,108001,1.27,0.2527,0.0823,0.3402,2019Q3
4164,承業醫,2339972.0,626425.0,424597,-25961,398636,2.28,0.2677,0.1815,-0.0651,2019Q3
4190,佐登-KY,2343128.0,1772859.0,457621,-17594,440027,5.3,0.7566,0.1953,-0.04,2019Q3
4306,炎洲,12133038.0,1393228.0,149335,39351,188686,0.08,0.1148,0.0123,0.2086,2019Q3
4414,如興,11951777.0,1575406.0,-142864,342254,199390,0.18,0.1318,-0.012,1.7165,2019Q3
4426,利勤,1842776.0,618607.0,425295,1762,427057,2.09,0.3357,0.2308,0.0041,2019Q3
4438,廣越,13143309.0,2243813.0,1335395,23135,1358530,9.59,0.1707,0.1016,0.017,2019Q3
4439,冠星-KY,5808198.0,1014186.0,483108,-6296,476812,13.2,0.1746,0.0832,-0.0132,2019Q3
4526,東台,8132921.0,1924270.0,301220,-62823,238397,0.49,0.2366,0.037,-0.2635,2019Q3
4532,瑞智,15462579.0,2263136.0,734763,-52062,682701,1.11,0.1464,0.0475,-0.0763,2019Q3
4536,拓凱,5598385.0,1857688.0,966688,79889,1046577,8.13,0.3318,0.1727,0.0763,2019Q3
4540,全球傳動,1572056.0,291379.0,-13851,-2777,-16628,-0.25,0.1853,-0.0088,0.167,2019Q3
4545,銘鈺,1285548.0,284644.0,22068,-5122,16946,-0.02,0.2214,0.0172,-0.3023,2019Q3
4551,智伸科,3658227.0,1025932.0,673654,-26039,647615,5.64,0.2804,0.1841,-0.0402,2019Q3
4552,力達-KY,4124212.0,821459.0,397699,15057,412756,2.28,0.1992,0.0964,0.0365,2019Q3
4555,氣立,1024849.0,347895.0,51927,4251,56178,0.62,0.3395,0.0507,0.0757,2019Q3
4557,永新-KY,1201815.0,374800.0,160394,17939,178333,4.34,0.3119,0.1335,0.1006,2019Q3
4560,強信-KY,1336223.0,517842.0,258017,15685,273702,2.97,0.3875,0.1931,0.0573,2019Q3
4562,穎漢,746766.0,254541.0,18206,-5298,12908,0.01,0.3409,0.0244,-0.4104,2019Q3
4564,元翎,2154658.0,741145.0,570346,-27727,542619,2.55,0.344,0.2647,-0.0511,2019Q3
4566,時碩工業,2897961.0,603045.0,159873,94757,254630,2.97,0.2081,0.0552,0.3721,2019Q3
4571,鈞興-KY,1213026.0,400810.0,190204,22588,212792,4.27,0.3304,0.1568,0.1062,2019Q3
4572,駐龍,637271.0,311567.0,230666,9246,239912,5.85,0.4889,0.362,0.0385,2019Q3
4576,大銀微系統,1547270.0,490911.0,26320,23829,50149,0.34,0.3173,0.017,0.4752,2019Q3
4581,光隆精密-KY,812134.0,214725.0,101258,3481,104739,2.64,0.2644,0.1247,0.0332,2019Q3
4720,德淵,2389446.0,463618.0,43379,13642,57021,0.41,0.194,0.0182,0.2392,2019Q3
4722,國精化,3278498.0,540302.0,246960,13562,260522,1.97,0.1648,0.0753,0.0521,2019Q3
4736,泰博,2995660.0,1312421.0,534806,20890,555696,5.06,0.4381,0.1785,0.0376,2019Q3
4737,華廣,1421486.0,610930.0,77452,-12491,64961,0.89,0.4298,0.0545,-0.1923,2019Q3
4739,康普,4759462.0,366282.0,172625,2081,174706,1.03,0.077,0.0363,0.0119,2019Q3
4746,台耀,2037950.0,605551.0,-18574,92107,73533,0.86,0.2971,-0.0091,1.2526,2019Q3
4755,三福化,3007626.0,516932.0,260282,25204,285486,2.63,0.1719,0.0865,0.0883,2019Q3
4763,材料-KY,1568330.0,459712.0,258499,-13549,244950,4.5,0.2931,0.1648,-0.0553,2019Q3
4764,雙鍵,2706641.0,555221.0,218448,9295,227743,2.3,0.2051,0.0807,0.0408,2019Q3
4766,南寶,12588718.0,3470570.0,1217510,128732,1346242,7.4,0.2757,0.0967,0.0956,2019Q3
4807,日成-KY,1122636.0,111914.0,-140723,-2020,-142743,-4.68,0.0997,-0.1254,0.0142,2019Q3
4904,遠傳,62651958.0,20022973.0,9084857,-612701,8472156,2.03,0.3196,0.145,-0.0723,2019Q3
4906,正文,14429289.0,1359382.0,73631,302098,375729,0.8,0.0942,0.0051,0.804,2019Q3
4912,聯德控股-KY,3384031.0,675597.0,227413,-49877,177536,2.97,0.1996,0.0672,-0.2809,2019Q3
4915,致伸,55635972.0,6495163.0,1828474,203510,2031984,3.45,0.1167,0.0329,0.1002,2019Q3
4916,事欣科,5685513.0,1315157.0,-86,237778,237692,3.64,0.2313,-0.0,1.0004,2019Q3
4919,新唐,7577818.0,3011452.0,403293,75898,479191,1.88,0.3974,0.0532,0.1584,2019Q3
4927,泰鼎-KY,8108614.0,1630906.0,793967,5348,799315,4.24,0.2011,0.0979,0.0067,2019Q3
4930,燦星網,8596232.0,1408271.0,169622,292731,462353,0.58,0.1638,0.0197,0.6331,2019Q3
4934,太極,1794663.0,26248.0,-127549,24120,-103429,-0.25,0.0146,-0.0711,-0.2332,2019Q3
4935,茂林-KY,3671737.0,638123.0,209428,33160,242588,1.7,0.1738,0.057,0.1367,2019Q3
4938,和碩,948274878.0,30112962.0,9608784,5019349,14628133,4.25,0.0318,0.0101,0.3431,2019Q3
4942,嘉彰,5577750.0,1280985.0,664278,139528,803806,3.43,0.2297,0.1191,0.1736,2019Q3
4943,康控-KY,3331304.0,1072739.0,337180,-63342,273838,1.73,0.322,0.1012,-0.2313,2019Q3
4952,凌通,2048325.0,705413.0,193984,20010,213994,1.81,0.3444,0.0947,0.0935,2019Q3
4956,光鋐,881632.0,75564.0,-76532,5111,-71421,-0.73,0.0857,-0.0868,-0.0716,2019Q3
4958,臻鼎-KY,78094966.0,16079568.0,7828736,1130994,8959730,5.78,0.2059,0.1002,0.1262,2019Q3
4960,誠美材,11179793.0,442136.0,-302067,-385950,-688017,-0.97,0.0395,-0.027,0.561,2019Q3
4961,天鈺,6799413.0,1393099.0,292092,22814,314906,1.63,0.2049,0.043,0.0724,2019Q3
4967,十銓,5052632.0,253315.0,24488,11576,36064,0.51,0.0501,0.0048,0.321,2019Q3
4968,立積,1915874.0,727134.0,185234,1952,187186,2.4,0.3795,0.0967,0.0104,2019Q3
4976,佳凌,975806.0,59561.0,-72158,11381,-60777,-0.44,0.061,-0.0739,-0.1873,2019Q3
4977,眾達-KY,1797682.0,466337.0,251788,-67045,184743,3.23,0.2594,0.1401,-0.3629,2019Q3
4989,榮科,2204067.0,139674.0,51560,14716,66276,0.34,0.0634,0.0234,0.222,2019Q3
4994,傳奇,2866034.0,1404799.0,465136,19048,484184,3.34,0.4902,0.1623,0.0393,2019Q3
4999,鑫禾,1540094.0,409478.0,165289,27976,193265,1.93,0.2659,0.1073,0.1448,2019Q3
5007,三星,5084991.0,1091982.0,782429,39525,821954,2.18,0.2147,0.1539,0.0481,2019Q3
5203,訊連,1053211.0,918955.0,187427,188413,375840,3.44,0.8725,0.178,0.5013,2019Q3
5215,科嘉-KY,1522062.0,407552.0,223527,37453,260980,3.52,0.2678,0.1469,0.1435,2019Q3
5225,東科-KY,8179631.0,1197834.0,369657,42530,412187,5.54,0.1464,0.0452,0.1032,2019Q3
5234,達興材料,3420821.0,1159675.0,548301,7590,555891,4.65,0.339,0.1603,0.0137,2019Q3
5243,乙盛-KY,7679146.0,1250205.0,510391,21952,532343,2.38,0.1628,0.0665,0.0412,2019Q3
5258,虹堡,2334755.0,600995.0,-181232,8232,-173000,-1.86,0.2574,-0.0776,-0.0476,2019Q3
5269,祥碩,2745492.0,1365749.0,851959,19535,871494,12.06,0.4975,0.3103,0.0224,2019Q3
5283,禾聯碩,4556670.0,1671111.0,817565,19089,836654,9.32,0.3667,0.1794,0.0228,2019Q3
5284,jpp-KY,1081339.0,336066.0,112937,-19844,93093,2.28,0.3108,0.1044,-0.2132,2019Q3
5285,界霖,3343674.0,535259.0,201706,2827,204533,2.29,0.1601,0.0603,0.0138,2019Q3
5288,豐祥-KY,3961853.0,709102.0,508476,69280,577756,7.0,0.179,0.1283,0.1199,2019Q3
