公司代號,year_quarter,預測季均價,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,EPS,營收成長_年季平均(%),毛利率,營益率,業外稅前率,SHAP_營業收入,SHAP_營業毛利（毛損）,SHAP_營業利益（損失）,SHAP_營業外收入及支出,SHAP_稅前淨利（淨損）,SHAP_EPS,SHAP_營收成長_年季平均(%),SHAP_毛利率,SHAP_營益率,SHAP_業外稅前率
,,38.603916,48760514.0,5665177.0,739881.0,2162407.0,2902288.0,3.24,-41.99576112108079,0.1162,0.0152,0.7451,5.709037493392825,2.0017563793435693,2.9109021592512727,-3.2549035654217007,-10.432652550637721,-5.693334652986377,-8.899504101295024,-19.127734933532775,-8.672957518557087,-4.660466015646234
,,70.50569,982271.0,401670.0,204620.0,5586.0,210206.0,2.34,-6.408487740184907,0.4089,0.2083,0.0266,-2.3684898988343774,-4.091867794953287,-1.94015441454947,-1.9594460919499397,3.207218811456114,-8.026749968957155,-4.130931763835251,-5.181955503225327,5.103938834965229,1.1703756348788739
,,27.77117,1023540.0,312092.0,-21085.0,225490.0,204405.0,1.32,-73.54335412761425,0.3049,-0.0206,1.1032,-2.8664405049756168,-3.425968938842416,-0.22437615904957056,-2.5579172594845296,3.5636946968361736,-24.551115831807255,-8.161943320576102,-11.860592425093055,-7.526635075844824,-3.34131228976883
,,30.71166,2242575.0,858735.0,103107.0,3398.0,106505.0,0.48,8.184130447641518,0.3829,0.046,0.0319,-2.6411104529723524,-3.2286923730373385,-0.9256498777493835,-0.573360822275281,3.023106353525072,-43.91192476850003,1.990470496825874,-7.280926389731467,-4.8538398597575725,0.3898352778702974
,,13.518622,8225289.0,1183935.0,-65780.0,-159338.0,-225118.0,-0.24,784.1281517407043,0.1439,-0.008,0.7078,-0.8342576255649328,-2.528606373518705,-0.11531462553888559,0.1167453296110034,3.55636264950037,-41.823728256993924,-6.768285365849733,-17.26979423839599,-7.315411226730793,-2.2228398726228624
,,28.726557,1832761.0,362042.0,185071.0,-68402.0,116669.0,0.55,-10.21966795466364,0.1975,0.101,-0.5863,-2.1627502750232814,-2.835808463320136,-0.051562265790998936,-0.6471766448020935,3.2625070359930395,-42.25624674705789,-1.6440001271106304,-14.8979197556898,-0.3742192966490984,1.6099727958440782
,,19.186752,141832929.0,42223.0,-5666392.0,-1413816.0,-7080208.0,-2.53,24.92811503302231,0.0003,-0.04,0.1997,1.5450279276818037,-2.74590108461678,0.6409453540667891,-1.5246044916659593,3.014213660657406,-42.68823220579419,3.0112495897896587,-20.775445125102998,-9.728677578326314,-0.2855793805513531
,,40.60538,1731656.0,482826.0,336096.0,-49301.0,286795.0,0.89,0.080001127217448,0.2788,0.1941,-0.1719,-1.8509578832611442,-3.607386236153543,0.20201055821031333,-1.222837657853961,3.042578131519258,-38.714670976828785,-2.192263440657407,-13.19308953627944,6.820449490789324,2.5977898313850165
,,128.72304,18085159.0,4378742.0,2918558.0,103066.0,3021624.0,6.59,9.285224732112892,0.2421,0.1614,0.0341,9.81191014714539,5.549996514543891,-4.48554891616106,-2.9546146616339684,-9.861078622806817,56.775888418573885,7.161971746701747,-18.090347504243255,-5.401673178300261,1.4927089577168227
,,58.609367,60908065.0,14927303.0,12359883.0,2892186.0,15252069.0,2.96,32.67390248947184,0.2451,0.2029,0.1896,-9.227902019768953,31.45119739238173,-16.1668850299716,-3.409495484307408,-19.27804652992636,-0.7308782882103696,2.555030198972672,-17.79650165617466,2.5360119964927437,-0.04696340896189213
,,14.192568,1427783.0,72340.0,-6879.0,-24039.0,-30918.0,-0.11,2.513547778672809,0.0507,-0.0048,0.7775,-2.542930211536586,-3.4828051518648864,-0.28658581994473936,-0.16577014625072478,3.4005816780403255,-42.91028441363946,-2.071527185328305,-16.49345247730613,-7.491628690529614,-2.48678836398758
,,15.140166,674020.0,115239.0,-29824.0,32816.0,2992.0,-0.14,-37.73643239662121,0.171,-0.0442,10.9679,-2.690700869299471,-3.2435235967487097,-0.21216466214507818,-0.7253483487665653,3.4565946159139274,-39.931357109434906,-3.8121701828576624,-16.1685554568097,-7.517188268173486,-2.739175496408716
,,20.749575,2252417.0,170784.0,124980.0,-48911.0,76069.0,0.09,-9.10690674340826,0.0758,0.0555,-0.643,-2.20613864261657,-2.9791156070679428,-0.4336741216480732,-0.6025183433294297,3.275693253390491,-48.46501770729199,-1.0621186077781022,-17.507983744479716,-2.913474370650947,4.9201651555299755
,,25.71896,408506.0,82864.0,31316.0,6166.0,37482.0,0.45,-11.117345078127192,0.2028,0.0767,0.1645,-2.849425667785108,-3.2572549688071013,0.09070940148085356,-0.664536084830761,3.212319456078112,-41.376602250598374,-2.2852239597775044,-14.662968455664814,-1.301248095203191,0.08943631015717983
,,21.841112,6533263.0,309715.0,128946.0,75440.0,204386.0,0.97,-1.9577448040607623,0.0474,0.0197,0.3691,-2.755576498247683,-2.998243943825364,-0.20960707791149616,-0.9104239242523908,3.0120069482550025,-34.896750911716374,-1.4839779760874807,-16.69551093135029,-7.495147302504629,-2.449415802070871
,,14.65113,2599988.0,199226.0,-16209.0,19412.0,3203.0,0.03,-10.647654715329042,0.0766,-0.0062,6.0606,-2.646133636198938,-3.184000515565276,-0.23677402116358282,-0.6193318858742713,3.1448541194573045,-41.50995825756341,-1.9846223931200802,-16.853409519568086,-7.463804919626564,-2.7194455897901206
,,65.928856,2604871.0,689905.0,396289.0,38210.0,434499.0,2.05,67.94934213473917,0.2649,0.1521,0.0879,-2.0361440328508618,-3.1884131299331786,2.4410202954337,-0.9097913452610373,2.9337530072033404,-11.914688820377924,4.518439308982343,-14.70221820794046,-0.5995045921485871,0.662627175822854
,,119.967735,17889063.0,4567328.0,3203908.0,19176.0,3223084.0,6.97,-1.220671610285717,0.2553,0.1791,0.0059,10.356098700687289,5.405172538161278,-6.732324858903885,-1.599322652220726,-9.957976735476404,54.93038473892957,-1.4281523954309523,-17.52717230401933,-3.3149133283644914,1.1121396071463823
,,45.811874,2093548.0,510212.0,165754.0,-25847.0,139907.0,1.15,10.061391345373783,0.2437,0.0792,-0.1847,-2.4024467726424334,-2.8782724891602993,0.13997965928167105,0.02662560723721981,3.268870136849582,-31.288887778148055,4.208135850783438,-14.067108932211996,-1.7078839440084994,1.7891179145872593
,,23.07957,4348205.0,505554.0,279560.0,49842.0,329402.0,0.53,-6.825881884009832,0.1163,0.0643,0.1513,-2.63835787255317,-2.9915657583624125,-0.2717977790907025,-0.6746624414622784,2.757222676835954,-40.3750776104629,-1.5806293852068485,-16.877872993834316,-2.9657977493666112,-0.02565384247340262
,,87.376045,116643451.0,20868575.0,15239525.0,18967914.0,34207439.0,4.56,14.545501245300525,0.1789,0.1307,0.5545,6.178992280289531,36.74078754335642,-20.143496917299927,-10.332697250843047,-29.493070880062877,43.84661001963075,5.918327205479145,-23.124911232143642,-6.859911618940532,-4.078383076861501
,,20.377579,496929.0,123902.0,-94763.0,-15287.0,-110050.0,-1.47,7.9538501879206365,0.2493,-0.1907,0.1389,-2.5181701819226148,-3.3499066414684058,-0.29469365436583755,-0.07220551908016205,3.3132829048112034,-43.708039417080585,1.878463215380907,-14.23969128008932,-9.309985270369799,-0.04522987977601588
,,18.456402,7803579.0,2940778.0,1550425.0,-666776.0,883649.0,0.07,171.25319971115246,0.3768,0.1987,-0.7546,-3.560229145307094,-1.4655390326306224,-1.4421542533114553,1.7111203982308507,-2.9116672410815956,-52.11299710385967,-8.901467901542782,-9.12165254637599,1.5368635512143374,6.000373568162322
,,221.40155,2545995.0,2048116.0,812970.0,12753.0,825723.0,7.64,2.513547778672809,0.8044,0.3193,0.0154,-3.4345664180070163,1.6147575386613608,6.754559238106013,-1.0913547475636005,-1.9368406551517545,96.53927823462523,-4.735324813425541,46.25363186895847,-11.500660415440798,4.214324639439583
,,15.66413,16843.0,3440.0,-56522.0,-7458.0,-63980.0,-0.77,-99.84375,0.2042,-3.3558,0.1166,-3.810590078048408,-4.108829169943928,-0.289010437913239,-0.1750058613717556,3.8665429805591702,-38.995176409892736,-6.122340951431543,-14.401910594366491,-9.05858537102118,0.035284191658720376
,,35.569187,20945986.0,941484.0,275064.0,-13705.0,261359.0,1.5,2.513547778672809,0.0449,0.0131,-0.0524,1.6830023811850696,-2.249242399148643,-0.5184237929433584,-0.05071025546640158,2.381568443477154,-25.454809647966176,-2.061599670127034,-17.378332897014914,-10.536380850393325,1.0303701066970825
,,23.543224,6055843.0,691727.0,341935.0,-78661.0,263274.0,0.12,-0.3872112498548994,0.1142,0.0565,-0.2988,-2.5831968845799564,-2.9547118722647427,2.703209259174764,-0.8269244800508022,2.990360693372786,-44.58274409497157,-1.700960613619536,-17.37549001954496,-2.3973245841823516,1.547253518998623
,,16.98621,3417353.0,437586.0,-69122.0,146.0,-68976.0,-0.14,-33.30543642054016,0.128,-0.0202,-0.0021,-2.564554074294865,-3.0953848778456448,-0.26746084038168194,-0.20306604102253914,3.170773737169802,-42.153434083126484,-3.1088411937095226,-16.50534581478685,-7.927856453228742,0.9176231227070093
,,36.939323,8508809.0,1616325.0,622645.0,571754.0,1194399.0,1.26,8.887872880040026,0.19,0.0732,0.4787,-0.14944525815546514,-1.7264919758588075,2.501034249253571,-3.140349972471595,-1.8524412300810218,-27.729559527095407,3.265776310954243,-15.375634868480265,-4.36909949650988,-3.20820961818099
,,44.785534,416096.0,155120.0,97953.0,-15988.0,81965.0,0.57,37.14079573179415,0.3728,0.2354,-0.1951,-2.1830030003376306,-3.982705991603434,-0.32183229945600034,-0.8392358851991594,3.587091062441468,-44.673495179791935,7.510838019140064,-7.853052040785551,1.6364986051805317,3.180671821385622
,,21.016106,1086554.0,108333.0,-73061.0,31769.0,-41292.0,-0.46,33.17971499025647,0.0997,-0.0672,-0.7694,-2.4393535742163657,-3.0614910638332367,-0.0966228436306119,-0.59583171736449,3.6603981114923956,-47.12623578560073,4.009448788445443,-17.58433905702084,-8.554706180598586,4.0810830703377725
,,40.793335,2401878.0,739865.0,222178.0,34923.0,257101.0,1.24,-23.89772944352686,0.308,0.0925,0.1358,-2.877090982683003,-3.3240841027349233,0.1275227678194642,-0.8375361748039722,3.0085428884252905,-27.793603148683907,-3.9350310405530036,-12.227915504574776,-0.2799550563097,0.20873976081609727
,,21.96244,2659483.0,582419.0,-112764.0,38523.0,-74241.0,-0.45,16.788066070705955,0.219,-0.0424,-0.5189,-2.6417644118890165,-2.9714201624691485,-0.09303718391805887,-0.5773620709776879,3.524327275659889,-45.21130289841909,3.194226276297122,-14.72066611994058,-8.642854125276209,1.3785337443649768
,,135.90625,6020511.0,2322154.0,1587913.0,-12939.0,1574974.0,7.26,-7.056719401375574,0.3857,0.2638,-0.0082,-3.7931276336312294,1.742648191228509,1.2530074851214885,-0.7246351574361324,0.1909940104559064,62.293044976964595,-3.0929647615551947,-4.006212158165872,-7.776288221664727,1.0960303848981858
,,40.451572,9300534.0,1421717.0,309551.0,360091.0,669642.0,2.19,2.513547778672809,0.1529,0.0333,0.5377,-0.024464721009135246,-1.7087797761708499,-0.2805767596885562,-2.7692664705961945,-1.7020917421765624,-11.645109213460238,-2.845257831066847,-16.952253086604177,-6.257286686431616,-4.0870816200319675
,,16.136963,717546.0,94782.0,-3065.0,26095.0,23030.0,0.06,6.267631448926574,0.1321,-0.0043,1.1331,-2.67090924475342,-3.212494049295783,-0.21216466214507818,-0.6006240382790565,3.4674804796651006,-42.2763091962412,-0.12614397160708904,-16.654698266722264,-7.361620041374117,-2.9393154803011567
,,21.367577,279174.0,56425.0,17753.0,-27831.0,-10078.0,-0.1,-17.98379945302661,0.2021,0.0636,2.7616,-2.8896203370019795,-4.071242745444178,-0.26133512701839207,-0.21217353031039238,3.2268567034974693,-40.0771973817423,-2.9282770645059646,-14.205938527993858,-2.9822867309488355,-2.9549642382655295
,,19.389498,1281737.0,45411.0,-68911.0,11190.0,-57721.0,-0.15,36.22149313999908,0.0354,-0.0538,-0.1939,-2.3950146083533763,-3.8913319078087807,-0.09788000106811523,-0.40588945027440787,3.7101117993891237,-45.016895365272646,4.2811171241663395,-17.916622728183867,-9.108049589451403,1.5061974161863327
,,13.41672,1157197.0,28699.0,-18582.0,26224.0,7642.0,0.01,2.513547778672809,0.0248,-0.0161,3.4316,-2.659197553433478,-3.996009977981448,-0.2210053388029337,-0.5013067810237408,3.408644214309752,-42.041401823144405,-2.0242485523596407,-16.890869468823077,-7.4264921461232,-2.955150509485975
,,19.911566,4534690.0,516488.0,110714.0,51263.0,161977.0,0.3,20.375306040226857,0.1139,0.0244,0.3165,-2.4791091934591534,-3.1012727629393337,-0.16049961473792793,-0.5837153817340731,3.088386398628354,-42.72227011705283,3.655504404287785,-16.96627707261592,-7.616704343911261,-1.9262342276517301
,,13.4684105,113259611.0,4938718.0,-876405.0,-1893817.0,-2770222.0,-1.28,-4.671064054512315,0.0436,-0.0077,0.6836,-0.05476640470325947,1.4562458860501648,-0.5496784929558635,-1.2283342918008566,2.594112286679447,-45.29587068291381,-1.4217013204656541,-18.892177690416574,-9.514003175878898,-2.3491707044187935
,,43.72987,30345403.0,3484782.0,616932.0,248227.0,865159.0,1.73,27.82744558276537,0.1148,0.0203,0.2869,0.7625320928543806,2.49352812461555,2.648477942235768,-1.904514723084867,-1.9832049280405044,-20.432994535178878,3.916424378771335,-19.26576142370701,-9.33912376419641,-1.8892545698676257
,,80.94332,4852231.0,1464537.0,719673.0,-85988.0,633685.0,3.77,10.30390705091696,0.3018,0.1483,-0.1357,-1.7693934591300786,-1.9608252135664224,2.765414376072586,-0.7720975361019373,-1.4702437118813396,1.5294409294053912,7.2275184499658645,-12.04554589509964,-3.409629945261404,2.124898181706667
,,22.865719,9472332.0,987192.0,282661.0,56708.0,339369.0,0.93,-4.321464217246082,0.1042,0.0298,0.1671,-0.2084141920879483,-2.487852156981826,-0.3017232229188085,-0.7618801748752594,2.3587410880625246,-36.94969115927815,-1.5913216742314398,-16.763484510183336,-9.001538160201163,-0.150877727502957
,,32.16224,1447093.0,309793.0,155568.0,27225.0,182793.0,0.47,74.73029490616622,0.2141,0.1075,0.1489,-2.149887152835727,-3.3379769276827576,0.17312323432415724,-0.6335145963355899,3.751652268022299,-41.78119960031007,1.3273792877979576,-15.041908232681454,1.0166760210320354,0.11415988631546498
,,35.160816,13585486.0,1096820.0,418895.0,-80629.0,338266.0,1.36,5.984761707341626,0.0807,0.0308,-0.2384,1.1303011690545828,-2.2526810086518525,2.650094761624932,-1.5296478618308902,2.267565049501136,-29.1770149176009,-0.14973193392157555,-19.01332428317517,-8.959632647577672,1.47113061837852
,,25.915586,19413186.0,3100132.0,1114529.0,-148946.0,965583.0,0.48,33.0126524920498,0.1597,0.0574,-0.1543,-0.339990641400218,1.5764246456325055,2.803791301883757,-0.45045873545110227,-1.4515840161591769,-45.524842674885875,4.508247440438717,-19.99190975368023,-5.157019556583837,1.2191791136562824
,,24.579376,795875.0,448231.0,-85188.0,-2442.0,-87630.0,-1.11,-18.29249733678284,0.5632,-0.107,0.0279,-2.3576246282085775,-3.758081314638257,-2.6081897163018586,0.21047153633087873,3.014677189402282,-44.728031691480425,-3.636488108355552,-1.686550435014069,-9.61362096739933,1.0190641293674707
,,30.247467,8000584.0,1454691.0,160207.0,461429.0,621636.0,1.2,19.58708146498926,0.1818,0.02,0.7423,0.085780084207654,-1.7276464074105025,-0.1730031916126609,-2.857280943132937,-1.0146138322912157,-28.939642788604832,4.2088665109314025,-15.825678667873143,-9.640498336236924,-2.592592937806621
,,27.05097,988579.0,195506.0,49227.0,-17097.0,32130.0,0.43,26.462636530766734,0.1978,0.0498,-0.5321,-2.383224803507328,-3.0952710816264153,-0.15197266954928637,-0.10563452210277319,3.5184271958470346,-44.69609302450437,4.16417743070051,-14.761625025942921,-5.516843910347671,1.3552797319740058
,,69.70196,9552222.0,1713738.0,496722.0,27167.0,523889.0,3.35,62.991721330708096,0.1794,0.052,0.0519,0.014630172103643417,-2.2145678367093207,3.1872323263809084,-0.5295520009472966,2.0367520605027676,-3.6181147525692356,2.8996755090542137,-18.544306644052266,-2.466806218419224,0.21321743354201317
,,90.28557,1194399.0,115609.0,16317.0,612951.0,629268.0,7.21,2.513547778672809,0.0968,0.0137,0.9741,-3.8580208241194485,-5.129259481355548,-0.23071640357375145,-5.901665677838028,-1.0218745111115277,52.72716128634289,-1.8376284427940845,-19.86910289093852,-6.000439675142989,-7.3166289533022795
,,53.056255,1500859.0,538667.0,411734.0,-11529.0,400205.0,1.89,3.830746731490675,0.3589,0.2743,-0.0288,-2.036093136165291,-4.094995091222227,3.2766256862133742,-0.6753676526248455,2.5209242294169965,-14.46367516147904,-0.28352997986599804,-8.583110418394208,-11.912899857591837,0.584615839496255
,,51.043194,1028881.0,313893.0,141615.0,-2937.0,138678.0,1.66,6.185926258992806,0.3051,0.1376,-0.0212,-2.429914311673492,-3.4639304665848614,0.1516790511086583,-0.1234332188218832,3.356978778205812,-22.014186099432408,-0.5403083221241832,-12.094790502265095,-1.6359406422544271,1.1132897464185953
,,35.071667,24089595.0,2999013.0,1504277.0,2060758.0,3565035.0,1.58,0.4144071264790139,0.1245,0.0624,0.578,6.338138357624412,0.45066875495016573,0.6357554665580392,-2.7201995600014923,-10.249307944327592,-22.351612803712488,-0.9135363664478063,-18.429231857396662,-3.9387034570239483,-2.474073552051559
,,18.245111,246319.0,35233.0,-10603.0,3107.0,-7496.0,-0.19,8.567008315606266,0.143,-0.043,-0.4145,-3.7747608578577636,-3.868548523634672,-0.11838356349617243,-0.5158987462520599,3.9430525002256034,-44.54864450253546,2.806909329239279,-17.200423127003013,-8.564319232963026,1.362372852563858
,,33.557213,1522292.0,446492.0,115873.0,138413.0,254286.0,1.39,-94.52674729868816,0.2933,0.0761,0.5443,-2.8481959601119162,-3.407504455819726,0.11487603526562452,-2.4414810176193713,3.3369376641139388,-24.782836286202073,-8.149036094341428,-12.377968478947878,-1.5288731602951884,-3.082449356839061
,,14.065536,119153.0,15759.0,-11774.0,-9541.0,-21315.0,-0.23,-10.333333333333334,0.1323,-0.0988,0.4476,-3.810590078048408,-4.2194586872309445,-0.272078403942287,-0.14762825831770898,3.6817915131524206,-40.847815304286776,-1.4765974644757807,-16.32090894099325,-8.808871931750327,-2.436062811696902
,,27.373894,1486287.0,463801.0,219480.0,9392.0,228872.0,0.5,1.7456117644036682,0.3121,0.1477,0.041,-2.5566167003847657,-3.317994356416166,0.16394288215786218,-0.8121167570352554,3.18838318195194,-41.660767919681966,-2.545059830248356,-12.627474638223648,-1.8357656199019403,0.6536108570545912
,,15.578319,831249.0,134347.0,2676.0,-14448.0,-11772.0,-0.07,-4.757080154859321,0.1616,0.0032,1.2273,-2.57443352740258,-3.2271190347522496,-0.272078403942287,-0.14762825831770898,3.290351902283728,-41.994279851466416,-1.5881462577171623,-16.25887377616018,-7.585414963532239,-2.7878152135107666
,,47.588406,7660116.0,1371664.0,1037744.0,69759.0,1107503.0,1.84,0.3316160083067705,0.1791,0.1355,0.063,-2.0807573772221803,-1.60963268969208,2.0370377633348107,-1.1295974468439818,-1.9500735790655017,-14.833120455574244,-1.2019847164489328,-17.86640873350203,-2.6366951092611997,0.13588010884821414
,,204.07335,7296933.0,1908889.0,1193969.0,85697.0,1279666.0,10.95,2.513547778672809,0.2616,0.1636,0.067,-2.9429572620242834,6.185778800174594,8.066732149906457,-8.527619254365563,2.7596133741736413,134.03646907662971,2.5045394330099224,-16.778373054228723,-6.381108440542594,-3.5734628292173145
,,48.020412,12060000.0,2165814.0,1155000.0,205172.0,1360172.0,2.05,1.829725784630449,0.1796,0.0958,0.1508,2.8211438366770745,-1.4842953833192587,2.02908137049526,-1.9806788286566734,-2.0230953152105213,-17.39591220067814,-2.647078097239137,-18.007616466358304,-2.3001922244392334,0.2853136269003153
,,46.760532,1875499.0,492920.0,344987.0,34350.0,379337.0,1.5,-40.75463993551857,0.2628,0.1839,0.0906,-2.319034895598888,-3.3937415127828716,2.25200059723109,-1.2523141460120677,2.742782030962408,-22.264732954353093,-8.20648886764422,-14.816585118174553,4.673481877772137,0.6213862882554531
,,19.862007,292227.0,30359.0,1152.0,2394.0,3546.0,0.04,27.57064830206602,0.1039,0.0039,0.6751,-2.7504596462100745,-4.043659944310784,-0.22107319425791502,-0.4217788845673203,3.472891822606325,-41.8167767293239,3.8884987528435886,-17.026626208163798,-7.645599889270962,-2.2971632555965336
,,26.72385,1906976.0,395982.0,262281.0,184532.0,446813.0,0.72,8.071683876849601,0.2076,0.1375,0.413,-2.3107938554883005,-2.972861322648823,0.011334199793636798,-2.456830795109272,2.016798146702349,-38.58935784991831,1.608483074568212,-14.615575062446297,-1.6486809515673668,-3.042424777597189
,,24.542747,3583267.0,824045.0,-18518.0,38152.0,19634.0,1.0,-21.536577239695664,0.23,-0.0052,1.9432,-2.647722020484507,-2.730036405995488,-0.21518426548689604,-0.7138287408649922,3.06474733043462,-31.60691204853356,-3.493483222965151,-14.786774993091822,-7.884943381603807,-3.1668774881307034
,,18.397749,420630.0,28341.0,-10350.0,-11417.0,-21767.0,-0.11,67.06275224846858,0.0674,-0.0246,0.5245,-2.080927426442504,-4.125349937602878,-0.19166027776896954,-0.10367085095494985,3.8018269580602646,-42.063522370872086,0.8327370849065483,-17.22122104793787,-6.681375524140894,-2.4928396939579396
,,97.92703,4062543.0,711956.0,313187.0,89069.0,402256.0,4.58,2.513547778672809,0.1752,0.0771,0.2214,-2.103988022953272,-3.5065825786814093,0.2176921683177352,-1.8631111412495374,2.0060124515369533,38.99414103185758,-2.675736515671015,-17.182647733390333,-2.0163355254475026,-2.6661617536097766
,,131.75685,3186892.0,1115725.0,663292.0,32344.0,695636.0,6.33,5.894165023548337,0.3501,0.2081,0.0465,-3.420731492396444,-2.160337106361985,3.872098042294383,-1.6093598993122578,0.05886674489825964,51.882648989241574,-0.18169078182429074,-9.51323499917984,3.1571355161629615,0.9477463117986917
,,29.601904,14466828.0,2651677.0,1408268.0,-232118.0,1176150.0,1.06,2.513547778672809,0.1833,0.0973,-0.1974,-0.6311245979275555,-1.3857655248790979,4.6697110536321995,-0.45667023163288833,-1.7987108703237027,-37.139682258386166,-2.2617154955118894,-17.312094919867814,-4.022652280051261,1.2168347346037627
,,71.72234,1482972.0,708650.0,321595.0,-31495.0,290100.0,1.58,13.62757080072197,0.4779,0.2169,-0.1086,-2.210166420843452,-3.900381427295506,-2.157430218830705,-0.6548128128796816,2.8763029601052406,-27.430805761516094,5.74443267993629,-0.4015258037298918,8.050815972667188,3.0821553015708925
,,30.207502,2403191.0,414418.0,303491.0,-7514.0,295977.0,0.92,-1.7600563098634288,0.1724,0.1263,-0.0254,-2.290760940872133,-2.900140554793179,0.043960785381495955,-0.27330343797802925,3.049122873432934,-37.32223638042807,-1.5350412035547196,-17.008268460817636,-1.379662315985188,1.100079073831439
,,20.32334,12225996.0,1097784.0,-133601.0,148114.0,14513.0,-0.11,42.31878235195186,0.0898,-0.0109,10.2056,1.834977463260293,-2.3897891861945393,-0.5757591082900763,-1.9973941722512245,2.7258102276921274,-41.52160029409919,4.06768635513261,-18.474292570948602,-9.340829199608415,-2.7292319934163243
,,19.2331,12015866.0,574509.0,175528.0,207522.0,383050.0,0.55,4.0810828585170205,0.0478,0.0146,0.5418,1.9136180219054222,-2.8112896090000867,-0.6703605580329896,-1.8603246718272566,2.261984128020704,-39.50330232908949,0.07900798443704843,-17.37807138569653,-8.94969934521243,-2.572228005686775
,,59.179134,5606591.0,1976020.0,654897.0,263112.0,918009.0,2.82,-26.5239575315282,0.3524,0.1168,0.2866,-2.3971725738793612,-2.254688264504075,3.2605788189545275,-2.5357949494570495,-2.0195084961317478,-7.040291068833321,-5.550739294383675,-6.802453717142344,-0.15724312266334892,-4.0472676761448385
,,69.45294,11855676.0,2394730.0,1708658.0,16165.0,1724823.0,2.9,24.948257892868604,0.202,0.1441,0.0094,4.127268990501761,-0.9760585950314998,-3.427228894867003,-0.5023646960034966,-1.326812056079507,-5.564208645285107,6.982750233653933,-16.390331394672394,-3.3639421093370765,1.1700840584188699
,,44.982616,3272699.0,770033.0,656342.0,27661.0,684003.0,0.96,25.237362319210806,0.2353,0.2006,0.0404,-2.2826450972259043,-1.4574097805842756,2.78057881783694,-1.1022305944561959,-2.0506107647717,-37.17660318749491,4.943961558006704,-16.116566441729663,7.414922441989184,1.3054681169241666
,,34.132317,590852.0,219092.0,48440.0,-107066.0,-58626.0,-0.91,25.411285174090263,0.3708,0.082,1.8263,-2.15615156032145,-3.824755373522639,-0.6542533068731428,-0.1376102120243013,3.2454216265678406,-43.81438804535661,4.704038426261395,-7.634216070622205,-0.8241322714090348,-3.495375751182437
,,123.94192,13872781.0,3556783.0,1589695.0,280412.0,1870107.0,6.22,13.300856851262266,0.2564,0.1146,0.1499,4.248487423062325,3.9691045416891573,0.2472123709693551,-1.8334452017396687,0.18741024568676948,38.72428790109232,7.417493897806853,-15.483417452052235,-2.795572897652164,0.5365888889878988
,,43.315315,19821042.0,1433704.0,675946.0,1906.0,677852.0,1.53,9.706774279554006,0.0723,0.0341,0.0028,2.6284207767341288,-1.4567291924729944,3.2338821601122616,-0.032790715731680395,-1.5933054878935218,-26.736030184477567,3.5725462097488343,-18.037787159197034,-7.678814206961542,0.692172073572874
,,30.402676,2494563.0,300394.0,136944.0,10340.0,147284.0,1.01,-11.770170784898758,0.1204,0.0549,0.0702,-2.553563938178122,-3.009934753999114,-0.2717977790907025,-0.6553387185931205,3.0566228525713086,-33.46074768770486,-2.1252630529738963,-16.821546213887633,-2.460742711927742,-0.018770184814929963
,,16.915176,947883.0,38942.0,-59700.0,-11780.0,-71480.0,-0.27,6.514099308906862,0.0411,-0.063,0.1648,-2.486666866056621,-3.9707277029007675,-0.3149374456703663,-0.10093384101986885,3.399030159004033,-43.577789618689565,1.378123664855957,-17.338770270124076,-8.726568423230201,-0.06933759332634509
,,16.152475,5455429.0,706032.0,-122408.0,43327.0,-79081.0,-0.28,-13.5439676576185,0.1294,-0.0224,-0.5479,-2.631888846717775,-2.9467525542527437,-0.14070437181741,-0.6767331366240978,3.128932093046606,-43.99709927236661,-2.162229354400188,-16.432729656212032,-8.08830915907398,1.3762297101318837
,,17.39029,1125415.0,71082.0,-35231.0,-9476.0,-44707.0,-0.1,6.388931773647646,0.0632,-0.0313,0.212,-2.486666866056621,-3.452770327851176,-0.31994434729218485,-0.09295791357755662,3.399030159004033,-43.826397334951906,1.403591062426567,-17.0172538125515,-7.849556798804551,-1.0905390414688736
,,117.003174,10203655.0,1423082.0,655338.0,27658.0,682996.0,5.07,53.680871821307306,0.1395,0.0642,0.0405,2.1034690676629544,-0.968651602268219,4.371857437305152,-0.17735493641346692,0.7596658473648131,38.72028844205197,7.607486338634044,-20.407732474580406,-4.684550543176011,0.9548982511460781
,,20.142668,232005.0,96969.0,-12566.0,-2913.0,-15479.0,-0.22,2.513547778672809,0.418,-0.0542,0.1882,-3.9919187254831194,-3.6952425517886875,-2.4062912430986763,-0.09751459198072553,3.584844513554126,-44.59553509835154,-3.0695056222751735,-6.458516281284392,-7.818857589457184,-0.032555958339944485
,,16.42327,3614067.0,891300.0,-85452.0,-82353.0,-167805.0,-0.42,-27.41744605311889,0.2466,-0.0236,0.4908,-2.235494835488498,-2.772012735828757,-0.4360001608356833,-0.6328577513247728,2.9909022158011793,-41.20625121369958,-3.518359750378877,-14.49885864522308,-7.739996303785592,-2.2515641308669
,,36.343277,4920617.0,940343.0,238448.0,-7647.0,230801.0,1.27,2.513547778672809,0.1911,0.0485,-0.0331,-2.5016809556260706,-2.4648427414149046,-0.2829921530559659,-0.13933087162673474,2.6990723173320292,-28.856404890343548,-2.2422308949008585,-14.783547459430993,-4.83338191466406,1.0248771032691002
