公司代號,公司名稱,營業利益率,業外%
2739,寒舍,-0.1486465589424738,0.1427238671787505
2748,雲品,0.0496515128378525,0.2536174259503685
2801,彰銀,1.016354239535077,
2809,京城銀,1.7106182241318555,
2812,台中銀,1.414242194581903,
2816,旺旺保,0.0818048066347972,
2820,華票,1.436465853605764,
2823,中壽,0.0485843659008645,
2832,台產,0.1427539843867259,
2833,台壽保,0.0618359872794682,
2834,臺企銀,0.9485719268023314,
2836,高雄銀,0.7915414624565914,
2837,萬泰銀,1.241162288517579,
2838,聯邦銀,0.580571634778254,
2841,台開,-1.6475,0.7016438222789576
2845,遠東銀,0.5574815764178148,
2849,安泰銀,1.0574963862387974,
2850,新產,0.116037991267169,
2851,中再保,0.10116792736219,
2852,第一保,0.0355359055249911,
2855,統一證,0.376475143691807,0.0943331135561669
2856,元富證,0.257792498793464,0.1652910434815366
2867,三商壽,0.0099367520445588,
2880,華南金,0.123302209726499,
2881,富邦金,0.1138034707682534,
2882,國泰金,0.0719004973592115,
2883,開發金,0.0538866260713942,
2884,玉山金,0.1634119634628757,
2885,元大金,0.1424685342381912,
2886,兆豐金,0.2091425612468476,
2887,台新金,0.1645143729934604,
2888,新光金,0.017122298122825,
2889,國票金,0.2781250311536984,
2890,永豐金,0.1519880897941695,
2891,中信金,0.1317006617863484,
2892,第一金,0.1493724064076017,
2897,王道銀行,0.7687053553712448,
2901,欣欣,0.0776309753188365,0.5104154611734752
2903,遠百,0.1095518525421751,-0.3613048113301548
2904,匯僑,0.335657495747356,0.0175984501241957
2905,三商,0.0119742108715726,
2906,高林,0.0389773867559431,0.1484776944543639
2908,特力,0.0274911164445678,-0.198442999338645
2910,統領,0.2918584517711565,-0.0356815985356143
2911,麗嬰房,-0.0809258836037719,-0.1606113506003063
2912,統一超,0.0469834125553961,0.1205958007469123
2913,農林,-0.4733072457260159,-3.53370406783827
2915,潤泰全,0.0190999820931957,0.994469428633196
2923,鼎固-KY,0.2458200197914741,-0.2238058758826901
2929,淘帝-KY,-0.8656235979461468,-0.0578000022626738
2936,客思達-KY,0.0324538033467124,-0.4470145285881636
2939,凱羿-KY,0.0496974610671571,-0.7548514775391
3002,歐格,0.0083679401993355,0.897380207007085
3003,健和興,0.1761239517223235,-0.2567497447752757
3004,豐達科,0.0197443706976989,0.3411467512630713
3005,神基,0.111926506965005,0.0386181169660654
3006,晶豪科,0.0756385937379234,0.078898460556752
3008,大立光,0.5725696668250975,-0.010675632215003
3010,華立,0.035678438995195,0.2002249932179531
3011,今皓,-0.0722377844737519,0.0543695863312917
3013,晟銘電,0.0312773899015759,-0.7614944642660095
3014,聯陽,0.2311627849052374,0.0084853200668783
3015,全漢,0.0312464603019911,0.5050158236656945
3016,嘉晶,0.0028441416327076,0.421521728183695
3017,奇鋐,0.0821905568890671,-0.1115720879865743
3018,同開,-0.0370712142550976,0.2400266124375486
3019,亞光,0.056720723144455,-0.0990267723660398
3021,鴻名,0.0627775078762182,-0.147530947255113
3022,威強電,0.1501955417161265,0.291758536676252
3023,信邦,0.1215355953011211,0.0288463582888602
3024,憶聲,0.0343990069327337,0.404428163988051
3025,星通,0.158475171376024,-0.0120440761937302
3026,禾伸堂,0.1018080392813964,0.0513536455031474
3027,盛達,0.0464557200348309,-0.0484119396643297
3028,增你強,0.0124116999509028,0.2307496901213571
3029,零壹,0.0513141732219411,0.0890563653594476
3030,德律,0.2903276304360999,-0.0466631955696179
3031,佰鴻,0.078317062710349,0.4083113202884303
3032,偉訓,0.0655324227757097,0.1516322475985637
3033,威健,0.0167119701986188,-0.0462067886415857
3034,聯詠,0.1848227364414614,-0.0157140977776164
3035,智原,0.0271344109795443,0.5239612431560968
3036,文曄,0.0150529120305635,-0.1077776404740465
3037,欣興,0.0457046775834476,0.3556231407716103
3038,全台,0.0893564873036684,-0.2183182602541324
3040,遠見,0.2535873425896028,0.9098037954621672
3041,揚智,-0.1715333893281586,-0.199690752625733
3042,晶技,0.1464159031315875,0.0532896904519589
3043,科風,-0.0249386588663196,0.4221825883402073
3044,健鼎,0.1183544439385748,0.1524403780429791
3045,台灣大,0.1208493268678283,-0.0387098648183301
3046,建碁,-0.0369568559568616,0.0008005419052897
3047,訊舟,0.0587249619063005,-0.3268901096934667
3048,益登,0.0120073105260572,-0.4343508282579669
3049,和鑫,0.1357056765163297,0.094630582335394
3050,鈺德,0.1894977926088668,-0.1956868591755597
3051,力特,0.0489871124640174,-2.7964933649592925
3052,夆典,0.0548770600986279,0.0713590721569237
3054,立萬利,-0.3727535394394684,-6.531231757151197
3055,蔚華科,-0.0310583949496259,-2.008455276039894
3056,總太,0.2725391919122921,-0.0033911412231528
3057,喬鼎,-0.1606335827944489,-3.327386611487053
3058,立德,-0.0348026476959953,-0.4281842284227437
3059,華晶科,0.0140051583894289,0.6459987491560946
3060,銘異,-0.0716856364940571,-0.0642629758842075
3062,建漢,-0.0052712472720126,2.3536974075648107
3090,日電貿,0.0959401568361811,-0.0026303171759937
3094,聯傑,0.0866361222916845,0.4613152289669862
3130,一零四,0.1757531447310459,0.0504044454287914
3149,正達,-0.1783209586120708,-0.50291719302352
3164,景岳,0.218376948860666,0.075904069124364
3167,大量,0.0835480163617714,0.5544439831199158
3189,景碩,0.0494706527711712,-0.1934621181569152
3209,全科,0.0136327553432969,0.0061485951033686
3229,晟鈦,-0.4411594647836876,0.2690850210666418
3231,緯創,0.0171252772032164,0.1409474707449374
3257,虹冠電,0.2554192916141677,0.0078309387337807
3266,昇陽,0.049808940169824,0.0377455956464023
3296,勝德,0.0161756391983246,0.1729465648854961
3305,昇貿,0.0530904690574348,-0.0889285076168946
3308,聯德,-0.1838032011640596,0.2880943994364213
3311,閎暉,-0.1040680507497116,0.4090005469366634
3312,弘憶股,0.0201416075416799,-0.1099427926839094
3321,同泰,-0.1191295786166229,0.1559846001372265
3338,泰碩,0.0697218597467025,-0.1273363659571065
3346,麗清,0.0013495633765546,0.623773173391494
3356,奇偶,0.036828279860709,0.752521469507203
3376,新日興,0.1770566501977971,-0.1030151216170621
3380,明泰,0.0279014256783745,0.0238160490524259
3383,新世紀,-0.4320217588395285,-0.6277147366047945
3406,玉晶光,0.286677492553534,-0.0636416011917443
3413,京鼎,0.1644764767060347,-0.0776295819859407
3416,融程電,0.157801282016548,0.0531112426112458
3419,譁裕,-0.0330343314855953,-0.375036462283414
3432,台端,-0.7147161433555345,1.476961500201071
3437,榮創,-0.019468029962328,-0.0880870771616273
3443,創意,0.0710370509026164,0.0375712760954627
3450,聯鈞,0.1430587992745523,-0.0900228020784499
3454,晶睿,0.0477558558769792,0.0435528616220433
3481,群創,0.0067125706783771,0.2914727481697261
3494,誠研,-1.0401837415341804,0.2954604039569711
3501,維熹,0.1164354553568363,0.0364675156815643
3504,揚明光,-0.0603160094019326,-0.0119421450326261
3515,華擎,0.1037360188213435,-0.0012355970498705
3518,柏騰,0.015040899795501,5.180673974827446
3528,安馳,0.0420796946853453,0.1995501887600739
3530,晶相光,0.0966073842641271,0.0173023386576783
3532,台勝科,0.1539748799718468,-0.1719840278269387
3533,嘉澤,0.2144226036979226,-0.0102588499951771
3535,晶彩科,-0.0313280770915462,0.6451472062077657
3536,誠創,-0.2050700416870094,0.1504298105721731
3545,敦泰,0.0746891926654034,0.1092043277270617
3550,聯穎,0.0339759786303761,0.134805135973046
3557,嘉威,0.1764727666041182,-0.0387303258185336
3563,牧德,0.362446514809038,-0.0804182459874168
3576,聯合再生,-0.3688151175402824,0.1954822234837759
3583,辛耘,0.1298712290502793,-0.1957446480191755
3588,通嘉,0.0540909719341905,-0.0382676078764396
3591,艾笛森,0.002021838379163,0.9120889173489456
3593,力銘,0.048282810710506,0.5936382825559121
3596,智易,0.0676279197874741,0.0234665469241131
3605,宏致,0.0432275356045676,-0.077660386926019
3607,谷崧,-0.13815005763576,-0.0849338898842304
3617,碩天,0.0849434170727838,-0.236683261824448
3622,洋華,-0.011175632501511,1.04889520634306
3645,達邁,0.2072164897261974,-0.0729345036998184
3653,健策,0.1632498721788036,-0.0596700736488466
3661,世芯-KY,0.1394482491679521,0.0908527431639635
3665,貿聯-KY,0.1084857996154899,-0.0841532749035358
3669,圓展,0.2360019861266106,0.0012202467332652
3673,TPK-KY,0.0082882045535471,0.4756775498283248
3679,新至陞,0.2223365624987001,-0.222392594193403
3682,亞太電,-0.4043664590239221,-0.0265055014202878
3686,達能,-0.4320130118637581,-0.057124127920588
3694,海華,0.0332029437736726,-0.0462694363499577
3698,隆達,-0.0873055073980787,-0.169448477112136
3701,大眾控,-0.0079392026492821,4.100585473917401
3702,大聯大,0.0164782765011427,-0.0164160940527954
3703,欣陸,0.0812261251852927,-0.0238711574718762
3704,合勤控,0.0580969617489482,-0.0993342903405766
3705,永信,0.1188802002805312,0.0618688322970453
3706,神達,0.0018077925890784,0.9750398983113182
3708,上緯投控,0.0794613848944557,0.1735358009024401
3711,日月光投控,0.0731187394087253,0.0239996838836549
3712,永崴投控,-0.0312835301189787,1.7570826170943514
4104,佳醫,0.0792556052065091,0.3620920612069454
4106,雃博,0.0493685224273089,0.2075229886898849
4108,懷特,-1.8564099771266749,-0.4659986237742989
4119,旭富,0.3910345750812503,-1.3100688685566162
4133,亞諾法,0.1263402344177894,-0.1757222369467267
4137,麗豐-KY,0.2761997041420118,0.1963433697212475
4141,龍燈-KY,0.04487569288422,1.8640095866988728
4142,國光生,-0.0138105556001391,1.0215608253484612
4155,訊映,0.0849495759257887,0.1685129503613441
4164,承業醫,0.2008313404386064,-0.1058414296674971
4190,佐登-KY,0.1453139930366145,-0.0524927145012582
4306,炎洲,0.0510656174903503,0.2447400593138299
4414,如興,0.0130201553710278,3.17297318427019
4426,利勤,-0.1290090948676027,-0.0163692498883473
4438,廣越,0.0230044483241254,0.5914935649579398
4439,冠星-KY,0.1029908019572514,-0.0325635821428637
4526,東台,-0.0861508715003072,-0.3058087647849724
4532,瑞智,0.0424330588676167,0.1702504516631832
4536,拓凱,0.1954201892081677,-0.1754444895271416
4540,全球傳動,0.0677664567078555,-0.4237902823888425
4545,銘鈺,0.0593568194827496,-1.133510399521173
4551,智伸科,0.164293156133559,-0.1313471993414175
4552,力達-KY,0.0906525239348479,0.0083523973226425
4555,氣立,0.103973099725688,0.0691225985343632
4557,永新-KY,0.1333302048696771,-0.1681997063142437
4560,強信-KY,0.0998091390581012,-0.2004170173693473
4562,穎漢,-0.202385619425324,0.1296119613660423
4564,元翎,0.1937288752030647,-0.047020497592758
4566,時碩工業,0.0437550316764479,-0.318732102131454
4571,鈞興-KY,0.1677708918369323,-0.0685477280786962
4572,駐龍,0.1355941399891481,-0.108488583835271
4576,大銀微系統,0.0768120197719375,-0.0737558650650216
4720,德淵,0.0432640775041341,0.0527059116745013
4722,國精化,0.0888261667965868,0.0739791326922972
4737,華廣,0.0126579926764513,0.3211082896724631
4739,康普,0.0409246656336264,-0.0478022031254541
4746,台耀,0.0091085561184343,0.9224377574978956
4755,三福化,0.1233143566430636,0.0623571343236032
4763,材料-KY,0.2121268133493103,0.0970154653160893
4764,雙鍵,0.0340623195891951,0.1845904858888565
4766,南寶,0.0965640259939014,0.0649975219352316
4807,日成-KY,0.0650756700423661,0.0756190966579239
4904,遠傳,0.1388372871425342,-0.0829270202270931
4906,正文,0.0234785645507108,0.7025671700233668
4912,聯德-KY,0.1252476125199908,-0.0656965523462054
4915,致伸,0.0337011330734893,0.0720776844438652
4916,事欣科,-0.0330417303160562,0.325568466786312
4919,新唐,0.0155932390364649,0.566490231025322
4927,泰鼎-KY,0.1009178103377897,0.0359787095425199
4930,燦星網,0.0865588240265008,0.0174191127008318
4934,太極,-0.0023468271334792,0.6978163888236675
4935,茂林-KY,0.1405933728784367,-0.0592681941253554
4938,和碩,0.0136227311340801,0.3525607861052723
4942,嘉彰,0.1242539101222601,0.046577643491765
4943,康控-KY,-0.008951458340593,0.7418689247218184
4952,凌通,0.1115198918501351,0.0186991327146819
4956,光鋐,0.0109432687805589,0.2201192494940101
4958,臻鼎-KY,0.1077115574259128,-0.0250997717121732
4960,誠美材,-0.0285134209168351,-1.9770029919295184
4961,天鈺,0.0729108339384358,0.0515244996054236
4967,十銓,0.0252692980854209,-0.0517648886472331
4968,立積,0.1883952001794325,0.0090010195584142
4976,佳凌,-0.0505758024403229,-0.1191878762447345
4977,眾達-KY,0.1368495448011499,0.1798218455480232
4989,榮科,0.0244541000607946,-0.5938512458336247
4994,傳奇,0.1721750594497357,-0.0117931145588397
4999,鑫禾,0.2228190863524147,-0.2021336513323854
5007,三星,0.129589917676003,0.1348403628768506
5203,訊連,0.1447277315226799,0.0637459781717241
5215,科嘉-KY,0.2878792034743791,-0.0459965196048256
5225,東科-KY,-0.0676734598926773,0.1115499707807558
5234,達興材料,0.170709713461046,-0.0164993721257079
5243,乙盛-KY,0.0681521829252755,-0.1012893179898338
5258,虹堡,0.0597885666392645,0.1881281361355538
5269,祥碩,0.3538780130719702,0.2607557910968845
5283,禾聯碩,0.1818515602337242,0.0659619936315493
5284,jpp-KY,0.0903893794067204,0.1137545542303739
5285,界霖,0.0518882312482316,-0.3594739728669323
5288,豐祥-KY,0.1319035997690447,0.1448357725432677
5388,中磊,0.0314447638371599,-0.0233532917935295
5434,崇越,0.0570037483421113,0.1944635242433264
5469,瀚宇博,0.1173540677927904,0.0729767921944231
5471,松翰,0.2301709482872586,0.0016628682094164
5484,慧友,-0.267260428410372,-1.052061434966488
5515,建國,0.0328074678906136,0.4219279230456578
5519,隆大,0.1511466342911102,0.0422329754299115
5521,工信,0.1604904095545502,-0.078711218214402
5522,遠雄,0.1899714482072715,-0.0372054315781253
5525,順天,0.0172004638237469,0.6482552791348964
5531,鄉林,0.0685803203754167,-1.6999627307697427
5533,皇鼎,0.0817278155884116,-0.1486613769218082
5534,長虹,0.2723370897684709,0.1013809873338341
5538,東明-KY,0.0755705273166189,-0.1735255223933667
5607,遠雄港,0.3541509602126466,-0.1325921367888227
5608,四維航,-0.2575605993664867,0.3138619441133493
5706,鳳凰,-0.095873424444853,3.822577735009322
5854,合庫,1.2581672911703994,
5871,中租-KY,0.3980628389502227,0.040121150624431
5876,上海商銀,1.8835487019768125,
5880,合庫金,0.1622059445545536,
5906,台南-KY,0.0552093961989123,0.1350741287240022
5907,大洋-KY,0.0514479655009747,2.358697749284765
6005,群益證,0.3344468896864491,0.2579471558628243
6024,群益期,0.1529779620911691,0.5269672889691093
6108,競國,0.0280564793450302,3.854354427899687
6112,聚碩,0.0481013164087823,0.1098130521125796
6115,鎰勝,0.137261707703421,-0.0941177837567069
6116,彩晶,0.1385432440850168,0.2997492105638652
6117,迎廣,-0.0318426320591559,0.2094194813537546
6120,達運,-0.1104712727008083,-0.1212590629119505
6128,上福,0.0146044940533757,0.6856997817148078
6131,鈞泰,-1.977792292619203,3.198185117967332
6133,金橋,-0.052752506596306,-10.559435707678077
6136,富爾特,-0.0518768665288306,1.636638724955832
6139,亞翔,-0.0093164546410894,1.4759130785889951
6141,柏承,0.0968911346226239,0.2000318385230968
6142,友勁,-0.1528566567211341,-0.1565975056037703
6152,百一,-0.0176637337313745,3.213916468367933
6153,嘉聯益,0.0256580518559765,0.3000785853280172
6155,鈞寶,0.0700365889837492,-0.0581438780846136
6164,華興,-0.0764123532427919,-0.4149381634044211
6165,捷泰,-0.0139573672754802,1.1654490640117787
6166,凌華,0.0492799677863939,-0.3535625919295805
6168,宏齊,0.0892982631064669,-0.2154846695040389
6172,互億,-0.0043164635087177,1.1775345073774393
6176,瑞儀,0.1425528406295237,-0.1512736762630075
6177,達麗,0.0797056110757176,-0.0083544349478825
6183,關貿,0.2218106389251569,-0.0032599351822968
6184,大豐電,0.3297307001795332,-0.0440137564700569
6189,豐藝,0.038654050551069,-0.3810330183316279
6191,精成科,0.1033330542931788,-0.0023088551887386
6192,巨路,0.1617135250355966,-0.0192204961984878
6196,帆宣,0.0478306009667251,-0.0450080452272233
6197,佳必琪,0.1061526523229458,-0.148626036739699
6201,亞弘電,0.1104372463871289,-0.0518453427065026
6202,盛群,0.2002180053931399,0.1088275958294223
6205,詮欣,0.129697659784856,0.0301916807635862
6206,飛捷,0.15822204576626,0.0521242982747762
6209,今國光,-0.071508747432162,0.004039270687237
6213,聯茂,0.1265929212416641,0.0519410544227005
6214,精誠,0.0389664838009883,0.5003870506309762
6215,和椿,0.0455224253009793,0.3263827351942106
6216,居易,0.17274294205052,-0.157190635451505
6224,聚鼎,0.2398756273800834,0.1195504759214682
6225,天瀚,-0.2819827586206896,0.0322485207100591
6226,光鼎,-0.0150541886531308,0.7748535309664184
6230,超眾,0.1186699724445438,-0.0053047319174382
6235,華孚,-0.0145822381760562,1.0412221583784564
6239,力成,0.1406941263956135,-0.0310938454640142
6243,迅杰,-0.0401753311024178,0.5832328302747808
6251,定穎,0.0434704256144992,0.2945275831969589
6257,矽格,0.1881752094974876,-0.0264064047018839
6269,台郡,0.115035085958927,0.0941868730643957
6271,同欣電,0.1970374336804873,-0.0847260798191264
6277,宏正,0.1261192343493773,0.6407349357887886
6278,台表科,0.0603796428323015,0.1342896529180432
6281,全國電,0.0380386172704615,-0.0148463312931842
6282,康舒,0.0186434652321604,0.8317844453607963
6283,淳安,-0.10967245299232,-1.1380642159143788
6285,啟碁,0.0235034772452689,0.1467702195912274
6288,聯嘉,0.0499160647334194,-0.0864020377349791
6289,華上,-1.7458745027588862,-0.8578256001310867
6405,悅城,-0.1859869150838747,1.7003324524763448
6409,旭隼,0.1999972166392237,-0.0305421560105844
6412,群電,0.0810577565977483,-0.0383845859038008
6414,樺漢,0.0436908062872949,0.0760812027057509
6415,矽力-KY,0.2240424604275589,0.064930619782573
6416,瑞祺電通,0.1002839443381279,0.0058833984424591
6431,光麗-KY,-0.4213027823240589,-0.0813254024263198
6442,光聖,0.0113040956267738,1.59718513330123
6443,元晶,-0.0638087905480954,0.0933058392209045
6449,鈺邦,0.1622465539727337,-0.120066932234008
6451,訊芯-KY,0.1982819520422954,0.0444816076774867
6456,GIS-KY,0.0199701521752847,0.3505062022117017
6464,台數科,0.3373478835367713,-0.1066659795876919
6477,安集,0.1582579586982169,-0.078892303668345
6491,晶碩,0.2150829100067615,-0.0128235174361487
6504,南六,0.2215946159649401,-0.0421893537449788
6505,台塑化,0.0066672034909503,0.6804671271910868
6525,捷敏-KY,0.2452113532366964,-0.0693729743684564
6531,愛普,0.1464279475982532,0.4472874605866933
6533,晶心科,0.0647527581280873,0.0276040320496252
6541,泰福-KY,-6998.59,0.0022027248205028
6552,易華電,0.0689521506696639,0.03516126815291
6558,興能高,0.0576676336048198,-0.3231661269471501
6573,虹揚-KY,-0.1145636898312954,0.1122661920547274
6579,研揚,0.1052173632928067,-0.0296214939160962
6581,鋼聯,0.3276335661404363,-0.0150685533233894
6582,申豐,0.4179355480390705,0.0016857259185574
6591,動力-KY,0.1894555085953984,-0.1413209859106542
6592,和潤企業,0.2185675019791252,0.1180816244776585
6605,帝寶,0.0720334638836197,-0.3273942208662369
6625,必應,-0.1869371125334809,-0.1501230136011264
6641,基士德-KY,0.1419338593251636,0.0991376495537018
6655,科定,0.1783427107525079,-0.1142317783515178
6666,羅麗芬-KY,0.0700895974623915,0.4724595333755
6668,中揚光,0.123498845948985,-0.1454637273845073
6669,緯穎,0.0601401344316905,-0.0325545475929602
6670,復盛應用,0.1152871488074615,-0.1124662294121476
6671,三能-KY,0.1439427197658618,0.0318271617089786
6674,鋐寶科技,0.0085286624439341,0.4876835254658937
6698,旭暉應材,0.0683020752771332,0.267402875708558
6706,惠特,0.1391479516913105,-0.0887733244183598
6715,嘉基,0.1675441734327166,-0.1259500482187032
8011,台通,-0.0221744394806062,0.3407670983491249
8016,矽創,0.1726275955191618,0.0557047676636712
8021,尖點,0.1574968975223899,-0.0039811426329566
8028,昇陽半導體,0.0310755144993407,0.1941385718078046
8033,雷虎,-0.0031192195895358,1.068742113947394
8039,台虹,0.11896497047792,-0.0798180155871264
8046,南電,0.1066540838174588,-0.0261007959415027
8070,長華,0.0804356667855981,0.1811671995071174
8072,陞泰,0.0023589189719924,4.533088235294118
8081,致新,0.1834181538378466,-0.0342017870422312
8101,華冠,-0.2285050031740214,-0.0854562156969722
8103,瀚荃,0.1230059558938466,-0.1199869872980925
8104,錸寶,0.1168761637312658,0.2687399496575722
8105,凌巨,-0.108321087743608,0.2157500270526925
8110,華東,-0.0156824288872908,1.4125920078325185
8112,至上,0.0168715681581802,0.0048227304469872
8114,振樺電,0.0577364382098585,-1.200509766600394
8131,福懋科,0.1736191610400153,0.0102941487375
8150,南茂,0.15498861867476,-0.1994858340348407
8163,達方,0.050753863727783,0.0737867756029888
8201,無敵,-0.0591755730921169,-0.3247069697097005
8210,勤誠,0.1276673890424213,0.1994426311533113
8213,志超,0.0725306349511342,0.4136108294983873
8215,明基材,0.0363704198352818,-0.0737456819523754
8222,寶一,-0.1435439595033621,-0.3116327235070762
8249,菱光,0.0476825652670094,0.3839749508859528
8261,富鼎,0.0767619602147304,-0.0730238090979017
8271,宇瞻,0.0482953544493877,0.0681200747837019
8341,日友,0.4279802389626831,0.0189766159577379
8367,建新國際,0.1591507337294894,0.0500964297474011
8374,羅昇,0.0454497268057143,-0.1469971139310092
8404,百和-KY,0.1627115928139326,-0.0827962667695776
8411,福貞-KY,0.0235869203054299,0.0325853755248567
8422,可寧衛,0.5399285218649974,0.0271717065799839
8427,基勝-KY,-0.0398683714054197,0.3210472814608428
8429,金麗-KY,-1.6179003859778989,-0.103281611402261
8442,威宏-KY,-0.0300442318228589,0.2765575426832015
8443,阿瘦,-0.1714299300617446,-0.0714821351818489
8454,富邦媒,0.0330231063080652,0.0718184301192114
8462,柏文,0.1498461772603246,-0.0841578707272183
8463,潤泰材,0.0496665373235679,-0.0336982239187356
8464,億豐,0.2850622851925776,-0.0598329996798998
8466,美吉吉-KY,0.1405465413583395,-0.1197240517734593
8467,波力-KY,0.0262594269933081,-0.4697076149813544
8473,山林水,0.12522676722428,-0.3944306159775457
8478,東哥遊艇,0.0538166574748447,-0.9060006035812488
8480,泰昇-KY,0.1874277090632783,0.1968697641922187
8481,政伸,0.2062809761202273,0.7283798576902025
8482,商億-KY,0.1749832915622389,0.0187651703914949
8488,吉源-KY,0.05573064619551,-0.1215109573241061
8499,鼎炫-KY,0.3660146802824239,-0.0763925478340912
8926,台汽電,0.0503864191751523,0.5814156150434743
8940,新天地,-0.0926486348307426,0.456910512878146
8996,高力,0.0820084185786665,-0.10091096585656
9802,鈺齊-KY,0.1122093597187994,-0.2136358349873115
9902,台火,-0.0269773684454112,1.337277592940836
9904,寶成,-0.0084458555645629,1.3541289303755577
9905,大華,0.0869031626026678,0.1278728738210172
9906,欣巴巴,-0.3003694214383602,0.4335460817583207
9907,統一實,0.039723841380165,0.0105457952448232
9908,大台北,0.1711623036058058,0.3978849218761636
9910,豐泰,0.1025134520518783,0.0754649517526772
9911,櫻花,0.1606933791180606,0.0529247787020447
9912,偉聯,-0.0272231395758733,0.6147807823575742
9914,美利達,0.0695995248286627,0.6404717050795706
9917,中保科,0.1926108809261679,0.1155667851942975
9918,欣天然,0.154676621173296,0.2173318286839497
9919,康那香,0.1649761341207369,0.2078958024407026
9921,巨大,0.0979601447489924,-0.0037183518599662
9924,福興,0.1349691940872129,-0.1033092699735236
9925,新保,0.119063350850103,0.2402750987721655
9926,新海,0.2000646094766632,0.1390097474436947
9927,泰銘,0.0559744405203263,-0.0627153058705529
9928,中視,-0.1301459558871483,-2.6765908839677217
9929,秋雨,0.0349853333333333,0.973094303752688
9930,中聯資源,0.0970465256458217,-0.0217288236890427
9931,欣高,0.1293549695740365,0.3367584657625426
9933,中鼎,0.0370291194438429,-0.1662447137787553
9934,成霖,0.0277480281915993,-0.0017625790900873
9935,慶豐富,0.0994377768774533,-0.2484151586092169
9937,全國,0.0386246865051782,0.2680533691192031
9938,百和,0.1918045950640752,-0.0467472206923432
9939,宏全,0.1131805718863463,-0.0160222668354897
9940,信義,0.161660888845334,0.0343010184201042
9941,裕融,0.1205184717236203,0.0365122637857145
9942,茂順,0.1672361550316402,0.1076754589497522
9943,好樂迪,0.1996685621564197,0.2780298435993333
9944,新麗,0.0406998040718971,0.3772078472267483
9945,潤泰新,0.1092508144005189,0.80655802284222
9946,三發地產,0.1404874746106973,0.0506314778575052
9955,佳龍,-0.0432862496588541,-0.0511100514818197
1101,台泥,0.1909267095175756,0.1333650390014733
1102,亞泥,0.2082529944248013,0.2151956530125216
1103,嘉泥,-0.2484160652305658,-0.2205179103130921
1104,環泥,0.0982790697674418,0.4528149470868796
1108,幸福,0.0736316267508007,-0.0815194495155174
1109,信大,0.2698711617513173,0.0549229505820974
1110,東泥,0.0074353281354882,0.8559351708268721
1201,味全,0.0219429964707308,0.1773356772284869
1203,味王,0.1741833551373654,0.1190416406525693
1210,大成,0.0385054673606037,0.2361953030119817
1213,大飲,-0.1155681595931938,0.1373722627737226
1215,卜蜂,0.0819357963556502,0.000918935399481
1216,統一,0.0643147702274341,0.2188148146277975
1217,愛之味,0.0561423200467221,0.278170170827858
1218,泰山,0.0339254727671931,0.5848622238111488
1219,福壽,0.0638015240501565,0.1147263403263403
1220,台榮,0.1194377373942757,0.0601026712298324
1225,福懋油,0.0734550353088637,0.1195237173281703
1227,佳格,0.0870945700810255,0.0068961618122798
1229,聯華,0.1011229996989156,0.8331256933691661
1231,聯華食,0.0933159191927703,0.0473958109328631
1232,大統益,0.1164140887474626,0.0935500727556295
1233,天仁,0.0441519368183527,-0.0389891341757215
1234,黑松,0.025503634475597,0.6684684684684684
1235,興泰,-1.3193717277486912,0.5986622073578596
1236,宏亞,0.0994247239229759,0.1193577455558286
1256,鮮活-KY,0.2611967927242729,0.0424296742165226
1301,台塑,0.2126129955575679,0.2866432209580319
1303,南亞,0.1809734937943293,0.254415834294556
1304,台聚,0.1978566373845418,0.0185376970543504
1305,華夏,0.2216875189558657,0.0024917168715532
1307,三芳,0.1033706823633014,-0.0022281222733587
1308,亞聚,0.3087481984875392,0.1449077769904413
1309,台達化,0.1300329574639286,0.0673483618286549
1310,台苯,0.1025660935132,0.2270402318096735
1312,國喬,0.1921150473250006,0.5660515783450013
1313,聯成,0.0963501141155533,-0.0085873355766289
1314,中石化,0.0739839683293148,0.1784325554447225
1315,達新,0.0355533299949924,0.4522387633225705
1316,上曜,-0.0664905105463903,0.5683086195065191
1319,東陽,0.0509476931793534,0.2513001479843234
1321,大洋,0.0131658337297114,0.9191627426898012
1323,永裕,0.1162152066514037,-0.0700639062708028
1324,地球,-0.0060065901782524,0.1939264784230154
1325,恆大,0.4190222241108231,0.0029272583874294
1326,台化,0.1494943036150877,0.2491476757448955
1337,再生-KY,-0.4203178078055409,-0.0577312145591322
1338,廣華-KY,0.0575672355102684,0.3448715975268734
1339,昭輝,0.0898091514400743,0.3737227853739522
1340,勝悅-KY,-0.7373430436966348,-0.1643181938349283
1341,富林-KY,0.1714342235410484,0.0389691041763701
1402,遠東新,0.0551968781112217,0.3592822144090789
1409,新纖,0.0904846276701936,
1410,南染,0.2007016895946819,0.0317149220489977
1413,宏洲,0.0105721594404688,-0.031106900363177
1414,東和,0.0955454814230807,0.0091977516607051
1416,廣豐,-0.8529379461834157,-0.0138381201044386
1417,嘉裕,0.1939388235294117,0.265103782781331
1418,東華,-10.250465838509315,0.0486738098154646
1419,新紡,0.078204731855462,0.4159525199983702
1423,利華,0.3387796735905044,0.258253136801072
1432,大魯閣,-0.0376292862967254,-0.1837451059808289
1434,福懋,0.0541140109216757,0.3103645385130777
1435,中福,-2.535798816568047,0.0432016075016744
1436,華友聯,0.2406243292871962,-0.189239200895751
1437,勤益控,0.6388581024349286,0.3023631095734667
1438,裕豐,-7.802439024390244,0.0012488292226038
1439,中和,-0.3698180204172215,1.2729476511825983
