公司代號,公司名稱,year_quarter,產業別,實際股價,預測股價,誤差,誤差率(%)
6641,基士德-KY,2019Q3,綠能環保,64.295,79.29357500000003,14.99857500000003,23.33
8131,福懋科,2017Q2,半導體業,27.72,34.18285833333332,6.4628583333333225,23.31
3596,智易,2018Q3,通信網路業,65.15,80.2870666666666,15.137066666666598,23.23
1506,正道,2017Q2,電機機械,22.32,27.4821,5.162099999999999,23.13
1325,恆大,2017Q2,塑膠工業,18.1,22.264800000000015,4.164800000000014,23.01
6288,聯嘉,2018Q3,汽車工業,18.37,22.58625,4.216249999999999,22.95
1213,大飲,2018Q2,食品工業,11.07,13.598983333333331,2.528983333333331,22.85
1453,大將,2017Q4,建材營造,9.62,11.817624999999998,2.1976249999999986,22.84
6165,浪凡,2018Q3,數位雲端,7.99,9.80754166666667,1.8175416666666706,22.75
3006,晶豪科,2016Q4,,33.33,40.87804999999997,7.548049999999975,22.65
3010,華立,2017Q2,電子通路業,50.67,62.133908333333274,11.463908333333272,22.62
1104,環泥,2018Q3,水泥工業,19.69,24.12208333333333,4.432083333333328,22.51
2467,志聖,2019Q2,電子零組件業,27.9525,34.22961666666666,6.277116666666657,22.46
1324,地球,2018Q1,塑膠工業,12.73,15.579249999999996,2.849249999999996,22.38
3645,達邁,2017Q1,電子零組件業,44.48,54.40464999999998,9.924649999999986,22.31
2433,互盛電,2017Q2,其他電子業,42.69,52.18910000000002,9.49910000000002,22.25
4930,燦星網,2017Q2,電器電纜,12.54,15.31310833333333,2.7731083333333313,22.11
1210,大成,2018Q2,食品工業,36.6325,44.63439166666666,8.001891666666658,21.84
4104,佳醫,2019Q3,生技醫療業,52.34,63.647216666666694,11.30721666666669,21.6
4904,遠傳,2018Q3,通信網路業,74.19,90.05453333333331,15.864533333333313,21.38
2375,凱美,2017Q4,電子零組件業,38.88,47.17064999999998,8.290649999999978,21.32
6451,訊芯-KY,2016Q3,,112.565,136.4344666666667,23.86946666666671,21.21
1473,台南,2017Q1,紡織纖維,23.58,28.572300000000006,4.992300000000007,21.17
2615,萬海,2017Q3,航運業,18.59,22.52214999999999,3.9321499999999894,21.15
2459,敦吉,2018Q2,其他電子業,39.04,47.23819166666668,8.19819166666668,21.0
2030,彰源,2019Q1,鋼鐵工業,12.15,14.699075,2.549075,20.98
4562,穎漢,2018Q2,電機機械,34.9,42.19895833333333,7.298958333333331,20.91
3041,揚智,2017Q4,半導體業,12.33,14.89004166666667,2.5600416666666703,20.76
2227,裕日車,2019Q4,汽車工業,253.09,305.58150000000006,52.49150000000006,20.74
2609,陽明,2017Q2,航運業,12.65,15.268441666666666,2.6184416666666657,20.7
2331,精英,2018Q3,電腦及週邊設備業,11.76,14.177175,2.4171750000000003,20.55
2597,潤弘,2017Q4,建材營造,36.98,44.579049999999995,7.599049999999998,20.55
1708,東鹼,2017Q1,化學工業,29.74,35.83937500000005,6.099375000000048,20.51
6666,羅麗芬-KY,2018Q4,生技醫療業,184.57,222.29133333333328,37.72133333333329,20.44
6120,達運,2018Q3,光電業,19.26,23.16767500000001,3.9076750000000082,20.29
1236,宏亞,2019Q2,食品工業,12.25,14.736066666666668,2.4860666666666678,20.29
1737,臺鹽,2016Q3,,30.4,36.53677500000001,6.136775000000014,20.19
9906,欣巴巴,2019Q3,建材營造,16.77,20.131725000000007,3.361725000000007,20.05
2417,圓剛,2018Q1,電腦及週邊設備業,10.6,12.725291666666669,2.1252916666666692,20.05
2608,嘉里大榮,2018Q3,航運業,36.12,43.349999999999966,7.2299999999999685,20.02
9908,大台北,2019Q3,油電燃氣業,30.02,36.004208333333324,5.984208333333324,19.93
2369,菱生,2020Q1,半導體業,9.33,11.186808333333335,1.8568083333333352,19.9
2349,錸德,2018Q3,光電業,9.16,10.981641666666665,1.8216416666666646,19.89
3149,正達,2019Q1,光電業,10.33,12.37356666666667,2.0435666666666705,19.78
6136,富爾特,2018Q1,通信網路業,18.695,22.384916666666676,3.689916666666676,19.74
2313,華通,2017Q3,電子零組件業,34.58,41.398099999999985,6.818099999999987,19.72
1452,宏益,2018Q2,紡織纖維,20.04,23.988816666666658,3.9488166666666586,19.7
8150,南茂,2016Q3,,29.115,34.824916666666645,5.709916666666647,19.61
1789,神隆,2018Q3,生技醫療業,24.79,29.64257500000001,4.852575000000012,19.57
1905,華紙,2017Q1,造紙工業,11.265,13.440925000000007,2.1759250000000065,19.32
1618,合機,2017Q3,電器電纜,9.53,11.368958333333339,1.8389583333333395,19.3
2405,輔信,2018Q3,電腦及週邊設備業,11.97,14.214141666666665,2.244141666666664,18.75
3528,安馳,2019Q3,電子通路業,37.02666666666667,43.963983333333296,6.937316666666625,18.74
1477,聚陽,2016Q4,,137.76,163.16689166666654,25.406891666666553,18.44
2312,金寶,2017Q1,其他電子業,11.065,13.086775000000005,2.021775000000005,18.27
1203,味王,2019Q1,食品工業,26.09,30.84698333333334,4.756983333333341,18.23
2373,震旦行,2017Q2,其他電子業,60.89,71.92387499999997,11.033874999999966,18.12
2101,南港,2017Q3,橡膠工業,26.58,31.36966666666667,4.7896666666666725,18.02
9955,佳龍,2018Q1,綠能環保,13.3025,15.634983333333345,2.332483333333345,17.53
5234,達興材料,2017Q1,光電業,41.48,48.66366666666666,7.18366666666666,17.32
2340,台亞,2018Q2,半導體業,23.4375,27.41450000000001,3.977000000000011,16.97
3419,譁裕,2018Q2,通信網路業,17.71,20.685666666666663,2.975666666666662,16.8
1503,士電,2019Q2,電機機械,42.745000000000005,49.86523333333331,7.120233333333303,16.66
2489,瑞軒,2018Q1,光電業,12.47,14.545724999999994,2.075724999999993,16.65
8210,勤誠,2016Q3,,56.495000000000005,65.83585833333335,9.340858333333344,16.53
1465,偉全,2017Q3,紡織纖維,15.6525,18.237641666666672,2.5851416666666722,16.52
3029,零壹,2019Q1,資訊服務業,24.44,28.467149999999982,4.027149999999981,16.48
8011,台通,2018Q3,通信網路業,16.55,19.273575,2.7235750000000003,16.46
3130,一零四,2019Q3,數位雲端,140.7,163.64851666666667,22.948516666666677,16.31
2484,希華,2018Q1,電子零組件業,19.85,23.072799999999994,3.2227999999999923,16.24
2501,國建,2019Q1,建材營造,22.24,25.84042500000001,3.600425000000012,16.19
1326,台化,2016Q4,,93.34333333333332,108.45544999999991,15.112116666666594,16.19
2441,超豐,2017Q2,半導體業,48.36,56.06372499999997,7.70372499999997,15.93
1737,臺鹽,2016Q2,,30.57,35.43847500000001,4.868475000000011,15.93
4555,氣立,2018Q4,電機機械,52.84,61.23895000000005,8.398950000000049,15.9
2342,茂矽,2020Q1,半導體業,26.41,30.58210833333333,4.17210833333333,15.8
3712,永崴投控,2019Q2,電腦及週邊設備業,11.96,13.824099999999996,1.8640999999999952,15.59
2404,漢唐,2017Q2,其他電子業,70.56,81.51056666666663,10.950566666666631,15.52
3060,銘異,2018Q4,電腦及週邊設備業,14.02,16.190725,2.170725000000001,15.48
2312,金寶,2019Q1,其他電子業,11.11,12.825383333333338,1.7153833333333388,15.44
2356,英業達,2017Q3,電腦及週邊設備業,23.6125,27.248933333333344,3.6364333333333434,15.4
3296,勝德,2017Q3,電子零組件業,17.0775,19.683941666666662,2.6064416666666617,15.26
4746,台耀,2017Q2,生技醫療業,59.34,68.38747500000001,9.047475000000006,15.25
3026,禾伸堂,2017Q2,電子零組件業,41.010000000000005,47.24366666666667,6.2336666666666645,15.2
6579,研揚,2019Q3,電腦及週邊設備業,69.44666666666667,79.93424166666667,10.487574999999993,15.1
6243,迅杰,2016Q2,,15.04,17.246675000000007,2.2066750000000077,14.67
9955,佳龍,2016Q3,,15.37,17.611283333333333,2.2412833333333335,14.58
9929,秋雨,2019Q2,其他,12.34,14.114041666666665,1.7740416666666654,14.38
1218,泰山,2016Q4,,16.025,18.271416666666667,2.2464166666666685,14.02
2505,國揚,2018Q1,建材營造,13.28,15.121599999999992,1.8415999999999926,13.87
2353,宏碁,2018Q3,電腦及週邊設備業,19.28,21.93788333333333,2.657883333333327,13.79
4906,正文,2017Q1,通信網路業,27.38,31.082150000000027,3.702150000000028,13.52
6206,飛捷,2017Q3,電腦及週邊設備業,79.53,90.16119999999994,10.631199999999936,13.37
8996,高力,2018Q2,電機機械,48.19,54.58357499999999,6.393574999999991,13.27
2633,台灣高鐵,2017Q3,航運業,23.61,26.660999999999998,3.0509999999999984,12.92
2727,王品,2019Q2,觀光餐旅,75.39,84.99899166666665,9.608991666666654,12.75
2606,裕民,2019Q3,航運業,29.865,33.63205833333332,3.7670583333333205,12.61
2419,仲琦,2018Q3,通信網路業,20.933333333333334,23.568416666666675,2.635083333333341,12.59
2313,華通,2017Q1,電子零組件業,21.78,24.503975000000004,2.723975000000003,12.51
2385,群光,2017Q2,電子零組件業,75.3025,84.71633333333334,9.413833333333343,12.5
6505,台塑化,2018Q3,油電燃氣業,118.6275,133.27274999999992,14.645249999999919,12.35
3305,昇貿,2017Q3,其他電子業,23.3,26.16735833333332,2.8673583333333177,12.31
4536,拓凱,2017Q4,運動休閒,90.45,101.15244166666668,10.702441666666672,11.83
2362,藍天,2018Q2,電腦及週邊設備業,31.3975,35.10719999999998,3.7096999999999767,11.82
3711,日月光投控,2019Q4,半導體業,71.39,79.74338333333336,8.353383333333355,11.7
4919,新唐,2017Q3,半導體業,59.01,65.81939999999997,6.809399999999975,11.54
6698,旭暉應材,2019Q4,其他電子業,69.435,77.12021666666666,7.685216666666662,11.07
6582,申豐,2017Q3,橡膠工業,52.96,58.81018333333334,5.850183333333341,11.05
3094,聯傑,2016Q3,,22.98,25.480225000000004,2.500225000000004,10.88
3167,大量,2018Q1,電機機械,48.155,53.25469999999998,5.099699999999977,10.59
1525,江申,2016Q4,,105.32,116.43856666666669,11.118566666666695,10.56
3432,台端,2019Q1,電子零組件業,13.685,15.113866666666663,1.4288666666666625,10.44
2369,菱生,2019Q4,半導體業,10.29,11.347524999999997,1.0575249999999983,10.28
2338,光罩,2019Q3,半導體業,31.49,34.67957500000002,3.1895750000000227,10.13
9908,大台北,2019Q4,油電燃氣業,31.25,34.39652500000002,3.1465250000000182,10.07
4906,正文,2018Q3,通信網路業,24.985,27.49126666666667,2.506266666666672,10.03
3055,蔚華科,2017Q3,電子通路業,21.19,23.310624999999995,2.1206249999999933,10.01
1521,大億,2016Q3,,80.79,88.5721166666667,7.782116666666695,9.63
8039,台虹,2019Q2,電子零組件業,40.62,44.50491666666667,3.884916666666669,9.56
1301,台塑,2017Q4,塑膠工業,94.85,103.82010000000008,8.970100000000087,9.46
1472,三洋實業,2019Q1,建材營造,30.49,33.33487499999999,2.844874999999991,9.33
2331,精英,2018Q1,電腦及週邊設備業,12.89,14.084816666666676,1.194816666666675,9.27
3380,明泰,2017Q1,通信網路業,23.38,25.494299999999996,2.1142999999999965,9.04
2115,六暉-KY,2016Q3,,59.535,64.90820000000001,5.373200000000011,9.03
1442,名軒,2019Q4,建材營造,19.05,20.66357499999999,1.6135749999999902,8.47
2383,台光電,2019Q3,電子零組件業,124.18333333333334,134.60192500000002,10.418591666666686,8.39
9927,泰銘,2018Q4,其他,31.21,33.783658333333335,2.5736583333333343,8.25
3686,達能,2016Q2,,7.46,8.070141666666666,0.6101416666666664,8.18
8222,寶一,2017Q2,電機機械,18.81,20.330266666666677,1.5202666666666786,8.08
2540,愛山林,2016Q2,,25.26,27.189641666666663,1.9296416666666616,7.64
3231,緯創,2017Q2,電腦及週邊設備業,26.31,28.168249999999997,1.8582499999999982,7.06
1582,信錦,2017Q3,電子零組件業,65.9125,70.46306666666668,4.550566666666683,6.9
6115,鎰勝,2018Q3,電子零組件業,43.32,46.259741666666656,2.939741666666656,6.79
6136,富爾特,2018Q3,通信網路業,20.87,22.26669166666667,1.396691666666669,6.69
1535,中宇,2019Q4,電機機械,31.985,34.02335833333333,2.0383583333333277,6.37
6257,矽格,2017Q2,半導體業,27.28,28.94087500000001,1.6608750000000079,6.09
1307,三芳,2019Q1,塑膠工業,23.72,25.15240000000002,1.4324000000000225,6.04
3419,譁裕,2018Q1,通信網路業,18.46,19.563583333333323,1.1035833333333223,5.98
4557,永新-KY,2017Q2,汽車工業,77.95,82.38269166666663,4.432691666666628,5.69
2401,凌陽,2016Q2,,12.42,13.12195833333333,0.7019583333333301,5.65
9933,中鼎,2019Q2,其他,30.49,32.160524999999986,1.6705249999999872,5.48
2204,中華,2017Q1,汽車工業,27.5225,29.022491666666653,1.4999916666666522,5.45
2910,統領,2017Q1,貿易百貨,27.83,29.32195833333333,1.4919583333333328,5.36
9902,台火,2017Q1,其他,10.525,11.08659166666667,0.5615916666666703,5.34
2481,強茂,2017Q4,半導體業,29.64,31.153766666666655,1.5137666666666547,5.11
9935,慶豐富,2019Q4,居家生活,34.845,36.61376666666667,1.7687666666666715,5.08
5285,界霖,2016Q4,,37.41,39.298716666666635,1.8887166666666388,5.05
2114,鑫永銓,2018Q4,橡膠工業,83.51,87.52795833333336,4.017958333333354,4.81
2316,楠梓電,2017Q4,電子零組件業,17.44,18.25870833333333,0.8187083333333298,4.69
3591,艾笛森,2018Q2,光電業,15.765,16.432433333333332,0.6674333333333315,4.23
8996,高力,2016Q2,,54.36,56.529108333333305,2.1691083333333054,3.99
2015,豐興,2017Q2,鋼鐵工業,51.59,53.51309166666663,1.923091666666629,3.73
6196,帆宣,2017Q1,其他電子業,36.27,37.53472500000002,1.2647250000000199,3.49
2481,強茂,2018Q2,半導體業,38.1125,39.385874999999984,1.2733749999999873,3.34
3622,洋華,2019Q3,光電業,19.49,20.121066666666664,0.6310666666666656,3.24
1315,達新,2018Q3,塑膠工業,26.465,27.30833333333333,0.8433333333333302,3.19
1558,伸興,2017Q2,電機機械,129.37,133.1862666666666,3.8162666666665928,2.95
3653,健策,2018Q3,電子零組件業,81.16,83.32923333333336,2.1692333333333664,2.67
8462,柏文,2019Q3,運動休閒,190.36,195.15215000000012,4.792150000000106,2.52
3004,豐達科,2018Q1,鋼鐵工業,52.43,53.72506666666667,1.2950666666666706,2.47
5471,松翰,2017Q4,半導體業,34.3925,35.18896666666668,0.7964666666666815,2.32
3054,立萬利,2016Q4,,20.506666666666664,20.955808333333334,0.44914166666666944,2.19
2201,裕隆,2017Q1,汽車工業,24.58,25.07759999999999,0.4975999999999914,2.02
8016,矽創,2019Q3,半導體業,168.69,172.07742499999998,3.387424999999979,2.01
3042,晶技,2017Q1,電子零組件業,39.79,40.517775,0.7277750000000012,1.83
2923,鼎固-KY,2018Q3,建材營造,19.94666666666667,20.30465833333333,0.3579916666666598,1.79
1582,信錦,2017Q2,電子零組件業,70.17,71.16961666666666,0.9996166666666539,1.42
3044,健鼎,2019Q3,電子零組件業,115.65,117.2230833333333,1.573083333333301,1.36
9911,櫻花,2020Q1,居家生活,41.77,42.215775000000015,0.4457750000000118,1.07
2707,晶華,2016Q4,,154.25,155.8196833333334,1.569683333333387,1.02
1313,聯成,2018Q1,塑膠工業,18.67,18.839783333333333,0.1697833333333314,0.91
1434,福懋,2019Q2,紡織纖維,34.4725,34.760124999999995,0.28762499999999847,0.83
5471,松翰,2018Q1,半導體業,29.37,29.581125,0.21112499999999912,0.72
1713,國化,2018Q1,化學工業,18.63,18.758791666666664,0.12879166666666464,0.69
5706,鳳凰,2018Q2,觀光餐旅,36.025,36.264074999999984,0.2390749999999855,0.66
4739,康普,2018Q3,化學工業,75.72,76.17880000000001,0.45880000000001075,0.61
2634,漢翔,2017Q2,航運業,33.96,34.14982499999998,0.1898249999999777,0.56
5388,中磊,2019Q3,通信網路業,73.42666666666666,73.73096666666666,0.3042999999999978,0.41
5706,鳳凰,2020Q1,觀光餐旅,28.01,28.106975000000002,0.09697500000000048,0.35
6281,全國電,2018Q2,電子通路業,64.66499999999999,64.81864166666666,0.15364166666667245,0.24
1702,南僑,2018Q2,食品工業,54.06,54.120783333333286,0.06078333333328345,0.11
2908,特力,2019Q1,貿易百貨,20.72,20.678250000000013,-0.04174999999998619,-0.2
3023,信邦,2019Q3,電子零組件業,125.565,124.82300833333333,-0.7419916666666637,-0.59
1603,華電,2018Q3,電器電纜,21.63,21.503424999999996,-0.12657500000000255,-0.59
2706,第一店,2016Q2,,17.33,17.08201666666668,-0.24798333333331968,-1.43
4164,承業醫,2017Q3,生技醫療業,34.43,33.90711666666668,-0.5228833333333185,-1.52
2528,皇普,2017Q3,建材營造,19.9675,19.663866666666664,-0.3036333333333374,-1.52
1303,南亞,2019Q2,塑膠工業,64.725,63.69796666666666,-1.0270333333333355,-1.59
4414,如興,2018Q2,紡織纖維,14.87,14.604699999999987,-0.2653000000000123,-1.78
8996,高力,2019Q1,電機機械,41.71,40.938391666666675,-0.7716083333333259,-1.85
6605,帝寶,2018Q1,汽車工業,69.08,67.66304166666667,-1.4169583333333264,-2.05
2208,台船,2016Q2,,14.89,14.577641666666667,-0.31235833333333396,-2.1
8261,富鼎,2017Q4,半導體業,29.855,29.210550000000016,-0.6444499999999849,-2.16
3062,建漢,2017Q2,通信網路業,19.25,18.833241666666666,-0.416758333333334,-2.16
9937,全國,2017Q2,油電燃氣業,39.056666666666665,38.17958333333333,-0.8770833333333314,-2.25
2493,揚博,2017Q1,電子零組件業,27.2125,26.596866666666664,-0.615633333333335,-2.26
5471,松翰,2017Q2,半導體業,33.31,32.55185,-0.7581500000000005,-2.28
8213,志超,2018Q1,電子零組件業,28.65,27.990391666666667,-0.6596083333333311,-2.3
6213,聯茂,2019Q3,電子零組件業,140.04333333333332,136.7716916666667,-3.271641666666625,-2.34
6235,華孚,2018Q1,電腦及週邊設備業,18.04,17.58908333333334,-0.45091666666666086,-2.5
8488,吉源-KY,2018Q1,其他,17.05,16.58730833333333,-0.4626916666666716,-2.71
1560,中砂,2018Q2,電機機械,60.88,59.210449999999994,-1.669550000000008,-2.74
4766,南寶,2018Q4,化學工業,115.2,111.72385833333333,-3.4761416666666776,-3.02
8249,菱光,2018Q2,電子零組件業,21.85,21.178408333333326,-0.671591666666675,-3.07
3622,洋華,2018Q2,光電業,16.93,16.39397500000001,-0.536024999999988,-3.17
1227,佳格,2019Q3,食品工業,63.73,61.65217500000001,-2.07782499999999,-3.26
6235,華孚,2017Q1,電腦及週邊設備業,20.1,19.415700000000008,-0.6842999999999932,-3.4
3533,嘉澤,2017Q2,電子零組件業,133.71,129.04281666666668,-4.667183333333327,-3.49
1305,華夏,2017Q2,塑膠工業,28.39,27.397466666666656,-0.9925333333333448,-3.5
2748,雲品,2018Q3,觀光餐旅,63.08,60.864450000000005,-2.2155499999999932,-3.51
1535,中宇,2017Q1,電機機械,40.785,39.33720000000001,-1.4477999999999867,-3.55
1236,宏亞,2017Q2,食品工業,17.85,17.208899999999996,-0.6411000000000051,-3.59
6202,盛群,2017Q4,半導體業,72.26,69.6446083333333,-2.61539166666671,-3.62
2369,菱生,2019Q1,半導體業,9.42,9.076575000000002,-0.3434249999999981,-3.65
3060,銘異,2018Q2,電腦及週邊設備業,16.91,16.26469166666666,-0.6453083333333396,-3.82
6582,申豐,2019Q1,橡膠工業,53.415,51.09239166666667,-2.322608333333328,-4.35
1104,環泥,2018Q1,水泥工業,18.96,18.13384166666667,-0.826158333333332,-4.36
9918,欣天然,2019Q4,油電燃氣業,33.09,31.643750000000008,-1.4462499999999956,-4.37
6405,悅城,2018Q1,光電業,14.72,14.072299999999998,-0.6477000000000022,-4.4
4426,利勤,2018Q1,紡織纖維,44.09,42.139250000000004,-1.9507499999999993,-4.42
2236,百達-KY,2016Q3,,54.41,51.974549999999965,-2.4354500000000314,-4.48
1319,東陽,2018Q2,汽車工業,40.39,38.57406666666668,-1.8159333333333194,-4.5
3034,聯詠,2018Q3,半導體業,145.615,138.98563333333325,-6.629366666666755,-4.55
6206,飛捷,2017Q2,電腦及週邊設備業,81.66,77.89539166666664,-3.7646083333333564,-4.61
2722,夏都,2019Q1,觀光餐旅,24.69,23.509833333333336,-1.1801666666666648,-4.78
1582,信錦,2019Q2,電子零組件業,79.625,75.71460833333333,-3.910391666666669,-4.91
1519,華城,2019Q3,電機機械,25.0,23.74910833333333,-1.2508916666666714,-5.0
1734,杏輝,2019Q1,生技醫療業,19.35,18.332608333333347,-1.0173916666666543,-5.26
9905,大華,2019Q1,其他,24.26,22.970275000000004,-1.2897249999999971,-5.32
9918,欣天然,2018Q2,油電燃氣業,33.455,31.65354166666667,-1.8014583333333292,-5.38
3356,奇偶,2019Q1,光電業,32.8875,31.117200000000008,-1.7702999999999953,-5.38
3032,偉訓,2017Q2,電子零組件業,36.225,34.22118333333334,-2.0038166666666584,-5.53
9937,全國,2019Q2,油電燃氣業,41.88,39.342141666666656,-2.5378583333333466,-6.06
9924,福興,2018Q1,居家生活,34.63,32.5300416666667,-2.099958333333305,-6.06
2910,統領,2020Q1,貿易百貨,27.72,25.991474999999987,-1.7285250000000119,-6.24
3017,奇鋐,2019Q2,電腦及週邊設備業,37.03,34.670475,-2.359524999999998,-6.37
1533,車王電,2018Q1,汽車工業,37.69,35.28393333333334,-2.4060666666666606,-6.38
3035,智原,2016Q2,,37.37,34.969583333333325,-2.400416666666672,-6.42
2608,嘉里大榮,2017Q2,航運業,38.1,35.61557499999999,-2.4844250000000088,-6.52
1339,昭輝,2020Q1,汽車工業,38.4,35.85919999999999,-2.5408000000000115,-6.62
3006,晶豪科,2018Q1,半導體業,31.58,29.453449999999997,-2.1265500000000017,-6.73
3019,亞光,2017Q4,光電業,71.75,66.79538333333328,-4.954616666666723,-6.91
2387,精元,2018Q3,電腦及週邊設備業,18.25333333333333,16.97450000000001,-1.2788333333333206,-7.01
6672,騰輝電子-KY,2019Q3,電子零組件業,88.76333333333334,82.47069166666668,-6.292641666666654,-7.09
3622,洋華,2017Q3,光電業,16.84,15.61872500000001,-1.2212749999999897,-7.25
2617,台航,2016Q2,,13.79,12.7817,-1.0082999999999984,-7.31
4919,新唐,2018Q2,半導體業,51.3,47.50544999999999,-3.794550000000008,-7.4
3149,正達,2016Q4,,20.775,19.230500000000006,-1.5444999999999922,-7.43
2424,隴華,2017Q4,通信網路業,31.86,29.428850000000008,-2.4311499999999917,-7.63
6409,旭隼,2017Q4,其他電子業,519.22,479.2464000000002,-39.973599999999806,-7.7
1323,永裕,2019Q1,塑膠工業,33.77,31.13420833333333,-2.635791666666673,-7.81
3045,台灣大,2017Q3,通信網路業,110.4,101.70522499999996,-8.69477500000005,-7.88
2337,旺宏,2019Q3,半導體業,31.24,28.73600833333333,-2.5039916666666677,-8.02
2101,南港,2019Q3,橡膠工業,42.11,38.69825833333332,-3.4117416666666784,-8.1
4956,光鋐,2016Q4,,22.53,20.69581666666667,-1.834183333333332,-8.14
4555,氣立,2017Q3,電機機械,61.29,56.23851666666663,-5.051483333333373,-8.24
1537,廣隆,2017Q2,電機機械,147.16333333333333,134.58139166666666,-12.581941666666665,-8.55
2539,櫻花建,2018Q3,建材營造,28.59,26.102199999999993,-2.487800000000007,-8.7
2633,台灣高鐵,2017Q2,航運業,24.31,22.089591666666657,-2.220408333333342,-9.13
6206,飛捷,2016Q4,,90.34,81.94844166666672,-8.391558333333279,-9.29
4545,銘鈺,2018Q4,電子零組件業,22.2,20.128816666666673,-2.0711833333333267,-9.33
8926,台汽電,2016Q2,,22.81,20.65379166666668,-2.1562083333333177,-9.45
2731,雄獅,2018Q2,觀光餐旅,89.49,80.96625833333329,-8.523741666666709,-9.52
2527,宏璟,2017Q1,建材營造,20.456666666666667,18.50186666666665,-1.9548000000000165,-9.56
2474,可成,2017Q3,其他電子業,338.445,305.91842500000007,-32.52657499999992,-9.61
2013,中鋼構,2018Q1,鋼鐵工業,24.05,21.73229166666667,-2.317708333333332,-9.64
4532,瑞智,2017Q1,電機機械,28.62,25.857,-2.7630000000000017,-9.65
5608,四維航,2016Q2,,10.97,9.900916666666667,-1.0690833333333334,-9.75
2105,正新,2018Q4,橡膠工業,44.52,40.16530000000003,-4.354699999999973,-9.78
9908,大台北,2017Q1,油電燃氣業,24.53,22.122441666666674,-2.407558333333327,-9.81
1436,華友聯,2019Q1,建材營造,38.7875,34.97987499999999,-3.8076250000000087,-9.82
2478,大毅,2018Q2,電子零組件業,78.72,70.66800833333328,-8.051991666666723,-10.23
1227,佳格,2018Q2,食品工業,52.13,46.777291666666635,-5.352708333333368,-10.27
4551,智伸科,2016Q4,,141.625,127.03860833333334,-14.586391666666657,-10.3
3617,碩天,2019Q2,其他電子業,93.035,83.42008333333331,-9.614916666666687,-10.33
9938,百和,2017Q3,其他,102.0575,91.31238333333336,-10.745116666666647,-10.53
8482,商億-KY,2019Q3,居家生活,135.64499999999998,121.18411666666668,-14.4608833333333,-10.66
3588,通嘉,2019Q2,半導體業,23.985,21.37544166666666,-2.6095583333333394,-10.88
8011,台通,2019Q2,通信網路業,15.4,13.721166666666662,-1.6788333333333387,-10.9
2069,運錩,2017Q3,鋼鐵工業,24.81,22.102358333333342,-2.7076416666666567,-10.91
1215,卜蜂,2017Q2,食品工業,71.63,63.754516666666674,-7.875483333333321,-10.99
9933,中鼎,2018Q3,其他,45.93,40.81674166666668,-5.11325833333332,-11.13
3045,台灣大,2017Q2,通信網路業,106.97666666666667,95.05259166666663,-11.924075000000045,-11.15
1256,鮮活果汁-KY,2018Q2,食品工業,163.735,145.34549999999996,-18.389500000000055,-11.23
3380,明泰,2019Q3,通信網路業,21.7,19.188266666666674,-2.511733333333325,-11.57
6706,惠特,2019Q4,光電業,103.34,91.3435583333334,-11.996441666666598,-11.61
9908,大台北,2017Q2,油電燃氣業,25.3,22.300191666666674,-2.999808333333327,-11.86
2027,大成鋼,2019Q1,鋼鐵工業,30.98,27.303975000000005,-3.6760249999999957,-11.87
1303,南亞,2018Q1,塑膠工業,80.84,71.15441666666673,-9.68558333333327,-11.98
6281,全國電,2017Q2,電子通路業,62.975,55.25070000000001,-7.724299999999992,-12.27
6139,亞翔,2017Q1,其他電子業,35.36,30.982733333333314,-4.377266666666685,-12.38
3311,閎暉,2017Q3,通信網路業,18.5925,16.25005833333332,-2.34244166666668,-12.6
2351,順德,2017Q3,半導體業,74.46,64.70745833333335,-9.752541666666644,-13.1
1737,臺鹽,2017Q1,食品工業,28.105,24.41759999999999,-3.687400000000011,-13.12
4934,太極,2017Q1,光電業,12.88,11.162950000000002,-1.7170499999999986,-13.33
6285,啟碁,2016Q3,,87.98500000000001,76.244825,-11.740175000000008,-13.34
2227,裕日車,2018Q2,汽車工業,248.91,215.67790833333336,-33.23209166666663,-13.35
1451,年興,2017Q1,紡織纖維,25.276666666666667,21.882625000000004,-3.394041666666663,-13.43
5215,科嘉-KY,2017Q2,電腦及週邊設備業,28.2075,24.334675,-3.872824999999999,-13.73
3454,晶睿,2018Q4,光電業,98.33,84.77770000000001,-13.552299999999988,-13.78
1587,吉茂,2018Q2,汽車工業,19.22,16.546274999999994,-2.6737250000000046,-13.91
9906,欣巴巴,2019Q4,建材營造,18.65,16.046116666666663,-2.6038833333333358,-13.96
2102,泰豐,2019Q2,橡膠工業,12.255,10.54338333333333,-1.7116166666666714,-13.97
2360,致茂,2017Q4,其他電子業,164.75333333333333,141.66700833333334,-23.086324999999988,-14.01
1464,得力,2016Q2,,27.87,23.879350000000002,-3.9906499999999987,-14.32
8222,寶一,2017Q1,電機機械,21.425,18.318025000000006,-3.106974999999995,-14.5
3679,新至陞,2018Q3,電子零組件業,47.99,40.98893333333335,-7.001066666666652,-14.59
4722,國精化,2017Q1,化學工業,33.114999999999995,28.20760833333333,-4.9073916666666655,-14.82
2451,創見,2019Q4,半導體業,76.37,64.97925833333335,-11.390741666666656,-14.92
2436,偉詮電,2018Q1,半導體業,24.89,21.119008333333344,-3.7709916666666565,-15.15
6189,豐藝,2017Q1,電子通路業,28.09,23.834841666666666,-4.255158333333334,-15.15
3025,星通,2018Q2,通信網路業,24.91,21.078999999999986,-3.8310000000000137,-15.38
