代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),季度,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
9937,全國,61.1,-0.1,-0.16,0.61,0.62,0.46,0.67,0.6,0.55,0.57,0.76,0.66,0.57,0.56,0.62,0.63,2019Q1,,,,,,,,,,,,
9938,百和,54.2,-1.6,-2.87,0.98,1.56,1.88,1.34,0.33,0.45,0.24,0.86,0.4,1.12,1.17,1.53,0.93,2019Q1,,,,,,,,,,,,
9939,宏全,154,0,0,2.18,1.93,2.41,2.57,0.78,1.61,2.69,2.97,1.32,2.61,3.02,2.98,1.23,2019Q1,,,,,,,,,,,,
9940,信義,27.95,-0.3,-1.06,0.54,0.65,0.43,0.27,0.32,0.68,0.69,0.46,0.55,0.62,0.92,0.55,0.33,2019Q1,,,,,,,,,,,,
9941,裕融,111.5,0,0,2.69,3.52,2.53,2.94,2.86,3.5,3.09,3.04,1.86,2.27,2.34,2.79,1.58,2019Q1,,,,,,,,,,,,
9942,茂順,113.5,+0.5,+0.44,2.36,1.68,1.49,2.5,2.15,2.54,3.37,3.5,2.36,2.27,2,2.05,2.35,2019Q1,,,,,,,,,,,,
9943,好樂迪,75.5,0,0,1.71,1.07,-0.17,1.86,1.19,2.87,2.32,2.37,1.24,2.8,1.68,1.35,1.91,2019Q1,,,,,,,,,,,,
9944,新麗,15.8,-0.2,-1.25,0.3,0.54,0.21,-0.25,1.63,2.92,-0.6,-0.61,-0.22,1.53,-0.36,-0.84,-0.29,2019Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),2019Q1,,,,,,,,,,,,
9945,潤泰新,32.45,-0.45,-1.37,1.11,1.91,2.87,1.47,-1.66,0.1,1.52,2.1,-1.1,2.46,1.54,1.3,0.76,2019Q1,,,,,,,,,,,,
9946,三發地產,18.95,+0.65,+3.55,0.15,0.05,0.05,0.2,0.13,0.01,0.08,-0.06,0.23,0.12,0.44,0.08,0.5,2019Q1,,,,,,,,,,,,
9958,世紀鋼,174,-2.5,-1.42,1.08,1.47,0.05,0.68,-0.61,0.2,0.99,1.32,1.94,2.66,2.19,1.7,0.43,2019Q1,,,,,,,,,,,,
1101,台泥,29.5,-0.4,-1.34,0.73,,,,,,,,,,,,,2016Q1,0.54,0.63,0.49,0.23,0.53,0.48,0.71,0.69,1.51,1.12,1.08,0.72
1102,亞泥,44.05,-0.8,-1.78,0.62,,,,,,,,,,,,,2016Q1,0.38,0.3,0.51,0.08,0.51,0.61,0.54,0.6,1.38,0.98,0.58,0.93
1103,嘉泥,14.65,-0.3,-2.01,0.25,,,,,,,,,,,,,2016Q1,-0.1,0.21,0.23,-0.17,0.02,0.09,1.46,0.24,0.38,0.75,-0.29,0.2
1104,環泥,27.25,-0.4,-1.45,0.51,,,,,,,,,,,,,2016Q1,0.81,0.56,0.77,0.43,0.6,0.53,0.59,0.01,0.63,0.53,0.46,0.24
1108,幸福,13.75,-0.1,-0.72,-0.02,,,,,,,,,,,,,2016Q1,0.23,0.2,0.1,0.05,0.02,-0.02,-0.3,-0.01,0,-0.1,-0.32,-0.07
1109,信大,16.85,0,0,0.38,,,,,,,,,,,,,2016Q1,0.17,0.08,0.2,0.09,0.33,0.3,0.6,0.34,0.35,0.72,0.96,0.37
1110,東泥,17.6,-0.55,-3.03,0.02,,,,,,,,,,,,,2016Q1,0.03,-0.02,-0.03,0.04,-0.05,0.03,0.1,0.03,0.07,0.06,-0.05,0.05
1201,味全,16.3,-0.3,-1.81,0.34,,,,,,,,,,,,,2016Q1,-0.65,-0.03,-0.64,0.09,0.01,0.07,1.14,0.23,-0.11,1.89,-0.08,2.21
1203,味王,38.5,-0.55,-1.41,0.47,,,,,,,,,,,,,2016Q1,0.42,0.47,0.52,0.37,0.48,0.64,0.37,0.31,0.55,0.58,0.38,0.5
1210,大成,57.9,0,0,0.75,,,,,,,,,,,,,2016Q1,0.77,0.83,0.68,0.74,0.55,0.89,1.03,1.16,0.48,0.59,0.62,0.65
1213,大飲,12.3,-0.4,-3.15,-0.13,,,,,,,,,,,,,2016Q1,0.13,0.12,-0.07,0.09,-0.1,0.21,-0.2,0.03,0.01,-0.07,-1.55,-0.16
1215,卜蜂,97,-0.3,-0.31,1.13,,,,,,,,,,,,,2016Q1,1.08,1.13,1.55,1.53,1.17,1.19,1.45,0.98,0.48,0.9,1.18,0.9
1216,統一,76.8,+1.2,+1.59,1.07,,,,,,,,,,,,,2016Q1,0.84,0.73,0.23,0.79,0.83,1.01,4.39,0.75,0.97,0.89,0.46,0.93
1217,愛之味,11.35,-0.1,-0.87,0.06,,,,,,,,,,,,,2016Q1,-0.12,0.06,0.34,-0.05,-0.07,0.13,0.27,0.08,-0.07,0.13,-0.04,0.03
1218,泰山,19.6,0,0,0.19,,,,,,,,,,,,,2016Q1,0.23,0.42,-0.45,0,-0.01,0.89,0.05,0.19,0.28,0.43,0.08,0.22
1219,福壽,13.6,-0.15,-1.09,0.07,,,,,,,,,,,,,2016Q1,0.14,0.12,0.11,0.11,-0.02,0.09,0.25,0.15,0.11,-0.34,0.04,0.1
1220,台榮,13.55,-0.25,-1.81,0.15,,,,,,,,,,,,,2016Q1,0.31,0.23,0.21,0.05,0.13,0.19,0.06,0.18,0.14,0.09,0.1,0.05
1227,佳格,33.5,-0.25,-0.74,0.71,,,,,,,,,,,,,2016Q1,0.53,0.7,0.81,0.65,0.23,0.77,0.73,0.82,0.39,1.19,0.85,0.87
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1229,聯華,45.2,-0.6,-1.31,0.69,,,,,,,,,,,,,2016Q1,0.66,0.75,0.56,0.48,0.65,1.16,0.71,0.52,0.61,0.67,0.52,0.96
1231,聯華食,129.5,-4,-3,0.73,,,,,,,,,,,,,2016Q1,0.49,0.76,1.01,0.45,0.46,0.8,0.82,0.84,0.42,1,1.04,0.63
1232,大統益,150,-1,-0.66,1.43,,,,,,,,,,,,,2016Q1,1.69,1.19,1.61,1.06,1.26,1.46,1.32,1.23,1.46,1.21,1.77,1.86
1233,天仁,34,-0.6,-1.73,0.47,,,,,,,,,,,,,2016Q1,0.47,0.34,0.5,0.5,0.44,0.54,0.45,0.43,0.61,0.52,0.36,0.49
1234,黑松,39.35,-0.25,-0.63,0.5,,,,,,,,,,,,,2016Q1,1.68,0.59,0.26,0.22,0.18,0.73,0.22,0.3,0.42,0.71,0.3,0.41
1256,鮮活果汁-KY,118,-2.5,-2.07,2.8,,,,,,,,,,,,,2016Q1,2.69,3.45,0.77,1.59,3.52,4.07,0.98,2.13,5.08,4.78,1.88,2.69
1303,南亞,31.15,-0.7,-2.2,1.64,,,,,,,,,,,,,2016Q1,1.05,1.06,3.37,1.37,1.14,2.1,2.26,1.7,2.1,2.31,0.55,0.64
1307,三芳,35.2,-1.55,-4.22,0.45,,,,,,,,,,,,,2016Q1,0.64,0.76,0.77,0.84,0.63,0.52,0.27,0.26,0.15,0.18,0.17,0.25
1314,中石化,6.98,-0.12,-1.69,0.31,,,,,,,,,,,,,2016Q1,-0.3,-0.01,-0.19,0.57,1.28,0.27,0.48,0.41,0.43,0.58,0.12,0.11
1315,達新,64.4,-1.5,-2.28,0.3,,,,,,,,,,,,,2016Q1,0.06,0.9,0.47,0,0.03,0.99,-0.12,-0.04,-0.05,1.56,-0.27,0.02
1319,東陽,128,-4,-3.03,0.93,,,,,,,,,,,,,2016Q1,0.87,0.94,1.24,0.86,0.99,1,1.11,0.84,0.98,0.61,0.82,0.85
1321,大洋,33.85,-0.3,-0.88,-0.06,,,,,,,,,,,,,2016Q1,0.07,0.15,-0.32,-0.32,-0.18,0.4,-0.28,0.18,-0.33,0.24,-0.42,0.14
1323,永裕,20.4,+0.05,+0.25,0.76,,,,,,,,,,,,,2016Q1,0.77,0.95,0.71,0.51,0.64,0.84,0.77,0.67,0.94,0.83,0.87,0.64
1324,地球,11.4,-0.05,-0.44,0.12,,,,,,,,,,,,,2016Q1,0.29,0.14,0.2,1.02,-0.2,-0.03,0.01,-0.07,0.09,0.04,-0.04,-0.05
1326,台化,25.35,-1.1,-4.16,2.12,,,,,,,,,,,,,2016Q1,2.27,2.56,1.51,2,1.45,3.1,2.77,2.22,2.45,3.39,0.3,1.42
1339,昭輝,52.2,+0.7,+1.36,1.06,,,,,,,,,,,,,2016Q1,0.72,0.26,2.44,-0.22,1.52,1.4,1.02,0.75,2.74,0.52,0.15,1.46
1341,富林-KY,63.8,-0.7,-1.09,2.6,,,,,,,,,,,,,2016Q1,,,12.96,,,1.47,1.7,1.03,0.67,0.57,1.52,0.86
1342,八貫,91.1,+0.2,+0.22,1.75,,,,,,,,,,,,,2016Q1,,,,,,,,,1.64,,2.8,0.82
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1402,遠東新,32.6,-0.3,-0.91,0.5,,,,,,,,,,,,,2016Q1,0.34,0.27,0.92,0.26,0.31,0.72,0.33,0.49,0.98,0.7,0.24,0.4
1409,新纖,12.3,-0.3,-2.38,0.22,,,,,,,,,,,,,2016Q1,0.12,0.13,0.12,0.03,0.17,0.25,0.14,0.13,0.56,0.57,0.27,0.2
1410,南染,32.25,-0.05,-0.15,0.35,,,,,,,,,,,,,2016Q1,0.46,0.33,0.44,0.22,0.41,0.32,0.33,0.25,0.48,0.36,0.35,0.2
1414,東和,17.1,-0.05,-0.29,0.04,,,,,,,,,,,,,2016Q1,-0.01,-0.01,0.01,-0.02,0.03,0.47,-0.08,0.02,0.05,0.1,0.01,-0.05
1416,廣豐,11.85,+0.05,+0.42,0.45,,,,,,,,,,,,,2016Q1,2.85,0.6,-0.59,0.69,0.27,-0.21,0.34,0.44,-0.15,-0.02,1.09,0.08
1418,東華,22.35,-0.3,-1.32,-1.18,,,,,,,,,,,,,2016Q1,-0.24,-1.35,-0.54,-1.34,-2.12,-1.91,-1.95,-1.11,-0.66,-1.06,-1.19,-0.75
1419,新紡,40.45,-0.95,-2.29,0.47,,,,,,,,,,,,,2016Q1,-0.04,0.55,0.05,-0.17,-0.04,0.57,3.79,-0.19,0.18,0.86,0.09,-0.01
1423,利華,32.4,-0.45,-1.37,0.08,,,,,,,,,,,,,2016Q1,0.02,0.02,-0.05,0.03,0.13,0.1,0.01,0.1,0.2,0.24,0.08,0.08
1434,福懋,16.5,-0.3,-1.79,0.61,,,,,,,,,,,,,2016Q1,0.26,1.21,0.22,0.26,1.58,0.44,0.26,0.17,0.75,1.81,0.1,0.25
1436,華友聯,118,-4,-3.28,0.78,,,,,,,,,,,,,2016Q1,0.51,0.25,0.1,0.4,0.77,0.72,1.23,1.52,0.66,0.85,1.55,0.76
1437,勤益控,30.55,-0.55,-1.77,0.44,,,,,,,,,,,,,2016Q1,1.37,0.31,0.2,0.69,0.25,0.35,0.29,0.42,0.3,0.33,0.18,0.64
1439,雋揚,30.7,-0.5,-1.6,-0.05,,,,,,,,,,,,,2016Q1,-0.02,0.04,0.3,-0.02,-0.02,-0.02,-0.02,-0.03,-0.15,-0.29,-0.28,-0.07
1441,大東,11.9,-0.15,-1.24,0.39,,,,,,,,,,,,,2016Q1,-0.76,-0.76,-0.55,-1.23,-0.37,-1.08,-1.46,-0.95,15.3,-0.62,-2.01,-0.89
1442,名軒,79,-0.7,-0.88,0.37,,,,,,,,,,,,,2016Q1,0.49,1.54,0.04,0.79,0.63,0.2,0.37,0.27,0.13,0.1,-0.1,-0.02
1443,立益物流,28,-0.5,-1.75,-0.38,,,,,,,,,,,,,2016Q1,-0.23,-0.41,0.09,-0.82,-0.25,-0.16,-0.56,-0.25,0.26,-2.18,-0.2,0.2
1444,力麗,7.52,-0.12,-1.57,0.06,,,,,,,,,,,,,2016Q1,0.06,-0.2,0.22,-0.14,0.03,0.1,0,0.06,0.32,0.09,-0.03,0.16
1446,宏和,26.35,-1.2,-4.36,-0.01,,,,,,,,,,,,,2016Q1,0.1,0.25,0.1,-0.2,0.01,0.02,-0.13,-0.23,0.03,-0.08,0.07,-0.09
1447,力鵬,6.3,-0.16,-2.48,0.02,,,,,,,,,,,,,2016Q1,0.08,-0.22,0.27,-0.17,-0.22,0.05,0.13,-0.02,0.44,0.11,-0.35,0.14
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1449,佳和,13.35,-0.6,-4.3,-0.06,,,,,,,,,,,,,2016Q1,-0.53,-0.19,-0.02,-0.15,-0.19,0.26,0.55,-0.73,-0.54,0.75,-0.34,0.36
1451,年興,18.5,-0.25,-1.33,0.36,,,,,,,,,,,,,2016Q1,0.52,0.41,0.31,0.32,-0.12,0.39,0.41,-0.4,1.02,0.78,0.63,0.05
1452,宏益,12.5,-0.2,-1.57,0.39,,,,,,,,,,,,,2016Q1,0.3,0.48,0.44,0.46,0.4,0.41,0.36,0.38,0.3,0.57,0.23,0.38
1453,大將,13.65,-0.25,-1.8,0.28,,,,,,,,,,,,,2016Q1,-0.06,-0.01,-0.11,-0.09,-0.08,0.02,-0.15,3.94,-0.01,0.04,-0.23,0.12
1454,台富,14.4,-0.3,-2.04,0.06,,,,,,,,,,,,,2016Q1,0.21,0.09,0.04,0.04,0.06,0.05,0,0.01,0.19,0,-0.05,0.07
1455,集盛,9.2,+0.13,+1.43,0.09,,,,,,,,,,,,,2016Q1,0.08,0.05,0.18,0.35,-0.34,0.28,0.3,0.15,0.27,0.14,-0.41,0.01
1456,怡華,13.05,0,0,0.11,,,,,,,,,,,,,2016Q1,-0.04,-0.03,0.85,-0.06,0.02,-0.16,0.61,-0.07,-0.19,0.03,0.36,-0.05
1457,宜進,17.15,-0.2,-1.15,0.49,,,,,,,,,,,,,2016Q1,0.15,0.03,-0.06,0.06,0.03,0.83,1.61,1.58,0.18,0.19,0.17,1.08
1459,聯發,10.9,-0.4,-3.54,-0.16,,,,,,,,,,,,,2016Q1,-0.04,-0.08,-1.19,-0.18,0,0.35,0.13,0.07,0.36,-0.09,-1.52,0.22
1463,強盛新,20.7,-0.45,-2.13,0.76,,,,,,,,,,,,,2016Q1,0.21,0.23,3.31,1.98,0.42,1.09,0.02,0.66,0.44,0.32,0.2,0.29
1464,得力,14.35,-0.3,-2.05,0.27,,,,,,,,,,,,,2016Q1,0.26,0.31,0.5,0.34,0.25,0.32,0.32,-0.09,0.38,0.15,0.16,0.31
1465,偉全,14.15,-0.2,-1.39,0.37,,,,,,,,,,,,,2016Q1,0.12,0.07,0.39,-0.09,0.3,0.1,-0.05,-0.12,0.15,0.01,-0.16,3.72
1466,聚隆,13.2,-0.7,-5.04,-0.1,,,,,,,,,,,,,2016Q1,-0.2,-0.12,-0.17,0.18,-0.13,-0.23,0.18,-0.11,-0.18,-0.32,-0.33,0.19
1467,南緯,8.9,-0.26,-2.84,-0.06,,,,,,,,,,,,,2016Q1,0.06,0.25,-0.26,-0.28,-0.21,0.21,-0.08,-0.69,0.03,0.03,0.35,-0.13
1468,昶和,13.2,-0.55,-4,-0.05,,,,,,,,,,,,,2016Q1,-0.05,-0.19,-0.1,-0.08,-0.03,-0.27,-0.21,-0.1,0.22,0.14,-0.01,0.1
1470,大統新創,23.45,0,0,0.14,,,,,,,,,,,,,2016Q1,0.14,0.03,0.18,0.11,0.13,0.06,0.18,0.09,0.09,0.19,0.2,0.25
1471,首利,9.91,-0.19,-1.88,-0.53,,,,,,,,,,,,,2016Q1,-0.35,-0.44,-0.67,-0.54,-0.55,-0.35,-0.83,-0.59,-0.5,-0.02,-1.02,-0.51
1472,三洋實業,102.5,+4.5,+4.59,-0.32,,,,,,,,,,,,,2016Q1,-0.31,-0.06,0.13,-0.6,0.04,-1.03,0.5,-0.75,-0.43,-0.23,-0.18,-0.87
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1473,台南,28.3,-0.5,-1.74,0.18,,,,,,,,,,,,,2016Q1,0.05,0.58,-0.31,0.42,-0.15,0.47,-0.09,-0.34,-0.33,0.56,0.64,0.67
1474,弘裕,12.15,-0.15,-1.22,0.2,,,,,,,,,,,,,2016Q1,0.25,0.17,0.27,0.18,0.2,0.21,0.25,0.33,0.21,0.02,0.3,0.02
1475,業旺,40.45,-1.75,-4.15,-1.58,,,,,,,,,,,,,2016Q1,-0.29,-0.4,-1.09,-0.92,-0.89,-0.74,-9.77,-0.81,-0.78,-1.53,-0.9,-0.82
1476,儒鴻,396.5,+0.5,+0.13,3.47,,,,,,,,,,,,,2016Q1,2.98,3.1,5.08,1.01,2.94,3.36,3.89,3.25,4.41,3.78,4.53,3.28
1477,聚陽,268.5,-10.5,-3.76,1.65,,,,,,,,,,,,,2016Q1,1.4,1.89,1,1.52,0.98,2.37,1.32,1.53,1.1,2.58,1.86,2.21
1503,士電,141,-2.5,-1.74,0.66,,,,,,,,,,,,,2016Q1,0.58,0.7,0.4,0.77,0.55,0.77,0.47,0.59,0.76,0.88,0.49,0.97
1504,東元,48.9,-0.3,-0.61,0.41,,,,,,,,,,,,,2016Q1,0.52,0.45,0.44,0.27,0.55,0.43,0.31,0.27,0.56,0.41,0.35,0.32
1506,正道,12.3,-0.25,-1.99,-0.1,,,,,,,,,,,,,2016Q1,0.03,0.01,0.07,0.18,0,-0.13,-0.17,0.1,-0.23,0.15,-0.96,-0.2
1513,中興電,126,-3,-2.33,0.31,,,,,,,,,,,,,2016Q1,0.33,0.5,0.04,0.25,0.23,0.49,0.22,0.27,0.44,0.35,0.27,0.34
1514,亞力,92,-1.5,-1.6,0.18,,,,,,,,,,,,,2016Q1,0.08,0.05,-0.03,0.01,0.16,0.18,0.23,0.28,0.23,0.22,0.37,0.34
1515,力山,32.9,+2.95,+9.85,0.74,,,,,,,,,,,,,2016Q1,0.11,0.42,0.05,0.02,0.18,0.65,0.63,0.08,0.3,0.47,1.36,4.56
1519,華城,399,-19.5,-4.66,0.19,,,,,,,,,,,,,2016Q1,0.64,0.44,0.01,0.14,0.23,-0.07,0.06,-0.26,-0.2,0.08,0.62,0.56
1521,大億,26.05,-0.25,-0.95,1.39,,,,,,,,,,,,,2016Q1,1.5,1.03,1.94,1.82,1.63,1.56,1.54,1.27,1.39,0.58,0.95,1.5
1522,堤維西,48,-2.3,-4.57,0.6,,,,,,,,,,,,,2016Q1,0.87,0.81,0.75,0.89,0.62,0.51,0.09,0.81,0.68,0.12,0.38,0.67
1524,耿鼎,36.6,+0.95,+2.66,0.26,,,,,,,,,,,,,2016Q1,0.32,0.17,0.46,0.06,0.24,0.3,0.32,0.17,0.32,0.29,0.3,0.22
1525,江申,60.9,-1.5,-2.4,1.7,,,,,,,,,,,,,2016Q1,1.72,1.78,1.92,1.82,1.88,1.97,1.7,1.43,1.32,1.3,2.12,1.43
1527,鑽全,35.85,-0.4,-1.1,1.36,,,,,,,,,,,,,2016Q1,2.56,0.18,2.9,-2.08,2.06,1.17,0.33,-0.18,4.14,1.52,2,1.74
1530,亞崴,28.7,+1.3,+4.74,0.59,,,,,,,,,,,,,2016Q1,0.48,0.19,0.54,-0.25,0.67,0.69,0.72,0.56,1.37,0.49,1.03,0.56
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1531,高林股,11.9,-0.15,-1.24,0.19,,,,,,,,,,,,,2016Q1,0.2,0.11,0.23,0.06,0.3,0.29,0.21,0.04,0.39,0.1,0.15,0.15
1532,勤美,26.55,+0.05,+0.19,0.74,,,,,,,,,,,,,2016Q1,0.35,0.97,0.8,0.43,0.44,0.14,0.58,1.16,0.65,1.71,1.24,0.44
1535,中宇,54.2,-0.9,-1.63,0.32,,,,,,,,,,,,,2016Q1,0.53,0.49,0.4,0.16,0.26,0.52,0.57,0.26,0.11,0.1,0.32,0.16
1536,和大,58.1,+0.4,+0.69,1.18,,,,,,,,,,,,,2016Q1,1.3,0.96,1.42,1.08,1.34,1.23,1.17,1.1,1.41,1.33,1.02,0.75
1537,廣隆,139,+0.5,+0.36,2.94,,,,,,,,,,,,,2016Q1,2.96,2.76,3.3,2.2,3.27,2.67,2.9,2.44,3.67,3.51,2.42,3.14
1539,巨庭,18.6,-0.2,-1.06,0.74,,,,,,,,,,,,,2016Q1,0.64,0.24,1.18,-0.43,0.72,0.53,0.34,0.21,1.05,0.28,3.53,0.65
1540,喬福,28,-0.8,-2.78,0.26,,,,,,,,,,,,,2016Q1,0.08,0,0.26,-0.31,0.37,0.45,0.03,0.09,0.78,0.27,0.45,0.6
1541,錩泰,26,-0.5,-1.89,0.54,,,,,,,,,,,,,2016Q1,1.11,0.69,1.44,-0.05,0.56,0.72,0.48,0.05,0.84,0.47,-0.37,0.57
1558,伸興,97.8,-0.1,-0.1,3.16,,,,,,,,,,,,,2016Q1,4.24,4.26,4.1,-1.37,4.11,3.79,2.15,-0.91,6.97,6.67,2.52,1.34
1560,中砂,194.5,-8,-3.95,1.18,,,,,,,,,,,,,2016Q1,0.91,0.92,1.28,1.07,1.38,1.52,1.23,1.15,1.11,1.17,1.48,1
1563,巧新,59.1,+0.4,+0.68,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
1568,倉佑,23.45,-0.75,-3.1,0.36,,,,,,,,,,,,,2016Q1,0.37,0.32,0.69,0.24,0.63,0.39,0.61,0.64,0.26,0.02,0,0.2
1582,信錦,76.5,-2,-2.55,1.47,,,,,,,,,,,,,2016Q1,1.36,2,1.68,1.35,1.66,1.5,0.94,0.6,1.71,1.81,1.53,1.45
1583,程泰,57.7,+5.2,+9.9,0.96,,,,,,,,,,,,,2016Q1,0.45,0.31,1.03,-0.16,1.04,1.47,1.09,0.54,2.21,1.15,1.51,0.93
1590,亞德客-KY,817,+7,+0.86,3.76,,,,,,,,,,,,,2016Q1,3.38,3.04,1.85,3.5,5.51,4.87,4.34,4.65,4.36,2.41,3.6,3.63
1597,直得,68.6,-2.4,-3.38,1,,,,,,,,,,,,,2016Q1,0.59,0.18,0.37,0.21,0.82,1.09,1.43,1.69,2.06,1.7,1.29,0.61
1598,岱宇,25.4,+0.8,+3.25,0.24,,,,,,,,,,,,,2016Q1,0.38,0.23,2.08,-0.91,-0.56,-0.18,0.03,-1.12,0.67,0.53,1.12,0.65
1603,華電,32.15,+0.15,+0.47,0.33,,,,,,,,,,,,,2016Q1,0.32,1.15,-0.21,0.57,0.18,0.77,0.26,0.1,-0.02,0.63,0.11,0.05
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
1604,聲寶,25.2,-0.3,-1.18,0.29,,,,,,,,,,,,,2016Q1,0.74,0.27,0.12,0.2,0.36,0.26,-0.15,0.24,0.49,0.68,0.03,0.28
1605,華新,19.8,-0.85,-4.12,0.56,,,,,,,,,,,,,2016Q1,0.3,0.42,0.35,0.26,0.2,1.06,0.46,1.17,1.12,0.87,0.38,0.15
1608,華榮,24.05,-0.35,-1.43,0.04,,,,,,,,,,,,,2016Q1,-0.06,0.22,0.08,0.26,0.19,0.28,0.3,0.09,-0.38,-0.79,-0.39,0.7
1609,大亞,34.8,-0.7,-1.97,0.18,,,,,,,,,,,,,2016Q1,0.07,0.22,0.02,0.05,0.18,0.45,0.15,0.47,0.21,0.05,0.1,0.19
1611,中電,13,-0.35,-2.62,-0.03,,,,,,,,,,,,,2016Q1,-0.1,-0.08,-1.96,0.03,-0.16,-0.43,2.11,0,-0.1,-0.08,0.35,0.11
1612,宏泰,30.55,-0.55,-1.77,0.13,,,,,,,,,,,,,2016Q1,0.04,0.17,0.08,0.2,0.22,0.18,0.05,0.13,0.1,0.2,-0.05,0.25
1614,三洋電,37.65,-0.55,-1.44,0.23,,,,,,,,,,,,,2016Q1,0.52,0.35,0.08,0.12,0.25,0.25,0.2,0.15,0.27,0.24,0.12,0.17
1615,大山,52.3,-0.9,-1.69,0.35,,,,,,,,,,,,,2016Q1,0.28,0.28,0.37,0.06,0.42,0.47,0.37,0.28,0.47,0.63,0.38,0.23
1616,億泰,23.15,-0.25,-1.07,-0.03,,,,,,,,,,,,,2016Q1,0.15,0.15,-0.13,-0.06,0.06,-0.21,-0.37,0.08,0.04,-0.02,-0.05,0.02
1617,榮星,15.95,-0.55,-3.33,0.25,,,,,,,,,,,,,2016Q1,0.06,0.16,0.38,0,0.26,0.41,0.14,0.15,0.57,0.46,0.32,0.08
1618,合機,37,-0.95,-2.5,0.04,,,,,,,,,,,,,2016Q1,0.23,0,0.05,-0.03,0.28,-0.02,0.12,0.04,0.19,0.02,-0.27,-0.11
1702,南僑,45.2,-0.45,-0.99,1.05,,,,,,,,,,,,,2016Q1,1.38,1.22,1.09,0.86,1.12,1.05,0.97,0.89,1.05,0.78,1.36,0.8
1707,葡萄王,133.5,0,0,2.44,,,,,,,,,,,,,2016Q1,2.27,2.51,2.92,1.92,2.38,2.45,3.28,1.93,2.14,2.5,3.01,1.93
1708,東鹼,32.35,-0.7,-2.12,0.57,,,,,,,,,,,,,2016Q1,0.43,0.55,1.42,0.49,0.68,0.6,0.67,0.5,0.45,0.54,0.26,0.28
1709,和益,17.2,-0.5,-2.82,0.31,,,,,,,,,,,,,2016Q1,0.59,0.45,0.46,0.31,0.48,0.34,0.19,0.22,0.44,0.23,-0.11,0.14
1711,永光,16.65,-0.15,-0.89,0.18,,,,,,,,,,,,,2016Q1,0.24,0.26,0.07,0.17,0.1,0.2,0.2,0.19,0.17,0.25,0.12,0.23
