公司代號,年度,月份,加權(A/B)平均價,year_quarter
1521,112,12,45.88,2023Q4
1521,113,3,41.76,2024Q1
1521,113,6,39.73,2024Q2
1521,113,9,38.56,2024Q3
1521,113,12,31.76,2024Q4
1521,114,3,28.67,2025Q1
1522,105,3,26.78,2016Q1
1522,105,6,26.01,2016Q2
1522,105,9,37.49,2016Q3
1522,105,12,35.7,2016Q4
1522,106,3,35.07,2017Q1
1522,106,6,32.34,2017Q2
1522,106,9,33.34,2017Q3
1522,106,12,33.04,2017Q4
1522,107,3,30.63,2018Q1
1522,107,6,32.71,2018Q2
1522,107,9,28.52,2018Q3
1522,107,12,25.64,2018Q4
1522,108,3,26.5,2019Q1
1522,108,6,27.27,2019Q2
1522,108,9,31.42,2019Q3
1522,108,12,29.23,2019Q4
1522,109,3,19.97,2020Q1
1522,109,6,24.85,2020Q2
1522,109,9,21.73,2020Q3
1522,109,12,23.11,2020Q4
1522,110,3,23.86,2021Q1
1522,110,6,21.85,2021Q2
1522,110,9,19.91,2021Q3
1522,110,12,19.11,2021Q4
1522,111,3,18.22,2022Q1
1522,111,6,28.78,2022Q2
1522,111,9,28.88,2022Q3
1522,111,12,28.3,2022Q4
1522,112,3,29.24,2023Q1
1522,112,6,35.64,2023Q2
1522,112,9,41.78,2023Q3
1522,112,12,43.1,2023Q4
1522,113,3,49.67,2024Q1
1522,113,6,69.0,2024Q2
1522,113,9,64.49,2024Q3
1522,113,12,64.15,2024Q4
1522,114,3,59.79,2025Q1
1524,105,3,7.19,2016Q1
1524,105,6,8.64,2016Q2
1524,105,9,12.07,2016Q3
1524,105,12,11.23,2016Q4
1524,106,3,13.08,2017Q1
1524,106,6,11.57,2017Q2
1524,106,9,11.8,2017Q3
1524,106,12,12.0,2017Q4
1524,107,3,10.58,2018Q1
1524,107,6,11.06,2018Q2
1524,107,9,10.22,2018Q3
1524,107,12,10.43,2018Q4
1524,108,3,10.49,2019Q1
1524,108,6,10.43,2019Q2
1524,108,9,9.95,2019Q3
1524,108,12,9.95,2019Q4
1524,109,3,8.33,2020Q1
1524,109,6,8.89,2020Q2
1524,109,9,9.82,2020Q3
1524,109,12,10.16,2020Q4
1524,110,3,11.26,2021Q1
1524,110,6,10.33,2021Q2
1524,110,9,9.95,2021Q3
1524,110,12,11.14,2021Q4
1524,111,3,10.38,2022Q1
1524,111,6,21.11,2022Q2
1524,111,9,27.23,2022Q3
1524,111,12,25.35,2022Q4
1524,112,3,26.25,2023Q1
1524,112,6,24.55,2023Q2
1524,112,9,25.74,2023Q3
1524,112,12,35.75,2023Q4
1524,113,3,35.85,2024Q1
1524,113,6,36.73,2024Q2
1524,113,9,34.17,2024Q3
1524,113,12,39.82,2024Q4
1524,114,3,41.87,2025Q1
1525,105,3,101.01,2016Q1
1525,105,6,129.01,2016Q2
1525,105,9,143.33,2016Q3
1525,105,12,115.98,2016Q4
1525,106,3,111.21,2017Q1
1525,106,6,119.43,2017Q2
1525,106,9,105.32,2017Q3
1525,106,12,94.11,2017Q4
1525,107,3,80.26,2018Q1
1525,107,6,75.92,2018Q2
1525,107,9,66.48,2018Q3
1525,107,12,57.02,2018Q4
1525,108,3,65.0,2019Q1
1525,108,6,56.13,2019Q2
1525,108,9,56.7,2019Q3
1525,108,12,55.45,2019Q4
1525,109,3,42.36,2020Q1
1525,109,6,49.27,2020Q2
1525,109,9,70.59,2020Q3
1525,109,12,66.66,2020Q4
1525,110,3,77.71,2021Q1
1525,110,6,71.58,2021Q2
1525,110,9,62.67,2021Q3
1525,110,12,60.12,2021Q4
1525,111,3,59.94,2022Q1
1525,111,6,59.05,2022Q2
1525,111,9,62.07,2022Q3
1525,111,12,58.43,2022Q4
1525,112,3,63.07,2023Q1
1525,112,6,115.55,2023Q2
1525,112,9,81.63,2023Q3
1525,112,12,81.73,2023Q4
1525,113,3,73.46,2024Q1
1525,113,6,76.98,2024Q2
1525,113,9,67.98,2024Q3
1525,113,12,62.03,2024Q4
1525,114,3,63.92,2025Q1
1526,105,3,14.05,2016Q1
1526,105,6,12.66,2016Q2
1526,105,9,15.1,2016Q3
1526,105,12,14.51,2016Q4
1526,106,3,15.48,2017Q1
1526,106,6,18.64,2017Q2
1526,106,9,34.89,2017Q3
1526,106,12,57.76,2017Q4
1526,107,3,79.81,2018Q1
1526,107,6,44.08,2018Q2
1526,107,9,25.59,2018Q3
1526,107,12,34.23,2018Q4
1526,108,3,37.9,2019Q1
1526,108,6,29.87,2019Q2
1526,108,9,29.29,2019Q3
1526,108,12,24.23,2019Q4
1526,109,3,16.3,2020Q1
1526,109,6,33.12,2020Q2
1526,109,9,49.28,2020Q3
1526,109,12,49.41,2020Q4
1526,110,3,46.09,2021Q1
1526,110,6,52.76,2021Q2
1526,110,9,50.88,2021Q3
1526,110,12,48.94,2021Q4
1526,111,3,47.37,2022Q1
1526,111,6,48.21,2022Q2
1526,111,9,56.59,2022Q3
1526,111,12,43.97,2022Q4
1526,112,3,43.05,2023Q1
1526,112,6,40.45,2023Q2
1526,112,9,35.04,2023Q3
1526,112,12,33.6,2023Q4
1526,113,3,35.19,2024Q1
1526,113,6,32.34,2024Q2
1526,113,9,28.12,2024Q3
1526,113,12,25.83,2024Q4
1526,114,3,25.45,2025Q1
1527,105,3,71.24,2016Q1
1527,105,6,80.32,2016Q2
1527,105,9,103.2,2016Q3
1527,105,12,89.28,2016Q4
1527,106,3,94.29,2017Q1
1527,106,6,87.2,2017Q2
1527,106,9,88.41,2017Q3
1527,106,12,69.22,2017Q4
1527,107,3,55.05,2018Q1
1527,107,6,63.68,2018Q2
1527,107,9,56.05,2018Q3
1527,107,12,47.21,2018Q4
1527,108,3,54.68,2019Q1
1527,108,6,57.4,2019Q2
1527,108,9,50.37,2019Q3
1527,108,12,49.68,2019Q4
1527,109,3,40.07,2020Q1
1527,109,6,41.06,2020Q2
1527,109,9,38.84,2020Q3
1527,109,12,42.08,2020Q4
1527,110,3,46.96,2021Q1
1527,110,6,49.67,2021Q2
1527,110,9,45.63,2021Q3
1527,110,12,42.82,2021Q4
1527,111,3,41.33,2022Q1
1527,111,6,46.52,2022Q2
1527,111,9,41.92,2022Q3
1527,111,12,41.5,2022Q4
1527,112,3,44.06,2023Q1
1527,112,6,41.95,2023Q2
1527,112,9,39.77,2023Q3
1527,112,12,41.08,2023Q4
1527,113,3,41.32,2024Q1
1527,113,6,43.92,2024Q2
1527,113,9,47.21,2024Q3
1527,113,12,43.29,2024Q4
1527,114,3,42.52,2025Q1
1528,105,3,10.65,2016Q1
1528,105,6,10.72,2016Q2
1528,105,9,10.11,2016Q3
1528,105,12,10.13,2016Q4
1528,106,3,10.69,2017Q1
1528,106,6,10.35,2017Q2
1528,106,9,11.97,2017Q3
1528,106,12,14.89,2017Q4
1528,107,3,16.62,2018Q1
1528,107,6,15.98,2018Q2
1528,107,9,12.43,2018Q3
1528,107,12,10.58,2018Q4
1528,108,3,10.35,2019Q1
1528,108,6,9.31,2019Q2
1528,108,9,9.24,2019Q3
1528,108,12,9.42,2019Q4
1528,109,3,6.2,2020Q1
1528,109,6,7.81,2020Q2
1528,109,9,8.42,2020Q3
1528,109,12,9.32,2020Q4
1528,110,3,10.22,2021Q1
1528,110,6,11.43,2021Q2
1528,110,9,10.73,2021Q3
1528,110,12,11.69,2021Q4
1528,111,3,10.16,2022Q1
1528,111,6,10.42,2022Q2
1528,111,9,10.75,2022Q3
1528,111,12,10.27,2022Q4
1528,112,3,11.01,2023Q1
1528,112,6,15.93,2023Q2
1528,112,9,12.28,2023Q3
1528,112,12,11.8,2023Q4
1528,113,3,13.49,2024Q1
1528,113,6,13.08,2024Q2
1528,113,9,14.06,2024Q3
1528,113,12,16.29,2024Q4
1528,114,3,17.22,2025Q1
1529,105,3,3.03,2016Q1
1529,105,6,4.35,2016Q2
1529,105,9,4.34,2016Q3
1529,105,12,3.43,2016Q4
1529,106,3,3.95,2017Q1
1529,106,6,3.25,2017Q2
1529,106,9,3.36,2017Q3
1529,106,12,3.08,2017Q4
1529,107,3,3.6,2018Q1
1529,107,6,3.29,2018Q2
1529,107,9,2.94,2018Q3
1529,107,12,4.18,2018Q4
1529,108,3,13.83,2019Q1
1529,108,6,15.67,2019Q2
1529,108,9,17.34,2019Q3
1529,108,12,18.5,2019Q4
1529,109,3,13.4,2020Q1
1529,109,6,17.12,2020Q2
1529,109,9,16.38,2020Q3
1529,109,12,17.13,2020Q4
1529,110,3,15.75,2021Q1
1529,110,6,17.17,2021Q2
1529,110,9,16.87,2021Q3
1529,110,12,21.86,2021Q4
1529,111,3,25.54,2022Q1
1529,111,6,19.73,2022Q2
1529,111,9,20.97,2022Q3
1529,111,12,19.85,2022Q4
1529,112,3,28.07,2023Q1
1529,112,6,41.84,2023Q2
1529,112,9,31.6,2023Q3
1529,112,12,35.24,2023Q4
1529,113,3,35.32,2024Q1
1529,113,6,33.98,2024Q2
1529,113,9,29.4,2024Q3
1529,113,12,24.14,2024Q4
1529,114,3,27.33,2025Q1
1530,105,3,31.95,2016Q1
1530,105,6,28.42,2016Q2
1530,105,9,28.24,2016Q3
1530,105,12,28.01,2016Q4
1530,106,3,34.95,2017Q1
1530,106,6,32.84,2017Q2
1530,106,9,35.97,2017Q3
1530,106,12,31.74,2017Q4
1530,107,3,32.72,2018Q1
1530,107,6,38.43,2018Q2
1530,107,9,32.82,2018Q3
1530,107,12,29.7,2018Q4
1530,108,3,31.24,2019Q1
1530,108,6,30.27,2019Q2
1530,108,9,28.31,2019Q3
1530,108,12,29.77,2019Q4
1530,109,3,27.06,2020Q1
1530,109,6,31.37,2020Q2
1530,109,9,29.94,2020Q3
1530,109,12,31.51,2020Q4
1530,110,3,34.89,2021Q1
1530,110,6,39.89,2021Q2
1530,110,9,36.03,2021Q3
1530,110,12,33.0,2021Q4
1530,111,3,31.39,2022Q1
1530,111,6,31.08,2022Q2
1530,111,9,31.11,2022Q3
1530,111,12,31.02,2022Q4
1530,112,3,32.83,2023Q1
1530,112,6,33.0,2023Q2
1530,112,9,30.01,2023Q3
1530,112,12,32.95,2023Q4
1530,113,3,32.44,2024Q1
1530,113,6,32.2,2024Q2
1530,113,9,34.78,2024Q3
1530,113,12,30.83,2024Q4
1530,114,3,32.3,2025Q1
1531,105,3,18.31,2016Q1
1531,105,6,16.31,2016Q2
1531,105,9,16.45,2016Q3
1531,105,12,15.87,2016Q4
1531,106,3,18.38,2017Q1
1531,106,6,20.43,2017Q2
1531,106,9,21.29,2017Q3
1531,106,12,22.9,2017Q4
1531,107,3,21.94,2018Q1
1531,107,6,20.06,2018Q2
1531,107,9,18.14,2018Q3
1531,107,12,16.02,2018Q4
1531,108,3,16.56,2019Q1
1531,108,6,16.06,2019Q2
1531,108,9,15.08,2019Q3
1531,108,12,15.15,2019Q4
1531,109,3,10.72,2020Q1
1531,109,6,12.31,2020Q2
1531,109,9,11.35,2020Q3
1531,109,12,13.2,2020Q4
1531,110,3,14.68,2021Q1
1531,110,6,14.61,2021Q2
1531,110,9,15.55,2021Q3
1531,110,12,15.7,2021Q4
1531,111,3,15.18,2022Q1
1531,111,6,14.58,2022Q2
1531,111,9,14.15,2022Q3
1531,111,12,14.04,2022Q4
1531,112,3,14.35,2023Q1
1531,112,6,14.59,2023Q2
1531,112,9,13.39,2023Q3
1531,112,12,13.78,2023Q4
1531,113,3,13.47,2024Q1
1531,113,6,14.66,2024Q2
1531,113,9,14.07,2024Q3
1531,113,12,15.38,2024Q4
1531,114,3,13.8,2025Q1
1532,105,3,28.34,2016Q1
1532,105,6,37.24,2016Q2
1532,105,9,30.97,2016Q3
1532,105,12,33.66,2016Q4
1532,106,3,32.17,2017Q1
1532,106,6,30.24,2017Q2
1532,106,9,30.58,2017Q3
1532,106,12,27.96,2017Q4
1532,107,3,28.84,2018Q1
1532,107,6,29.38,2018Q2
1532,107,9,31.26,2018Q3
1532,107,12,36.39,2018Q4
1532,108,3,38.95,2019Q1
1532,108,6,35.41,2019Q2
1532,108,9,30.84,2019Q3
1532,108,12,30.94,2019Q4
1532,109,3,24.45,2020Q1
1532,109,6,28.3,2020Q2
1532,109,9,31.0,2020Q3
1532,109,12,32.33,2020Q4
1532,110,3,31.86,2021Q1
1532,110,6,33.1,2021Q2
1532,110,9,34.7,2021Q3
1532,110,12,32.57,2021Q4
1532,111,3,34.43,2022Q1
1532,111,6,32.25,2022Q2
1532,111,9,29.58,2022Q3
1532,111,12,29.31,2022Q4
1532,112,3,34.72,2023Q1
1532,112,6,36.58,2023Q2
1532,112,9,36.52,2023Q3
1532,112,12,40.15,2023Q4
1532,113,3,37.83,2024Q1
1532,113,6,50.39,2024Q2
1532,113,9,38.29,2024Q3
1532,113,12,32.61,2024Q4
1532,114,3,31.02,2025Q1
1533,105,3,52.73,2016Q1
1533,105,6,44.54,2016Q2
1533,105,9,44.45,2016Q3
1533,105,12,43.87,2016Q4
1533,106,3,43.24,2017Q1
1533,106,6,40.71,2017Q2
1533,106,9,41.89,2017Q3
1533,106,12,40.94,2017Q4
1533,107,3,37.92,2018Q1
1533,107,6,38.91,2018Q2
1533,107,9,35.44,2018Q3
1533,107,12,37.69,2018Q4
1533,108,3,36.9,2019Q1
1533,108,6,34.65,2019Q2
1533,108,9,38.45,2019Q3
1533,108,12,37.36,2019Q4
1533,109,3,26.6,2020Q1
1533,109,6,30.25,2020Q2
1533,109,9,29.74,2020Q3
1533,109,12,37.34,2020Q4
1533,110,3,68.77,2021Q1
1533,110,6,61.89,2021Q2
1533,110,9,49.65,2021Q3
1533,110,12,60.85,2021Q4
1533,111,3,57.45,2022Q1
1533,111,6,64.76,2022Q2
1533,111,9,58.45,2022Q3
1533,111,12,51.79,2022Q4
1533,112,3,51.98,2023Q1
1533,112,6,63.61,2023Q2
1533,112,9,58.61,2023Q3
1533,112,12,56.55,2023Q4
1533,113,3,49.6,2024Q1
1533,113,6,46.35,2024Q2
1533,113,9,41.45,2024Q3
1533,113,12,39.8,2024Q4
1533,114,3,38.32,2025Q1
1535,105,3,59.39,2016Q1
1535,105,6,51.81,2016Q2
1535,105,9,45.62,2016Q3
1535,105,12,44.43,2016Q4
1535,106,3,47.31,2017Q1
1535,106,6,43.81,2017Q2
1535,106,9,39.69,2017Q3
1535,106,12,41.87,2017Q4
1535,107,3,45.7,2018Q1
1535,107,6,40.19,2018Q2
1535,107,9,36.18,2018Q3
1535,107,12,30.23,2018Q4
1535,108,3,33.58,2019Q1
1535,108,6,32.37,2019Q2
1535,108,9,33.72,2019Q3
1535,108,12,34.81,2019Q4
1535,109,3,29.14,2020Q1
1535,109,6,32.53,2020Q2
1535,109,9,32.16,2020Q3
1535,109,12,34.03,2020Q4
1535,110,3,38.85,2021Q1
1535,110,6,37.6,2021Q2
1535,110,9,39.43,2021Q3
1535,110,12,39.6,2021Q4
1535,111,3,42.91,2022Q1
1535,111,6,41.76,2022Q2
1535,111,9,43.78,2022Q3
1535,111,12,43.05,2022Q4
1535,112,3,48.98,2023Q1
1535,112,6,54.52,2023Q2
1535,112,9,53.46,2023Q3
1535,112,12,56.16,2023Q4
1535,113,3,70.77,2024Q1
1535,113,6,69.71,2024Q2
1535,113,9,60.32,2024Q3
1535,113,12,62.58,2024Q4
1535,114,3,59.83,2025Q1
1536,105,3,129.21,2016Q1
1536,105,6,150.6,2016Q2
1536,105,9,156.55,2016Q3
1536,105,12,127.12,2016Q4
1536,106,3,132.78,2017Q1
1536,106,6,147.19,2017Q2
1536,106,9,140.7,2017Q3
1536,106,12,142.88,2017Q4
1536,107,3,130.85,2018Q1
1536,107,6,150.46,2018Q2
1536,107,9,131.12,2018Q3
1536,107,12,127.22,2018Q4
1536,108,3,116.1,2019Q1
1536,108,6,95.09,2019Q2
1536,108,9,113.63,2019Q3
1536,108,12,115.69,2019Q4
1536,109,3,84.8,2020Q1
1536,109,6,104.33,2020Q2
1536,109,9,99.53,2020Q3
1536,109,12,107.74,2020Q4
1536,110,3,111.65,2021Q1
1536,110,6,105.4,2021Q2
1536,110,9,94.06,2021Q3
1536,110,12,90.66,2021Q4
1536,111,3,77.36,2022Q1
1536,111,6,69.32,2022Q2
1536,111,9,91.69,2022Q3
1536,111,12,73.34,2022Q4
1536,112,3,72.87,2023Q1
1536,112,6,72.76,2023Q2
1536,112,9,65.86,2023Q3
1536,112,12,60.86,2023Q4
1536,113,3,52.79,2024Q1
1536,113,6,56.2,2024Q2
1536,113,9,60.14,2024Q3
1536,113,12,65.67,2024Q4
1536,114,3,74.81,2025Q1
1537,105,3,137.65,2016Q1
1537,105,6,139.2,2016Q2
1537,105,9,150.63,2016Q3
1537,105,12,151.87,2016Q4
1537,106,3,159.35,2017Q1
1537,106,6,160.07,2017Q2
1537,106,9,151.56,2017Q3
1537,106,12,144.36,2017Q4
1537,107,3,145.55,2018Q1
1537,107,6,147.0,2018Q2
1537,107,9,141.82,2018Q3
1537,107,12,145.37,2018Q4
1537,108,3,163.18,2019Q1
1537,108,6,163.21,2019Q2
1537,108,9,147.69,2019Q3
1537,108,12,148.28,2019Q4
1537,109,3,132.06,2020Q1
1537,109,6,146.4,2020Q2
1537,109,9,138.22,2020Q3
1537,109,12,142.82,2020Q4
1537,110,3,145.97,2021Q1
1537,110,6,148.36,2021Q2
1537,110,9,138.22,2021Q3
1537,110,12,138.48,2021Q4
1537,111,3,137.8,2022Q1
1537,111,6,136.39,2022Q2
1537,111,9,139.97,2022Q3
1537,111,12,137.06,2022Q4
1537,112,3,141.56,2023Q1
1537,112,6,141.05,2023Q2
1537,112,9,131.65,2023Q3
1537,112,12,131.64,2023Q4
1537,113,3,138.19,2024Q1
1537,113,6,146.15,2024Q2
1537,113,9,150.85,2024Q3
1537,113,12,158.19,2024Q4
1537,114,3,153.96,2025Q1
1538,105,3,5.91,2016Q1
1538,105,6,4.83,2016Q2
1538,105,9,6.63,2016Q3
1538,105,12,5.98,2016Q4
1538,106,3,6.51,2017Q1
1538,106,6,8.48,2017Q2
1538,106,9,6.1,2017Q3
1538,106,12,4.96,2017Q4
1538,107,3,5.7,2018Q1
1538,107,6,4.17,2018Q2
1538,107,9,5.32,2018Q3
1538,107,12,5.07,2018Q4
1538,108,3,5.0,2019Q1
1538,108,6,4.41,2019Q2
1538,108,9,3.77,2019Q3
1538,108,12,4.7,2019Q4
1538,109,3,2.41,2020Q1
1538,109,6,3.62,2020Q2
1538,109,9,4.41,2020Q3
1538,109,12,8.16,2020Q4
1538,110,3,7.94,2021Q1
1538,110,6,12.51,2021Q2
1538,110,9,9.92,2021Q3
1538,110,12,10.63,2021Q4
1538,111,3,8.55,2022Q1
1538,111,6,7.11,2022Q2
1538,111,9,7.52,2022Q3
1538,111,12,7.1,2022Q4
1538,112,3,8.63,2023Q1
1538,112,6,9.44,2023Q2
1538,112,9,11.82,2023Q3
1538,112,12,20.55,2023Q4
1538,113,3,20.85,2024Q1
1538,113,6,17.23,2024Q2
1538,113,9,17.65,2024Q3
1538,113,12,18.34,2024Q4
1538,114,3,28.17,2025Q1
1539,105,3,34.75,2016Q1
1539,105,6,31.88,2016Q2
1539,105,9,30.57,2016Q3
1539,105,12,27.08,2016Q4
1539,106,3,27.1,2017Q1
1539,106,6,22.67,2017Q2
1539,106,9,21.73,2017Q3
1539,106,12,20.47,2017Q4
1539,107,3,18.05,2018Q1
1539,107,6,21.0,2018Q2
1539,107,9,29.05,2018Q3
1539,107,12,24.4,2018Q4
1539,108,3,25.7,2019Q1
1539,108,6,23.97,2019Q2
1539,108,9,21.01,2019Q3
1539,108,12,20.0,2019Q4
1539,109,3,14.09,2020Q1
1539,109,6,17.83,2020Q2
1539,109,9,23.03,2020Q3
1539,109,12,19.6,2020Q4
1539,110,3,20.37,2021Q1
1539,110,6,18.04,2021Q2
1539,110,9,16.83,2021Q3
1539,110,12,22.88,2021Q4
1539,111,3,18.4,2022Q1
1539,111,6,29.95,2022Q2
1539,111,9,38.29,2022Q3
1539,111,12,31.76,2022Q4
1539,112,3,32.41,2023Q1
1539,112,6,29.21,2023Q2
1539,112,9,23.78,2023Q3
1539,112,12,24.68,2023Q4
1539,113,3,25.64,2024Q1
1539,113,6,23.95,2024Q2
1539,113,9,32.63,2024Q3
1539,113,12,23.0,2024Q4
1539,114,3,22.53,2025Q1
1540,105,3,16.94,2016Q1
1540,105,6,15.29,2016Q2
1540,105,9,14.61,2016Q3
1540,105,12,13.02,2016Q4
1540,106,3,15.23,2017Q1
1540,106,6,15.28,2017Q2
1540,106,9,15.24,2017Q3
1540,106,12,15.5,2017Q4
1540,107,3,16.85,2018Q1
1540,107,6,15.72,2018Q2
1540,107,9,16.77,2018Q3
1540,107,12,15.95,2018Q4
1540,108,3,17.5,2019Q1
1540,108,6,21.96,2019Q2
1540,108,9,19.77,2019Q3
1540,108,12,19.4,2019Q4
1540,109,3,15.66,2020Q1
1540,109,6,16.66,2020Q2
1540,109,9,14.82,2020Q3
1540,109,12,15.18,2020Q4
1540,110,3,15.59,2021Q1
1540,110,6,16.34,2021Q2
1540,110,9,14.98,2021Q3
1540,110,12,15.1,2021Q4
1540,111,3,14.72,2022Q1
1540,111,6,16.04,2022Q2
1540,111,9,15.76,2022Q3
1540,111,12,15.61,2022Q4
1540,112,3,17.89,2023Q1
1540,112,6,17.85,2023Q2
1540,112,9,18.22,2023Q3
1540,112,12,17.89,2023Q4
1540,113,3,18.51,2024Q1
1540,113,6,21.82,2024Q2
1540,113,9,46.7,2024Q3
1540,113,12,38.08,2024Q4
1540,114,3,37.61,2025Q1
1541,105,3,54.89,2016Q1
1541,105,6,60.05,2016Q2
1541,105,9,57.01,2016Q3
1541,105,12,51.41,2016Q4
1541,106,3,64.53,2017Q1
1541,106,6,51.61,2017Q2
1541,106,9,48.45,2017Q3
1541,106,12,46.41,2017Q4
1541,107,3,45.08,2018Q1
1541,107,6,40.74,2018Q2
1541,107,9,31.05,2018Q3
1541,107,12,31.53,2018Q4
1541,108,3,29.83,2019Q1
1541,108,6,35.75,2019Q2
1541,108,9,35.74,2019Q3
1541,108,12,36.76,2019Q4
1541,109,3,29.03,2020Q1
1541,109,6,38.28,2020Q2
1541,109,9,58.62,2020Q3
1541,109,12,54.17,2020Q4
1541,110,3,56.84,2021Q1
1541,110,6,50.02,2021Q2
1541,110,9,47.32,2021Q3
1541,110,12,43.51,2021Q4
1541,111,3,43.19,2022Q1
1541,111,6,54.61,2022Q2
1541,111,9,34.35,2022Q3
1541,111,12,34.29,2022Q4
1541,112,3,36.75,2023Q1
1541,112,6,38.03,2023Q2
1541,112,9,30.85,2023Q3
1541,112,12,32.89,2023Q4
1541,113,3,31.78,2024Q1
1541,113,6,31.61,2024Q2
1541,113,9,34.17,2024Q3
1541,113,12,27.48,2024Q4
1541,114,3,30.52,2025Q1
1558,105,3,151.8,2016Q1
1558,105,6,147.3,2016Q2
1558,105,9,159.53,2016Q3
1558,105,12,156.07,2016Q4
1558,106,3,155.01,2017Q1
1558,106,6,143.06,2017Q2
1558,106,9,131.33,2017Q3
1558,106,12,129.28,2017Q4
1558,107,3,129.37,2018Q1
1558,107,6,128.7,2018Q2
1558,107,9,140.69,2018Q3
1558,107,12,137.92,2018Q4
1558,108,3,148.89,2019Q1
1558,108,6,145.89,2019Q2
1558,108,9,133.62,2019Q3
1558,108,12,133.04,2019Q4
1558,109,3,119.4,2020Q1
1558,109,6,137.37,2020Q2
1558,109,9,138.04,2020Q3
1558,109,12,140.29,2020Q4
1558,110,3,161.09,2021Q1
1558,110,6,165.93,2021Q2
1558,110,9,147.89,2021Q3
1558,110,12,144.15,2021Q4
1558,111,3,141.43,2022Q1
1558,111,6,137.76,2022Q2
1558,111,9,127.65,2022Q3
1558,111,12,119.27,2022Q4
1558,112,3,117.05,2023Q1
1558,112,6,111.82,2023Q2
1558,112,9,105.72,2023Q3
1558,112,12,107.86,2023Q4
1558,113,3,99.81,2024Q1
1558,113,6,101.07,2024Q2
1558,113,9,114.59,2024Q3
1558,113,12,107.15,2024Q4
1558,114,3,110.64,2025Q1
1560,105,3,54.65,2016Q1
1560,105,6,51.61,2016Q2
1560,105,9,55.58,2016Q3
1560,105,12,60.83,2016Q4
1560,106,3,75.81,2017Q1
1560,106,6,76.75,2017Q2
1560,106,9,78.08,2017Q3
1560,106,12,84.71,2017Q4
1560,107,3,78.32,2018Q1
1560,107,6,74.03,2018Q2
1560,107,9,65.71,2018Q3
1560,107,12,58.42,2018Q4
1560,108,3,60.87,2019Q1
1560,108,6,60.03,2019Q2
1560,108,9,60.36,2019Q3
1560,108,12,69.68,2019Q4
1560,109,3,53.94,2020Q1
1560,109,6,60.95,2020Q2
1560,109,9,62.05,2020Q3
1560,109,12,65.66,2020Q4
1560,110,3,70.77,2021Q1
1560,110,6,66.52,2021Q2
1560,110,9,71.66,2021Q3
1560,110,12,106.76,2021Q4
1560,111,3,124.05,2022Q1
1560,111,6,159.85,2022Q2
1560,111,9,138.83,2022Q3
1560,111,12,122.06,2022Q4
1560,112,3,116.06,2023Q1
1560,112,6,126.16,2023Q2
1560,112,9,145.56,2023Q3
1560,112,12,183.74,2023Q4
1560,113,3,253.98,2024Q1
1560,113,6,302.04,2024Q2
1560,113,9,319.48,2024Q3
1560,113,12,296.5,2024Q4
1560,114,3,250.88,2025Q1
1568,105,3,27.13,2016Q1
1568,105,6,25.2,2016Q2
1568,105,9,37.76,2016Q3
1568,105,12,34.05,2016Q4
1568,106,3,31.78,2017Q1
1568,106,6,41.35,2017Q2
1568,106,9,45.78,2017Q3
1568,106,12,35.5,2017Q4
1568,107,3,32.35,2018Q1
1568,107,6,30.08,2018Q2
1568,107,9,20.53,2018Q3
1568,107,12,20.43,2018Q4
1568,108,3,19.96,2019Q1
1568,108,6,19.8,2019Q2
1568,108,9,21.85,2019Q3
1568,108,12,20.0,2019Q4
1568,109,3,13.77,2020Q1
1568,109,6,16.14,2020Q2
1568,109,9,16.23,2020Q3
1568,109,12,22.93,2020Q4
1568,110,3,30.92,2021Q1
1568,110,6,27.55,2021Q2
1568,110,9,21.87,2021Q3
1568,110,12,23.21,2021Q4
1568,111,3,20.31,2022Q1
1568,111,6,27.69,2022Q2
1568,111,9,28.52,2022Q3
1568,111,12,24.43,2022Q4
1568,112,3,24.22,2023Q1
1568,112,6,26.7,2023Q2
1568,112,9,28.69,2023Q3
1568,112,12,35.82,2023Q4
1568,113,3,31.97,2024Q1
1568,113,6,28.55,2024Q2
1568,113,9,28.4,2024Q3
1568,113,12,28.04,2024Q4
1568,114,3,28.06,2025Q1
1582,105,3,52.72,2016Q1
1582,105,6,52.78,2016Q2
1582,105,9,53.64,2016Q3
1582,105,12,62.78,2016Q4
1582,106,3,66.06,2017Q1
1582,106,6,70.17,2017Q2
1582,106,9,70.63,2017Q3
1582,106,12,63.61,2017Q4
1582,107,3,66.38,2018Q1
1582,107,6,63.01,2018Q2
1582,107,9,57.9,2018Q3
1582,107,12,66.42,2018Q4
1582,108,3,80.74,2019Q1
1582,108,6,81.77,2019Q2
1582,108,9,77.46,2019Q3
1582,108,12,89.16,2019Q4
1582,109,3,72.29,2020Q1
1582,109,6,81.58,2020Q2
1582,109,9,86.57,2020Q3
1582,109,12,85.53,2020Q4
1582,110,3,86.09,2021Q1
1582,110,6,83.33,2021Q2
1582,110,9,69.18,2021Q3
1582,110,12,69.19,2021Q4
1582,111,3,70.4,2022Q1
1582,111,6,67.78,2022Q2
1582,111,9,65.86,2022Q3
1582,111,12,58.88,2022Q4
1582,112,3,60.62,2023Q1
1582,112,6,59.75,2023Q2
1582,112,9,63.81,2023Q3
1582,112,12,89.88,2023Q4
1582,113,3,88.63,2024Q1
1582,113,6,114.67,2024Q2
1582,113,9,113.17,2024Q3
1582,113,12,91.82,2024Q4
1582,114,3,102.11,2025Q1
1583,105,3,67.12,2016Q1
