公司代號,年度,月份,收盤價,year_quarter
3511,107,12,22.1,2018Q4
3511,108,3,40.5,2019Q1
3511,108,6,32.6,2019Q2
3511,108,9,41.3,2019Q3
3511,108,12,41.7,2019Q4
3511,109,3,22.9,2020Q1
3511,109,6,25.7,2020Q2
3511,109,9,22.8,2020Q3
3511,109,12,29.35,2020Q4
3511,110,3,32.55,2021Q1
3511,110,6,38.6,2021Q2
3511,110,9,38.8,2021Q3
3511,110,12,41.0,2021Q4
3511,111,3,38.3,2022Q1
3511,111,6,30.65,2022Q2
3511,111,9,36.4,2022Q3
3511,111,12,32.95,2022Q4
3511,112,3,37.0,2023Q1
3511,112,6,33.7,2023Q2
3511,112,9,30.05,2023Q3
3511,112,12,28.1,2023Q4
3511,113,3,26.1,2024Q1
3511,113,6,25.2,2024Q2
3511,113,9,33.55,2024Q3
3511,113,12,34.5,2024Q4
3511,114,3,27.0,2025Q1
3512,105,3,29.0,2016Q1
3512,105,6,26.45,2016Q2
3512,105,9,25.65,2016Q3
3512,105,12,25.9,2016Q4
3512,106,3,48.4,2017Q1
3512,106,6,57.4,2017Q2
3512,106,9,44.6,2017Q3
3512,106,12,34.55,2017Q4
3512,107,3,43.5,2018Q1
3512,107,6,38.0,2018Q2
3512,107,9,33.5,2018Q3
3512,107,12,28.75,2018Q4
3512,108,3,28.05,2019Q1
3512,108,6,30.2,2019Q2
3512,108,9,29.8,2019Q3
3512,108,12,31.0,2019Q4
3512,109,3,25.2,2020Q1
3512,109,6,32.35,2020Q2
3512,109,9,26.5,2020Q3
3512,109,12,28.9,2020Q4
3512,110,3,37.2,2021Q1
3512,110,6,32.3,2021Q2
3512,110,9,28.9,2021Q3
3512,110,12,33.45,2021Q4
3512,111,3,34.25,2022Q1
3512,111,6,33.4,2022Q2
3512,111,9,29.75,2022Q3
3512,111,12,28.65,2022Q4
3512,112,3,31.55,2023Q1
3512,112,6,32.7,2023Q2
3512,112,9,32.95,2023Q3
3512,112,12,33.1,2023Q4
3512,113,3,37.8,2024Q1
3512,113,6,42.4,2024Q2
3512,113,9,34.9,2024Q3
3512,113,12,28.35,2024Q4
3512,114,3,26.55,2025Q1
3516,105,3,8.38,2016Q1
3516,105,6,9.2,2016Q2
3516,105,9,9.1,2016Q3
3516,105,12,8.87,2016Q4
3516,106,3,10.9,2017Q1
3516,106,6,10.0,2017Q2
3516,106,9,10.6,2017Q3
3516,106,12,14.25,2017Q4
3516,107,3,15.1,2018Q1
3516,107,6,12.95,2018Q2
3516,107,9,12.8,2018Q3
3516,107,12,11.55,2018Q4
3516,108,3,12.65,2019Q1
3516,108,6,10.95,2019Q2
3516,108,9,11.95,2019Q3
3516,108,12,12.1,2019Q4
3516,109,3,9.98,2020Q1
3516,109,6,11.25,2020Q2
3516,109,9,15.2,2020Q3
3516,109,12,14.95,2020Q4
3516,110,3,20.75,2021Q1
3516,110,6,16.5,2021Q2
3516,110,9,16.15,2021Q3
3516,110,12,17.8,2021Q4
3516,111,3,16.05,2022Q1
3516,111,6,15.9,2022Q2
3516,111,9,16.8,2022Q3
3516,111,12,16.4,2022Q4
3516,112,3,18.3,2023Q1
3516,112,6,18.2,2023Q2
3516,112,9,18.3,2023Q3
3516,112,12,18.25,2023Q4
3516,113,3,22.0,2024Q1
3516,113,6,27.2,2024Q2
3516,113,9,27.2,2024Q3
3516,113,12,24.05,2024Q4
3516,114,3,21.05,2025Q1
3520,105,3,118.5,2016Q1
3520,105,6,92.4,2016Q2
3520,105,9,96.9,2016Q3
3520,105,12,92.7,2016Q4
3520,106,3,126.0,2017Q1
3520,106,6,109.5,2017Q2
3520,106,9,54.5,2017Q3
3520,106,12,37.6,2017Q4
3520,107,3,16.85,2018Q1
3520,107,6,7.01,2018Q2
3520,107,9,6.98,2018Q3
3520,107,12,5.53,2018Q4
3520,108,3,10.8,2019Q1
3520,108,6,15.1,2019Q2
3520,108,9,14.7,2019Q3
3520,108,12,12.2,2019Q4
3520,109,3,8.13,2020Q1
3520,109,6,13.25,2020Q2
3520,109,9,17.5,2020Q3
3520,109,12,16.0,2020Q4
3520,110,3,15.05,2021Q1
3520,110,6,12.95,2021Q2
3520,110,9,12.85,2021Q3
3520,110,12,15.45,2021Q4
3520,111,3,14.8,2022Q1
3520,111,6,15.6,2022Q2
3520,111,9,18.8,2022Q3
3520,111,12,18.2,2022Q4
3520,112,3,21.05,2023Q1
3520,112,6,18.45,2023Q2
3520,112,9,15.7,2023Q3
3520,112,12,16.55,2023Q4
3520,113,3,17.2,2024Q1
3520,113,6,21.25,2024Q2
3520,113,9,20.2,2024Q3
3520,113,12,19.45,2024Q4
3520,114,3,15.1,2025Q1
3521,105,3,14.1,2016Q1
3521,105,6,12.5,2016Q2
3521,105,9,11.1,2016Q3
3521,105,12,9.63,2016Q4
3521,106,3,9.36,2017Q1
3521,106,6,9.19,2017Q2
3521,106,9,8.56,2017Q3
3521,106,12,9.28,2017Q4
3521,107,3,9.11,2018Q1
3521,107,6,13.55,2018Q2
3521,107,9,12.7,2018Q3
3521,107,12,13.45,2018Q4
3521,108,3,24.2,2019Q1
3521,108,6,23.35,2019Q2
3521,108,9,20.6,2019Q3
3521,108,12,20.1,2019Q4
3521,109,3,10.1,2020Q1
3521,109,6,11.75,2020Q2
3521,109,9,9.95,2020Q3
3521,109,12,13.65,2020Q4
3521,110,3,15.75,2021Q1
3521,110,6,12.05,2021Q2
3521,110,9,10.85,2021Q3
3521,110,12,13.95,2021Q4
3521,111,3,14.0,2022Q1
3521,111,6,13.35,2022Q2
3521,111,9,26.2,2022Q3
3521,111,12,22.1,2022Q4
3521,112,3,23.65,2023Q1
3521,112,6,23.2,2023Q2
3521,112,9,21.7,2023Q3
3521,112,12,19.3,2023Q4
3521,113,3,21.55,2024Q1
3521,113,6,19.7,2024Q2
3521,113,9,18.5,2024Q3
3521,113,12,18.9,2024Q4
3521,114,3,13.85,2025Q1
3522,105,3,12.55,2016Q1
3522,105,6,27.8,2016Q2
3522,105,9,49.1,2016Q3
3522,105,12,45.55,2016Q4
3522,106,3,45.6,2017Q1
3522,106,6,45.65,2017Q2
3522,106,9,38.65,2017Q3
3522,106,12,38.0,2017Q4
3522,107,3,39.9,2018Q1
3522,107,6,25.8,2018Q2
3522,107,9,26.85,2018Q3
3522,107,12,28.2,2018Q4
3522,108,3,27.0,2019Q1
3522,108,6,24.1,2019Q2
3522,108,9,20.7,2019Q3
3522,108,12,17.8,2019Q4
3522,109,3,11.95,2020Q1
3522,109,6,11.85,2020Q2
3522,109,9,10.7,2020Q3
3522,109,12,13.75,2020Q4
3522,110,3,13.55,2021Q1
3522,110,6,11.25,2021Q2
3522,110,9,12.3,2021Q3
3522,110,12,10.1,2021Q4
3522,111,3,10.0,2022Q1
3522,111,6,10.4,2022Q2
3522,111,9,9.95,2022Q3
3522,111,12,10.25,2022Q4
3522,112,3,12.85,2023Q1
3522,112,6,18.2,2023Q2
3522,112,9,16.2,2023Q3
3522,112,12,22.2,2023Q4
3522,113,3,18.05,2024Q1
3522,113,6,15.95,2024Q2
3522,113,9,23.2,2024Q3
3522,113,12,24.5,2024Q4
3522,114,3,18.0,2025Q1
3523,105,3,25.65,2016Q1
3523,105,6,19.55,2016Q2
3523,105,9,12.25,2016Q3
3523,105,12,13.6,2016Q4
3523,106,3,12.2,2017Q1
3523,106,6,12.0,2017Q2
3523,106,9,10.0,2017Q3
3523,106,12,9.95,2017Q4
3523,107,3,8.0,2018Q1
3523,107,6,6.08,2018Q2
3523,107,9,16.9,2018Q3
3523,107,12,14.9,2018Q4
3523,108,3,13.4,2019Q1
3523,108,6,12.0,2019Q2
3523,108,9,11.9,2019Q3
3523,108,12,11.5,2019Q4
3523,109,3,9.15,2020Q1
3523,109,6,12.5,2020Q2
3523,109,9,14.3,2020Q3
3523,109,12,12.45,2020Q4
3523,110,3,11.55,2021Q1
3523,110,6,8.99,2021Q2
3523,110,9,7.75,2021Q3
3523,110,12,12.0,2021Q4
3523,111,3,10.8,2022Q1
3523,111,6,10.8,2022Q2
3523,111,9,19.5,2022Q3
3523,111,12,18.7,2022Q4
3523,112,3,19.7,2023Q1
3523,112,6,13.3,2023Q2
3523,112,9,18.15,2023Q3
3523,112,12,17.1,2023Q4
3523,113,3,18.4,2024Q1
3523,113,6,17.4,2024Q2
3523,113,9,25.1,2024Q3
3523,113,12,20.6,2024Q4
3523,114,3,20.75,2025Q1
3526,105,3,33.2,2016Q1
3526,105,6,42.7,2016Q2
3526,105,9,79.0,2016Q3
3526,105,12,74.6,2016Q4
3526,106,3,70.1,2017Q1
3526,106,6,77.9,2017Q2
3526,106,9,71.8,2017Q3
3526,106,12,75.8,2017Q4
3526,107,3,68.4,2018Q1
3526,107,6,62.3,2018Q2
3526,107,9,56.0,2018Q3
3526,107,12,50.1,2018Q4
3526,108,3,65.2,2019Q1
3526,108,6,60.8,2019Q2
3526,108,9,62.9,2019Q3
3526,108,12,80.7,2019Q4
3526,109,3,77.5,2020Q1
3526,109,6,92.3,2020Q2
3526,109,9,82.0,2020Q3
3526,109,12,83.1,2020Q4
3526,110,3,166.5,2021Q1
3526,110,6,152.0,2021Q2
3526,110,9,155.0,2021Q3
3526,110,12,184.5,2021Q4
3526,111,3,195.5,2022Q1
3526,111,6,140.0,2022Q2
3526,111,9,137.5,2022Q3
3526,111,12,114.5,2022Q4
3526,112,3,141.0,2023Q1
3526,112,6,162.5,2023Q2
3526,112,9,174.0,2023Q3
3526,112,12,192.0,2023Q4
3526,113,3,216.5,2024Q1
3526,113,6,248.0,2024Q2
3526,113,9,253.5,2024Q3
3526,113,12,263.5,2024Q4
3526,114,3,266.0,2025Q1
3527,105,3,54.5,2016Q1
3527,105,6,73.4,2016Q2
3527,105,9,66.7,2016Q3
3527,105,12,71.3,2016Q4
3527,106,3,73.2,2017Q1
3527,106,6,73.8,2017Q2
3527,106,9,57.5,2017Q3
3527,106,12,64.9,2017Q4
3527,107,3,83.9,2018Q1
3527,107,6,145.0,2018Q2
3527,107,9,104.0,2018Q3
3527,107,12,90.7,2018Q4
3527,108,3,106.5,2019Q1
3527,108,6,114.0,2019Q2
3527,108,9,114.0,2019Q3
3527,108,12,113.5,2019Q4
3527,109,3,78.3,2020Q1
3527,109,6,93.4,2020Q2
3527,109,9,92.7,2020Q3
3527,109,12,101.0,2020Q4
3527,110,3,107.0,2021Q1
3527,110,6,113.5,2021Q2
3527,110,9,183.5,2021Q3
3527,110,12,182.0,2021Q4
3527,111,3,160.0,2022Q1
3527,111,6,120.0,2022Q2
3527,111,9,94.5,2022Q3
3527,111,12,100.0,2022Q4
3527,112,3,121.0,2023Q1
3527,112,6,107.0,2023Q2
3527,112,9,91.3,2023Q3
3527,112,12,110.5,2023Q4
3527,113,3,96.8,2024Q1
3527,113,6,90.7,2024Q2
3527,113,9,82.5,2024Q3
3527,113,12,68.2,2024Q4
3527,114,3,67.7,2025Q1
3529,105,3,372.0,2016Q1
3529,105,6,318.0,2016Q2
3529,105,9,335.0,2016Q3
3529,105,12,392.0,2016Q4
3529,106,3,429.5,2017Q1
3529,106,6,397.5,2017Q2
3529,106,9,398.0,2017Q3
3529,106,12,427.0,2017Q4
3529,107,3,348.0,2018Q1
3529,107,6,382.0,2018Q2
3529,107,9,290.0,2018Q3
3529,107,12,262.0,2018Q4
3529,108,3,322.0,2019Q1
3529,108,6,379.0,2019Q2
3529,108,9,328.0,2019Q3
3529,108,12,356.5,2019Q4
3529,109,3,235.0,2020Q1
3529,109,6,486.5,2020Q2
3529,109,9,510.0,2020Q3
3529,109,12,595.0,2020Q4
3529,110,3,883.0,2021Q1
3529,110,6,1335.0,2021Q2
3529,110,9,1975.0,2021Q3
3529,110,12,2190.0,2021Q4
3529,111,3,1850.0,2022Q1
3529,111,6,1035.0,2022Q2
3529,111,9,1145.0,2022Q3
3529,111,12,1335.0,2022Q4
3529,112,3,1860.0,2023Q1
3529,112,6,2210.0,2023Q2
3529,112,9,2015.0,2023Q3
3529,112,12,2450.0,2023Q4
3529,113,3,2490.0,2024Q1
3529,113,6,2570.0,2024Q2
3529,113,9,2630.0,2024Q3
3529,113,12,3355.0,2024Q4
3529,114,3,2275.0,2025Q1
3531,105,3,14.2,2016Q1
3531,105,6,15.6,2016Q2
3531,105,9,17.5,2016Q3
3531,105,12,17.3,2016Q4
3531,106,3,22.3,2017Q1
3531,106,6,27.25,2017Q2
3531,106,9,30.7,2017Q3
3531,106,12,28.4,2017Q4
3531,107,3,27.9,2018Q1
3531,107,6,25.05,2018Q2
3531,107,9,21.0,2018Q3
3531,107,12,19.9,2018Q4
3531,108,3,21.8,2019Q1
3531,108,6,22.0,2019Q2
3531,108,9,22.65,2019Q3
3531,108,12,23.45,2019Q4
3531,109,3,21.6,2020Q1
3531,109,6,23.45,2020Q2
3531,109,9,20.55,2020Q3
3531,109,12,21.5,2020Q4
3531,110,3,22.6,2021Q1
3531,110,6,22.65,2021Q2
3531,110,9,21.95,2021Q3
3531,110,12,22.0,2021Q4
3531,111,3,23.0,2022Q1
3531,111,6,23.25,2022Q2
3531,111,9,24.1,2022Q3
3531,111,12,26.25,2022Q4
3531,112,3,28.3,2023Q1
3531,112,6,27.05,2023Q2
3531,112,9,34.25,2023Q3
3531,112,12,32.55,2023Q4
3531,113,3,33.6,2024Q1
3531,113,6,33.85,2024Q2
3531,113,9,29.8,2024Q3
3531,113,12,26.4,2024Q4
3531,114,3,26.75,2025Q1
3537,105,3,20.65,2016Q1
3537,105,6,20.8,2016Q2
3537,105,9,20.45,2016Q3
3537,105,12,20.9,2016Q4
3537,106,3,23.0,2017Q1
3537,106,6,21.8,2017Q2
3537,106,9,20.1,2017Q3
3537,106,12,24.5,2017Q4
3537,107,3,28.3,2018Q1
3537,107,6,45.05,2018Q2
3537,107,9,26.45,2018Q3
3537,107,12,25.55,2018Q4
3537,108,3,31.85,2019Q1
3537,108,6,30.85,2019Q2
3537,108,9,33.1,2019Q3
3537,108,12,33.0,2019Q4
3537,109,3,28.2,2020Q1
3537,109,6,38.8,2020Q2
3537,109,9,29.95,2020Q3
3537,109,12,35.0,2020Q4
3537,110,3,40.0,2021Q1
3537,110,6,38.2,2021Q2
3537,110,9,33.75,2021Q3
3537,110,12,37.95,2021Q4
3537,111,3,42.25,2022Q1
3537,111,6,38.35,2022Q2
3537,111,9,34.05,2022Q3
3537,111,12,34.8,2022Q4
3537,112,3,37.1,2023Q1
3537,112,6,39.4,2023Q2
3537,112,9,37.8,2023Q3
3537,112,12,40.7,2023Q4
3537,113,3,40.95,2024Q1
3537,113,6,58.2,2024Q2
3537,113,9,65.6,2024Q3
3537,113,12,54.4,2024Q4
3537,114,3,45.6,2025Q1
3540,105,3,15.85,2016Q1
3540,105,6,18.9,2016Q2
3540,105,9,20.55,2016Q3
3540,105,12,21.9,2016Q4
3540,106,3,20.3,2017Q1
3540,106,6,21.15,2017Q2
3540,106,9,20.7,2017Q3
3540,106,12,29.95,2017Q4
3540,107,3,34.05,2018Q1
3540,107,6,38.85,2018Q2
3540,107,9,30.1,2018Q3
3540,107,12,26.4,2018Q4
3540,108,3,31.4,2019Q1
3540,108,6,28.55,2019Q2
3540,108,9,27.45,2019Q3
3540,108,12,25.2,2019Q4
3540,109,3,18.7,2020Q1
3540,109,6,38.0,2020Q2
3540,109,9,72.3,2020Q3
3540,109,12,61.3,2020Q4
3540,110,3,79.8,2021Q1
3540,110,6,67.5,2021Q2
3540,110,9,42.25,2021Q3
3540,110,12,43.0,2021Q4
3540,111,3,36.55,2022Q1
3540,111,6,26.55,2022Q2
3540,111,9,22.4,2022Q3
3540,111,12,27.65,2022Q4
3540,112,3,38.0,2023Q1
3540,112,6,49.55,2023Q2
3540,112,9,39.95,2023Q3
3540,112,12,44.8,2023Q4
3540,113,3,48.5,2024Q1
3540,113,6,47.8,2024Q2
3540,113,9,36.65,2024Q3
3540,114,3,32.15,2025Q1
3541,105,3,88.5,2016Q1
3541,105,6,95.0,2016Q2
3541,105,9,157.0,2016Q3
3541,105,12,130.0,2016Q4
3541,106,3,161.5,2017Q1
3541,106,6,159.0,2017Q2
3541,106,9,125.0,2017Q3
3541,106,12,103.0,2017Q4
3541,107,3,80.8,2018Q1
3541,107,6,68.5,2018Q2
3541,107,9,61.9,2018Q3
3541,107,12,66.2,2018Q4
3541,108,3,91.6,2019Q1
3541,108,6,89.5,2019Q2
3541,108,9,80.9,2019Q3
3541,108,12,83.9,2019Q4
3541,109,3,68.2,2020Q1
3541,109,6,78.5,2020Q2
3541,109,9,60.5,2020Q3
3541,109,12,57.7,2020Q4
3541,110,3,55.1,2021Q1
3541,110,6,52.0,2021Q2
3541,110,9,65.4,2021Q3
3541,110,12,62.5,2021Q4
3541,111,3,63.6,2022Q1
3541,111,6,57.6,2022Q2
3541,111,9,54.3,2022Q3
3541,111,12,53.0,2022Q4
3541,112,3,58.4,2023Q1
3541,112,6,53.5,2023Q2
3541,112,9,40.8,2023Q3
3541,112,12,39.3,2023Q4
3541,113,3,32.0,2024Q1
3541,113,6,31.55,2024Q2
3541,113,9,30.0,2024Q3
3541,113,12,29.9,2024Q4
3541,114,3,30.3,2025Q1
3546,105,3,34.15,2016Q1
3546,105,6,38.3,2016Q2
3546,105,9,70.6,2016Q3
3546,105,12,79.1,2016Q4
3546,106,3,80.7,2017Q1
3546,106,6,89.8,2017Q2
3546,106,9,86.2,2017Q3
3546,106,12,91.2,2017Q4
3546,107,3,87.0,2018Q1
3546,107,6,87.1,2018Q2
3546,107,9,70.6,2018Q3
3546,107,12,65.0,2018Q4
3546,108,3,65.0,2019Q1
3546,108,6,66.3,2019Q2
3546,108,9,77.2,2019Q3
3546,108,12,102.5,2019Q4
3546,109,3,81.2,2020Q1
3546,109,6,93.1,2020Q2
3546,109,9,70.3,2020Q3
3546,109,12,101.5,2020Q4
3546,110,3,96.8,2021Q1
3546,110,6,88.1,2021Q2
3546,110,9,79.6,2021Q3
3546,110,12,93.7,2021Q4
3546,111,3,82.8,2022Q1
3546,111,6,76.0,2022Q2
3546,111,9,76.8,2022Q3
3546,111,12,77.1,2022Q4
3546,112,3,80.0,2023Q1
3546,112,6,90.5,2023Q2
3546,112,9,81.1,2023Q3
3546,112,12,78.0,2023Q4
3546,113,3,82.6,2024Q1
3546,113,6,92.9,2024Q2
3546,113,9,78.8,2024Q3
3546,113,12,75.6,2024Q4
3546,114,3,80.4,2025Q1
3548,105,3,45.0,2016Q1
3548,105,6,58.8,2016Q2
3548,105,9,67.7,2016Q3
3548,105,12,62.7,2016Q4
3548,106,3,56.8,2017Q1
3548,106,6,60.2,2017Q2
3548,106,9,53.5,2017Q3
3548,106,12,51.0,2017Q4
3548,107,3,52.8,2018Q1
3548,107,6,49.8,2018Q2
3548,107,9,47.2,2018Q3
3548,107,12,58.6,2018Q4
3548,108,3,71.0,2019Q1
3548,108,6,66.4,2019Q2
3548,108,9,67.7,2019Q3
3548,108,12,95.3,2019Q4
3548,109,3,60.2,2020Q1
3548,109,6,62.5,2020Q2
3548,109,9,66.7,2020Q3
3548,109,12,70.5,2020Q4
3548,110,3,86.6,2021Q1
3548,110,6,75.9,2021Q2
3548,110,9,62.1,2021Q3
3548,110,12,62.9,2021Q4
3548,111,3,73.6,2022Q1
3548,111,6,61.4,2022Q2
3548,111,9,59.5,2022Q3
3548,111,12,60.6,2022Q4
3548,112,3,67.1,2023Q1
3548,112,6,75.4,2023Q2
3548,112,9,133.0,2023Q3
3548,112,12,189.5,2023Q4
3548,113,3,286.5,2024Q1
3548,113,6,192.0,2024Q2
3548,113,9,175.0,2024Q3
3548,113,12,176.5,2024Q4
3548,114,3,141.5,2025Q1
3551,105,3,36.2,2016Q1
3551,105,6,30.9,2016Q2
3551,105,9,32.2,2016Q3
3551,105,12,29.8,2016Q4
3551,106,3,30.1,2017Q1
3551,106,6,32.0,2017Q2
3551,106,9,35.9,2017Q3
3551,106,12,40.65,2017Q4
3551,107,3,36.75,2018Q1
3551,107,6,32.1,2018Q2
3551,107,9,34.25,2018Q3
3551,107,12,32.2,2018Q4
3551,108,3,40.1,2019Q1
3551,108,6,42.25,2019Q2
3551,108,9,40.2,2019Q3
3551,108,12,53.5,2019Q4
3551,109,3,34.2,2020Q1
3551,109,6,46.2,2020Q2
3551,109,9,46.2,2020Q3
3551,109,12,50.4,2020Q4
3551,110,3,53.8,2021Q1
3551,110,6,53.3,2021Q2
3551,110,9,68.0,2021Q3
3551,110,12,73.7,2021Q4
3551,111,3,69.5,2022Q1
3551,111,6,60.5,2022Q2
3551,111,9,54.0,2022Q3
3551,111,12,57.5,2022Q4
3551,112,3,62.1,2023Q1
3551,112,6,68.8,2023Q2
3551,112,9,73.7,2023Q3
3551,112,12,84.6,2023Q4
3551,113,3,129.0,2024Q1
3551,113,6,109.5,2024Q2
3551,113,9,99.4,2024Q3
3551,113,12,127.0,2024Q4
3551,114,3,103.0,2025Q1
3552,105,3,530.0,2016Q1
3552,105,6,514.0,2016Q2
3552,105,9,439.0,2016Q3
3552,105,12,289.5,2016Q4
3552,106,3,261.5,2017Q1
3552,106,6,189.0,2017Q2
3552,106,9,201.5,2017Q3
3552,106,12,172.0,2017Q4
3552,107,3,128.5,2018Q1
3552,107,6,106.0,2018Q2
3552,107,9,80.1,2018Q3
3552,107,12,59.6,2018Q4
3552,108,3,62.1,2019Q1
3552,108,6,61.5,2019Q2
3552,108,9,67.7,2019Q3
3552,108,12,72.3,2019Q4
3552,109,3,30.35,2020Q1
3552,109,6,54.2,2020Q2
3552,109,9,92.1,2020Q3
3552,109,12,199.0,2020Q4
3552,110,3,302.0,2021Q1
3552,110,6,256.0,2021Q2
3552,110,9,173.5,2021Q3
3552,110,12,175.0,2021Q4
3552,111,3,151.0,2022Q1
3552,111,6,153.0,2022Q2
3552,111,9,178.0,2022Q3
3552,111,12,136.0,2022Q4
3552,112,3,152.0,2023Q1
3552,112,6,145.5,2023Q2
3552,112,9,131.0,2023Q3
3552,112,12,145.5,2023Q4
3552,113,3,120.5,2024Q1
3552,113,6,105.5,2024Q2
3552,113,9,86.8,2024Q3
3552,113,12,88.7,2024Q4
3552,114,3,70.3,2025Q1
3555,105,3,20.6,2016Q1
3555,105,6,34.55,2016Q2
3555,105,9,60.0,2016Q3
3555,105,12,63.5,2016Q4
3555,106,3,69.8,2017Q1
3555,106,6,66.8,2017Q2
3555,106,9,72.9,2017Q3
3555,106,12,63.3,2017Q4
3555,107,3,55.5,2018Q1
3555,107,6,44.4,2018Q2
3555,107,9,46.0,2018Q3
3555,107,12,50.0,2018Q4
3555,108,3,31.4,2019Q1
3555,108,6,25.6,2019Q2
3555,108,9,27.4,2019Q3
3555,108,12,31.35,2019Q4
3555,109,3,29.0,2020Q1
3555,109,6,28.75,2020Q2
3555,109,9,33.8,2020Q3
3555,109,12,34.8,2020Q4
3555,110,3,33.2,2021Q1
3555,110,6,33.0,2021Q2
3555,110,9,30.1,2021Q3
3555,110,12,40.75,2021Q4
3555,111,3,35.1,2022Q1
3555,111,6,35.95,2022Q2
3555,111,9,25.35,2022Q3
3555,111,12,28.7,2022Q4
3555,112,3,28.0,2023Q1
3555,112,6,38.5,2023Q2
3555,112,9,35.5,2023Q3
3555,112,12,32.1,2023Q4
3555,113,3,23.15,2024Q1
3555,113,6,36.85,2024Q2
3555,113,9,35.45,2024Q3
3555,113,12,33.45,2024Q4
3555,114,3,26.75,2025Q1
3556,105,3,55.8,2016Q1
3556,105,6,51.7,2016Q2
3556,105,9,48.7,2016Q3
3556,105,12,49.5,2016Q4
3556,106,3,52.9,2017Q1
3556,106,6,52.9,2017Q2
3556,106,9,49.2,2017Q3
3556,106,12,52.9,2017Q4
3556,107,3,56.0,2018Q1
3556,107,6,52.7,2018Q2
3556,107,9,48.25,2018Q3
3556,107,12,39.65,2018Q4
3556,108,3,46.85,2019Q1
3556,108,6,50.2,2019Q2
3556,108,9,47.7,2019Q3
3556,108,12,49.25,2019Q4
3556,109,3,41.1,2020Q1
3556,109,6,62.3,2020Q2
3556,109,9,52.8,2020Q3
3556,109,12,59.8,2020Q4
3556,110,3,64.6,2021Q1
3556,110,6,66.0,2021Q2
3556,110,9,77.8,2021Q3
3556,110,12,75.6,2021Q4
3556,111,3,83.1,2022Q1
3556,111,6,69.4,2022Q2
3556,111,9,52.7,2022Q3
3556,111,12,55.0,2022Q4
3556,112,3,65.9,2023Q1
3556,112,6,67.3,2023Q2
3556,112,9,60.7,2023Q3
3556,112,12,61.7,2023Q4
3556,113,3,52.6,2024Q1
3556,113,6,53.0,2024Q2
3556,113,9,49.7,2024Q3
3556,113,12,42.3,2024Q4
3556,114,3,43.5,2025Q1
3558,105,3,209.0,2016Q1
3558,105,6,159.0,2016Q2
3558,105,9,145.0,2016Q3
3558,105,12,153.0,2016Q4
3558,106,3,148.5,2017Q1
3558,106,6,140.0,2017Q2
3558,106,9,130.0,2017Q3
3558,106,12,128.5,2017Q4
3558,107,3,136.5,2018Q1
3558,107,6,147.0,2018Q2
3558,107,9,112.0,2018Q3
3558,107,12,87.3,2018Q4
3558,108,3,106.5,2019Q1
3558,108,6,97.8,2019Q2
3558,108,9,113.0,2019Q3
3558,108,12,121.5,2019Q4
3558,109,3,85.9,2020Q1
3558,109,6,108.0,2020Q2
3558,109,9,88.8,2020Q3
3558,109,12,103.0,2020Q4
3558,110,3,111.0,2021Q1
3558,110,6,96.5,2021Q2
3558,110,9,90.3,2021Q3
3558,110,12,102.5,2021Q4
3558,111,3,158.0,2022Q1
3558,111,6,174.5,2022Q2
3558,111,9,170.0,2022Q3
3558,111,12,199.0,2022Q4
3558,112,3,342.0,2023Q1
3558,112,6,255.0,2023Q2
3558,112,9,261.5,2023Q3
3558,112,12,245.0,2023Q4
3558,113,3,214.5,2024Q1
3558,113,6,188.0,2024Q2
3558,113,9,165.5,2024Q3
3558,113,12,196.0,2024Q4
3558,114,3,197.0,2025Q1
3564,105,3,57.0,2016Q1
3564,105,6,57.9,2016Q2
3564,105,9,55.6,2016Q3
3564,105,12,45.7,2016Q4
3564,106,3,39.7,2017Q1
3564,106,6,29.5,2017Q2
3564,106,9,28.1,2017Q3
3564,106,12,27.7,2017Q4
3564,107,3,20.9,2018Q1
3564,107,6,24.0,2018Q2
3564,107,9,19.8,2018Q3
3564,107,12,19.0,2018Q4
3564,108,3,24.6,2019Q1
3564,108,6,34.8,2019Q2
3564,108,9,37.3,2019Q3
3564,108,12,36.4,2019Q4
3564,109,3,24.0,2020Q1
3564,109,6,26.8,2020Q2
3564,109,9,22.8,2020Q3
3564,109,12,24.5,2020Q4
3564,110,3,24.9,2021Q1
3564,110,6,23.4,2021Q2
3564,110,9,24.2,2021Q3
3564,110,12,30.5,2021Q4
3564,111,3,26.1,2022Q1
3564,111,6,29.3,2022Q2
3564,111,9,31.35,2022Q3
3564,111,12,29.95,2022Q4
3564,112,3,40.05,2023Q1
3564,112,6,47.75,2023Q2
3564,112,9,44.0,2023Q3
3564,112,12,51.8,2023Q4
3564,113,3,61.3,2024Q1
3564,113,6,105.0,2024Q2
3564,113,9,93.5,2024Q3
3564,113,12,73.9,2024Q4
3564,114,3,57.3,2025Q1
3567,105,3,16.15,2016Q1
3567,105,6,16.35,2016Q2
3567,105,9,21.5,2016Q3
3567,105,12,23.85,2016Q4
3567,106,3,29.7,2017Q1
3567,106,6,27.7,2017Q2
3567,106,9,26.85,2017Q3
3567,106,12,32.65,2017Q4
3567,107,3,31.55,2018Q1
3567,107,6,35.4,2018Q2
3567,107,9,27.05,2018Q3
3567,107,12,26.0,2018Q4
3567,108,3,27.5,2019Q1
3567,108,6,25.4,2019Q2
3567,108,9,22.5,2019Q3
3567,108,12,23.25,2019Q4
3567,109,3,20.55,2020Q1
3567,109,6,25.95,2020Q2
3567,109,9,25.3,2020Q3
