公司代號,年度,月份,加權(A/B)平均價,year_quarter
2477,105,3,13.1,2016Q1
2477,105,6,13.31,2016Q2
2477,105,9,14.09,2016Q3
2477,105,12,17.57,2016Q4
2477,106,3,19.41,2017Q1
2477,106,6,21.81,2017Q2
2477,106,9,28.5,2017Q3
2477,106,12,29.87,2017Q4
2477,107,3,31.11,2018Q1
2477,107,6,25.26,2018Q2
2477,107,9,18.11,2018Q3
2477,107,12,20.42,2018Q4
2477,108,3,19.31,2019Q1
2477,108,6,21.8,2019Q2
2477,108,9,23.81,2019Q3
2477,108,12,27.45,2019Q4
2477,109,3,18.62,2020Q1
2477,109,6,21.91,2020Q2
2477,109,9,23.29,2020Q3
2477,109,12,32.38,2020Q4
2477,110,3,34.22,2021Q1
2477,110,6,35.29,2021Q2
2477,110,9,27.42,2021Q3
2477,110,12,31.14,2021Q4
2477,111,3,31.33,2022Q1
2477,111,6,24.59,2022Q2
2477,111,9,19.97,2022Q3
2477,111,12,20.3,2022Q4
2477,112,3,21.15,2023Q1
2477,112,6,20.9,2023Q2
2477,112,9,19.83,2023Q3
2477,112,12,22.7,2023Q4
2477,113,3,20.09,2024Q1
2477,113,6,21.94,2024Q2
2477,113,9,31.83,2024Q3
2477,113,12,30.49,2024Q4
2477,114,3,27.25,2025Q1
2477,114,6,,2025Q2
2477,114,9,,2025Q3
2477,114,12,,2025Q4
2478,105,3,17.37,2016Q1
2478,105,6,17.0,2016Q2
2478,105,9,16.43,2016Q3
2478,105,12,18.9,2016Q4
2478,106,3,,2017Q1
2478,106,6,,2017Q2
2478,106,9,,2017Q3
2478,106,12,,2017Q4
2478,107,3,,2018Q1
2478,107,6,,2018Q2
2478,107,9,,2018Q3
2478,107,12,,2018Q4
2478,108,3,,2019Q1
2478,108,6,,2019Q2
2478,108,9,,2019Q3
2478,108,12,,2019Q4
2478,109,3,62.15,2020Q1
2478,109,6,81.98,2020Q2
2478,109,9,68.52,2020Q3
2478,109,12,82.27,2020Q4
2478,110,3,82.14,2021Q1
2478,110,6,70.7,2021Q2
2478,110,9,63.89,2021Q3
2478,110,12,65.4,2021Q4
2478,111,3,60.07,2022Q1
2478,111,6,51.71,2022Q2
2478,111,9,42.34,2022Q3
2478,111,12,44.97,2022Q4
2478,112,3,48.2,2023Q1
2478,112,6,48.65,2023Q2
2478,112,9,47.15,2023Q3
2478,112,12,49.03,2023Q4
2478,113,3,47.09,2024Q1
2478,113,6,54.0,2024Q2
2478,113,9,52.34,2024Q3
2478,113,12,47.62,2024Q4
2478,114,3,46.67,2025Q1
2478,114,6,,2025Q2
2478,114,9,,2025Q3
2478,114,12,,2025Q4
2480,105,3,26.76,2016Q1
2480,105,6,26.34,2016Q2
2480,105,9,25.26,2016Q3
2480,105,12,27.9,2016Q4
2480,106,3,32.17,2017Q1
2480,106,6,31.17,2017Q2
2480,106,9,35.52,2017Q3
2480,106,12,35.14,2017Q4
2480,107,3,36.87,2018Q1
2480,107,6,41.37,2018Q2
2480,107,9,38.39,2018Q3
2480,107,12,38.06,2018Q4
2480,108,3,56.08,2019Q1
2480,108,6,53.45,2019Q2
2480,108,9,51.86,2019Q3
2480,108,12,53.48,2019Q4
2480,109,3,57.28,2020Q1
2480,109,6,71.24,2020Q2
2480,109,9,62.19,2020Q3
2480,109,12,66.27,2020Q4
2480,110,3,70.32,2021Q1
2480,110,6,70.19,2021Q2
2480,110,9,68.84,2021Q3
2480,110,12,72.4,2021Q4
2480,111,3,94.16,2022Q1
2480,111,6,89.08,2022Q2
2480,111,9,81.59,2022Q3
2480,111,12,83.2,2022Q4
2480,112,3,95.89,2023Q1
2480,112,6,119.43,2023Q2
2480,112,9,115.58,2023Q3
2480,112,12,121.51,2023Q4
2480,113,3,129.9,2024Q1
2480,113,6,123.89,2024Q2
2480,113,9,121.03,2024Q3
2480,113,12,136.93,2024Q4
2480,114,3,151.71,2025Q1
2480,114,6,,2025Q2
2480,114,9,,2025Q3
2480,114,12,,2025Q4
2481,105,3,18.14,2016Q1
2481,105,6,16.92,2016Q2
2481,105,9,16.39,2016Q3
2481,105,12,16.09,2016Q4
2481,106,3,17.46,2017Q1
2481,106,6,18.61,2017Q2
2481,106,9,22.76,2017Q3
2481,106,12,29.64,2017Q4
2481,107,3,43.46,2018Q1
2481,107,6,61.41,2018Q2
2481,107,9,35.13,2018Q3
2481,107,12,28.66,2018Q4
2481,108,3,27.24,2019Q1
2481,108,6,25.37,2019Q2
2481,108,9,28.99,2019Q3
2481,108,12,27.29,2019Q4
2481,109,3,19.07,2020Q1
2481,109,6,28.57,2020Q2
2481,109,9,37.03,2020Q3
2481,109,12,48.08,2020Q4
2481,110,3,53.4,2021Q1
2481,110,6,68.47,2021Q2
2481,110,9,95.63,2021Q3
2481,110,12,110.06,2021Q4
2481,111,3,102.41,2022Q1
2481,111,6,74.29,2022Q2
2481,111,9,64.74,2022Q3
2481,111,12,64.02,2022Q4
2481,112,3,71.0,2023Q1
2481,112,6,70.03,2023Q2
2481,112,9,65.62,2023Q3
2481,112,12,69.92,2023Q4
2481,113,3,58.66,2024Q1
2481,113,6,58.16,2024Q2
2481,113,9,58.82,2024Q3
2481,113,12,51.35,2024Q4
2481,114,3,55.68,2025Q1
2481,114,6,,2025Q2
2481,114,9,,2025Q3
2481,114,12,,2025Q4
2482,105,3,15.84,2016Q1
2482,105,6,13.25,2016Q2
2482,105,9,14.12,2016Q3
2482,105,12,13.23,2016Q4
2482,106,3,13.99,2017Q1
2482,106,6,13.45,2017Q2
2482,106,9,13.0,2017Q3
2482,106,12,12.41,2017Q4
2482,107,3,13.19,2018Q1
2482,107,6,12.45,2018Q2
2482,107,9,12.22,2018Q3
2482,107,12,11.18,2018Q4
2482,108,3,11.11,2019Q1
2482,108,6,10.54,2019Q2
2482,108,9,14.51,2019Q3
2482,108,12,12.2,2019Q4
2482,109,3,11.1,2020Q1
2482,109,6,11.75,2020Q2
2482,109,9,10.67,2020Q3
2482,109,12,11.17,2020Q4
2482,110,3,11.11,2021Q1
2482,110,6,12.19,2021Q2
2482,110,9,12.79,2021Q3
2482,110,12,17.37,2021Q4
2482,111,3,14.2,2022Q1
2482,111,6,26.01,2022Q2
2482,111,9,22.75,2022Q3
2482,111,12,26.54,2022Q4
2482,112,3,56.23,2023Q1
2482,112,6,72.03,2023Q2
2482,112,9,48.73,2023Q3
2482,112,12,42.65,2023Q4
2482,113,3,35.69,2024Q1
2482,113,6,39.97,2024Q2
2482,113,9,30.69,2024Q3
2482,113,12,26.86,2024Q4
2482,114,3,23.61,2025Q1
2482,114,6,,2025Q2
2482,114,9,,2025Q3
2482,114,12,,2025Q4
2483,105,3,19.2,2016Q1
2483,105,6,18.0,2016Q2
2483,105,9,17.5,2016Q3
2483,105,12,17.23,2016Q4
2483,106,3,18.69,2017Q1
2483,106,6,18.78,2017Q2
2483,106,9,22.05,2017Q3
2483,106,12,23.99,2017Q4
2483,107,3,22.88,2018Q1
2483,107,6,22.04,2018Q2
2483,107,9,20.02,2018Q3
2483,107,12,18.38,2018Q4
2483,108,3,20.18,2019Q1
2483,108,6,20.77,2019Q2
2483,108,9,20.52,2019Q3
2483,108,12,20.58,2019Q4
2483,109,3,17.83,2020Q1
2483,109,6,19.49,2020Q2
2483,109,9,18.9,2020Q3
2483,109,12,19.8,2020Q4
2483,110,3,20.61,2021Q1
2483,110,6,22.15,2021Q2
2483,110,9,28.45,2021Q3
2483,110,12,26.56,2021Q4
2483,111,3,23.71,2022Q1
2483,111,6,26.26,2022Q2
2483,111,9,30.22,2022Q3
2483,111,12,25.19,2022Q4
2483,112,3,26.35,2023Q1
2483,112,6,27.77,2023Q2
2483,112,9,24.96,2023Q3
2483,112,12,24.3,2023Q4
2483,113,3,23.36,2024Q1
2483,113,6,25.79,2024Q2
2483,113,9,23.11,2024Q3
2483,113,12,22.47,2024Q4
2483,114,3,21.24,2025Q1
2483,114,6,,2025Q2
2483,114,9,,2025Q3
2483,114,12,,2025Q4
2484,105,3,21.65,2016Q1
2484,105,6,17.9,2016Q2
2484,105,9,18.3,2016Q3
2484,105,12,18.66,2016Q4
2484,106,3,20.39,2017Q1
2484,106,6,20.07,2017Q2
2484,106,9,19.98,2017Q3
2484,106,12,21.51,2017Q4
2484,107,3,20.6,2018Q1
2484,107,6,21.29,2018Q2
2484,107,9,19.36,2018Q3
2484,107,12,18.13,2018Q4
2484,108,3,19.5,2019Q1
2484,108,6,19.37,2019Q2
2484,108,9,21.05,2019Q3
2484,108,12,21.31,2019Q4
2484,109,3,17.17,2020Q1
2484,109,6,21.01,2020Q2
2484,109,9,22.22,2020Q3
2484,109,12,23.69,2020Q4
2484,110,3,24.56,2021Q1
2484,110,6,32.83,2021Q2
2484,110,9,32.22,2021Q3
2484,110,12,40.41,2021Q4
2484,111,3,34.23,2022Q1
2484,111,6,37.66,2022Q2
2484,111,9,36.22,2022Q3
2484,111,12,36.23,2022Q4
2484,112,3,38.33,2023Q1
2484,112,6,36.26,2023Q2
2484,112,9,32.47,2023Q3
2484,112,12,33.72,2023Q4
2484,113,3,35.18,2024Q1
2484,113,6,31.82,2024Q2
2484,113,9,28.89,2024Q3
2484,113,12,26.37,2024Q4
2484,114,3,25.45,2025Q1
2484,114,6,,2025Q2
2484,114,9,,2025Q3
2484,114,12,,2025Q4
2485,105,3,62.34,2016Q1
2485,105,6,41.45,2016Q2
2485,105,9,34.78,2016Q3
2485,105,12,32.93,2016Q4
2485,106,3,33.33,2017Q1
2485,106,6,30.76,2017Q2
2485,106,9,28.39,2017Q3
2485,106,12,31.71,2017Q4
2485,107,3,26.9,2018Q1
2485,107,6,26.23,2018Q2
2485,107,9,20.48,2018Q3
2485,107,12,20.31,2018Q4
2485,108,3,21.46,2019Q1
2485,108,6,20.53,2019Q2
2485,108,9,23.58,2019Q3
2485,108,12,20.6,2019Q4
2485,109,3,14.01,2020Q1
2485,109,6,18.83,2020Q2
2485,109,9,19.05,2020Q3
2485,109,12,19.62,2020Q4
2485,110,3,18.43,2021Q1
2485,110,6,21.64,2021Q2
2485,110,9,17.86,2021Q3
2485,110,12,22.08,2021Q4
2485,111,3,18.38,2022Q1
2485,111,6,16.89,2022Q2
2485,111,9,18.89,2022Q3
2485,111,12,18.34,2022Q4
2485,112,3,19.13,2023Q1
2485,112,6,20.2,2023Q2
2485,112,9,28.5,2023Q3
2485,112,12,22.65,2023Q4
2485,113,3,22.74,2024Q1
2485,113,6,21.01,2024Q2
2485,113,9,17.35,2024Q3
2485,113,12,16.08,2024Q4
2485,114,3,14.77,2025Q1
2485,114,6,,2025Q2
2485,114,9,,2025Q3
2485,114,12,,2025Q4
2486,105,3,10.14,2016Q1
2486,105,6,8.71,2016Q2
2486,105,9,9.45,2016Q3
2486,105,12,8.74,2016Q4
2486,106,3,9.58,2017Q1
2486,106,6,8.94,2017Q2
2486,106,9,11.82,2017Q3
2486,106,12,10.94,2017Q4
2486,107,3,10.71,2018Q1
2486,107,6,13.63,2018Q2
2486,107,9,11.24,2018Q3
2486,107,12,10.07,2018Q4
2486,108,3,9.41,2019Q1
2486,108,6,8.22,2019Q2
2486,108,9,8.33,2019Q3
2486,108,12,8.99,2019Q4
2486,109,3,6.13,2020Q1
2486,109,6,7.37,2020Q2
2486,109,9,11.89,2020Q3
2486,109,12,19.86,2020Q4
2486,110,3,26.71,2021Q1
2486,110,6,34.1,2021Q2
2486,110,9,57.01,2021Q3
2486,110,12,52.49,2021Q4
2486,111,3,45.7,2022Q1
2486,111,6,32.45,2022Q2
2486,111,9,21.18,2022Q3
2486,111,12,23.94,2022Q4
2486,112,3,27.78,2023Q1
2486,112,6,41.09,2023Q2
2486,112,9,48.46,2023Q3
2486,112,12,45.11,2023Q4
2486,113,3,56.47,2024Q1
2486,113,6,113.54,2024Q2
2486,113,9,96.13,2024Q3
2486,113,12,113.6,2024Q4
2486,114,3,108.13,2025Q1
2486,114,6,,2025Q2
2486,114,9,,2025Q3
2486,114,12,,2025Q4
2488,105,3,33.74,2016Q1
2488,105,6,51.26,2016Q2
2488,105,9,56.99,2016Q3
2488,105,12,43.41,2016Q4
2488,106,3,45.31,2017Q1
2488,106,6,40.28,2017Q2
2488,106,9,36.71,2017Q3
2488,106,12,29.19,2017Q4
2488,107,3,27.54,2018Q1
2488,107,6,30.31,2018Q2
2488,107,9,34.22,2018Q3
2488,107,12,30.04,2018Q4
2488,108,3,40.43,2019Q1
2488,108,6,36.92,2019Q2
2488,108,9,37.65,2019Q3
2488,108,12,33.7,2019Q4
2488,109,3,27.46,2020Q1
2488,109,6,28.88,2020Q2
2488,109,9,31.35,2020Q3
2488,109,12,30.72,2020Q4
2488,110,3,32.48,2021Q1
2488,110,6,30.1,2021Q2
2488,110,9,28.7,2021Q3
2488,110,12,27.13,2021Q4
2488,111,3,26.77,2022Q1
2488,111,6,27.86,2022Q2
2488,111,9,30.54,2022Q3
2488,111,12,29.07,2022Q4
2488,112,3,31.11,2023Q1
2488,112,6,32.37,2023Q2
2488,112,9,38.93,2023Q3
2488,112,12,40.28,2023Q4
2488,113,3,44.39,2024Q1
2488,113,6,47.6,2024Q2
2488,113,9,51.21,2024Q3
2488,113,12,57.62,2024Q4
2488,114,3,54.34,2025Q1
2488,114,6,,2025Q2
2488,114,9,,2025Q3
2488,114,12,,2025Q4
2489,105,3,18.11,2016Q1
2489,105,6,20.04,2016Q2
2489,105,9,23.75,2016Q3
2489,105,12,22.06,2016Q4
2489,106,3,22.8,2017Q1
2489,106,6,20.57,2017Q2
2489,106,9,16.58,2017Q3
2489,106,12,16.51,2017Q4
2489,107,3,15.41,2018Q1
2489,107,6,14.05,2018Q2
2489,107,9,13.13,2018Q3
2489,107,12,11.8,2018Q4
2489,108,3,12.23,2019Q1
2489,108,6,10.82,2019Q2
2489,108,9,11.54,2019Q3
2489,108,12,10.7,2019Q4
2489,109,3,7.38,2020Q1
2489,109,6,7.89,2020Q2
2489,109,9,10.52,2020Q3
2489,109,12,12.27,2020Q4
2489,110,3,16.47,2021Q1
2489,110,6,17.52,2021Q2
2489,110,9,17.3,2021Q3
2489,110,12,17.59,2021Q4
2489,111,3,15.91,2022Q1
2489,111,6,13.55,2022Q2
2489,111,9,10.5,2022Q3
2489,111,12,10.02,2022Q4
2489,112,3,10.48,2023Q1
2489,112,6,14.52,2023Q2
2489,112,9,12.51,2023Q3
2489,112,12,13.02,2023Q4
2489,113,3,14.35,2024Q1
2489,113,6,20.1,2024Q2
2489,113,9,21.15,2024Q3
2489,113,12,19.29,2024Q4
2489,114,3,17.4,2025Q1
2489,114,6,,2025Q2
2489,114,9,,2025Q3
2489,114,12,,2025Q4
2491,105,3,7.0,2016Q1
2491,105,6,7.57,2016Q2
2491,105,9,7.97,2016Q3
2491,105,12,7.38,2016Q4
2491,106,3,7.54,2017Q1
2491,106,6,6.8,2017Q2
2491,106,9,7.35,2017Q3
2491,106,12,6.83,2017Q4
2491,107,3,7.28,2018Q1
2491,107,6,8.94,2018Q2
2491,107,9,6.8,2018Q3
2491,107,12,5.81,2018Q4
2491,108,3,6.53,2019Q1
2491,108,6,5.86,2019Q2
2491,108,9,9.73,2019Q3
2491,108,12,9.44,2019Q4
2491,109,3,8.22,2020Q1
2491,109,6,7.9,2020Q2
2491,109,9,9.14,2020Q3
2491,109,12,10.78,2020Q4
2491,110,3,17.17,2021Q1
2491,110,6,27.11,2021Q2
2491,110,9,23.83,2021Q3
2491,110,12,21.31,2021Q4
2491,111,3,21.36,2022Q1
2491,111,6,16.22,2022Q2
2491,111,9,13.12,2022Q3
2491,111,12,12.2,2022Q4
2491,112,3,11.97,2023Q1
2491,112,6,16.06,2023Q2
2491,112,9,14.54,2023Q3
2491,112,12,13.97,2023Q4
2491,113,3,15.62,2024Q1
2491,113,6,15.25,2024Q2
2491,113,9,13.62,2024Q3
2491,113,12,12.62,2024Q4
2491,114,3,13.8,2025Q1
2491,114,6,,2025Q2
2491,114,9,,2025Q3
2491,114,12,,2025Q4
2492,105,3,25.59,2016Q1
2492,105,6,30.2,2016Q2
2492,105,9,36.6,2016Q3
2492,105,12,34.91,2016Q4
2492,106,3,46.97,2017Q1
2492,106,6,53.88,2017Q2
2492,106,9,74.02,2017Q3
2492,106,12,107.12,2017Q4
2492,107,3,108.88,2018Q1
2492,107,6,382.32,2018Q2
2492,107,9,244.42,2018Q3
2492,107,12,174.25,2018Q4
2492,108,3,187.06,2019Q1
2492,108,6,157.89,2019Q2
2492,108,9,164.19,2019Q3
2492,108,12,199.52,2019Q4
2492,109,3,175.58,2020Q1
2492,109,6,192.59,2020Q2
2492,109,9,157.56,2020Q3
2492,109,12,225.07,2020Q4
2492,110,3,252.33,2021Q1
2492,110,6,212.01,2021Q2
2492,110,9,167.37,2021Q3
2492,110,12,167.8,2021Q4
2492,111,3,143.01,2022Q1
2492,111,6,103.56,2022Q2
2492,111,9,85.08,2022Q3
2492,111,12,82.71,2022Q4
2492,112,3,96.99,2023Q1
2492,112,6,98.08,2023Q2
2492,112,9,106.89,2023Q3
2492,112,12,133.2,2023Q4
2492,113,3,109.44,2024Q1
2492,113,6,117.63,2024Q2
2492,113,9,104.86,2024Q3
2492,113,12,97.14,2024Q4
2492,114,3,94.0,2025Q1
2492,114,6,,2025Q2
2492,114,9,,2025Q3
2492,114,12,,2025Q4
2493,105,3,24.95,2016Q1
2493,105,6,26.77,2016Q2
2493,105,9,26.38,2016Q3
2493,105,12,26.88,2016Q4
2493,106,3,29.26,2017Q1
2493,106,6,27.36,2017Q2
2493,106,9,25.94,2017Q3
2493,106,12,26.28,2017Q4
2493,107,3,26.74,2018Q1
2493,107,6,26.49,2018Q2
2493,107,9,25.7,2018Q3
2493,107,12,24.69,2018Q4
2493,108,3,27.99,2019Q1
2493,108,6,30.23,2019Q2
2493,108,9,27.94,2019Q3
2493,108,12,27.66,2019Q4
2493,109,3,25.34,2020Q1
2493,109,6,35.31,2020Q2
2493,109,9,33.71,2020Q3
2493,109,12,34.09,2020Q4
2493,110,3,37.09,2021Q1
2493,110,6,38.63,2021Q2
2493,110,9,40.97,2021Q3
2493,110,12,37.88,2021Q4
2493,111,3,40.51,2022Q1
2493,111,6,42.0,2022Q2
2493,111,9,41.13,2022Q3
2493,111,12,43.08,2022Q4
2493,112,3,53.04,2023Q1
2493,112,6,66.82,2023Q2
2493,112,9,72.5,2023Q3
2493,112,12,78.25,2023Q4
2493,113,3,90.32,2024Q1
2493,113,6,94.42,2024Q2
2493,113,9,87.71,2024Q3
2493,113,12,100.83,2024Q4
2493,114,3,96.41,2025Q1
2493,114,6,,2025Q2
2493,114,9,,2025Q3
2493,114,12,,2025Q4
2495,105,3,18.35,2016Q1
2495,105,6,16.02,2016Q2
2495,105,9,16.48,2016Q3
2495,105,12,15.84,2016Q4
2495,106,3,16.84,2017Q1
2495,106,6,16.04,2017Q2
2495,106,9,14.56,2017Q3
2495,106,12,14.19,2017Q4
2495,107,3,13.64,2018Q1
2495,107,6,13.53,2018Q2
2495,107,9,11.78,2018Q3
2495,107,12,11.62,2018Q4
2495,108,3,12.32,2019Q1
2495,108,6,13.51,2019Q2
2495,108,9,14.44,2019Q3
2495,108,12,13.75,2019Q4
2495,109,3,10.99,2020Q1
2495,109,6,12.75,2020Q2
2495,109,9,12.73,2020Q3
2495,109,12,12.65,2020Q4
2495,110,3,13.28,2021Q1
2495,110,6,21.27,2021Q2
2495,110,9,15.14,2021Q3
2495,110,12,19.54,2021Q4
2495,111,3,15.7,2022Q1
2495,111,6,15.36,2022Q2
2495,111,9,16.67,2022Q3
2495,111,12,21.69,2022Q4
2495,112,3,21.67,2023Q1
2495,112,6,24.1,2023Q2
2495,112,9,20.23,2023Q3
2495,112,12,21.18,2023Q4
2495,113,3,23.66,2024Q1
2495,113,6,29.73,2024Q2
2495,113,9,33.73,2024Q3
2495,113,12,33.04,2024Q4
2495,114,3,28.99,2025Q1
2495,114,6,,2025Q2
2495,114,9,,2025Q3
2495,114,12,,2025Q4
2496,105,3,13.35,2016Q1
2496,105,6,13.8,2016Q2
2496,105,9,96.81,2016Q3
2496,105,12,101.93,2016Q4
2496,106,3,109.09,2017Q1
2496,106,6,236.59,2017Q2
2496,106,9,221.39,2017Q3
2496,106,12,167.83,2017Q4
2496,107,3,161.37,2018Q1
2496,107,6,141.37,2018Q2
2496,107,9,100.92,2018Q3
2496,107,12,98.47,2018Q4
2496,108,3,96.73,2019Q1
2496,108,6,82.4,2019Q2
2496,108,9,70.6,2019Q3
2496,108,12,64.57,2019Q4
2496,109,3,57.12,2020Q1
2496,109,6,70.61,2020Q2
2496,109,9,61.55,2020Q3
2496,109,12,54.94,2020Q4
2496,110,3,59.44,2021Q1
2496,110,6,56.52,2021Q2
2496,110,9,49.46,2021Q3
2496,110,12,49.2,2021Q4
2496,111,3,49.19,2022Q1
2496,111,6,48.34,2022Q2
2496,111,9,46.64,2022Q3
2496,111,12,47.21,2022Q4
2496,112,3,52.03,2023Q1
2496,112,6,52.84,2023Q2
2496,112,9,54.63,2023Q3
2496,112,12,61.83,2023Q4
2496,113,3,69.74,2024Q1
2496,113,6,73.54,2024Q2
2496,113,9,76.11,2024Q3
2496,113,12,80.78,2024Q4
2496,114,3,87.07,2025Q1
2496,114,6,,2025Q2
2496,114,9,,2025Q3
2496,114,12,,2025Q4
2497,105,3,40.94,2016Q1
2497,105,6,32.1,2016Q2
2497,105,9,30.08,2016Q3
2497,105,12,32.42,2016Q4
2497,106,3,33.85,2017Q1
2497,106,6,32.07,2017Q2
2497,106,9,29.44,2017Q3
2497,106,12,29.6,2017Q4
2497,107,3,27.73,2018Q1
2497,107,6,25.23,2018Q2
2497,107,9,18.55,2018Q3
2497,107,12,15.46,2018Q4
2497,108,3,19.95,2019Q1
2497,108,6,23.84,2019Q2
2497,108,9,27.26,2019Q3
2497,108,12,22.69,2019Q4
2497,109,3,14.82,2020Q1
2497,109,6,17.6,2020Q2
2497,109,9,16.95,2020Q3
2497,109,12,30.51,2020Q4
2497,110,3,39.21,2021Q1
2497,110,6,33.98,2021Q2
2497,110,9,33.48,2021Q3
2497,110,12,80.76,2021Q4
2497,111,3,101.31,2022Q1
2497,111,6,82.67,2022Q2
2497,111,9,84.91,2022Q3
2497,111,12,81.72,2022Q4
2497,112,3,78.36,2023Q1
2497,112,6,72.63,2023Q2
2497,112,9,70.59,2023Q3
2497,112,12,66.16,2023Q4
2497,113,3,55.39,2024Q1
2497,113,6,58.81,2024Q2
2497,113,9,79.72,2024Q3
2497,113,12,61.65,2024Q4
2497,114,3,58.06,2025Q1
2497,114,6,,2025Q2
2497,114,9,,2025Q3
2497,114,12,,2025Q4
2498,105,3,103.99,2016Q1
2498,105,6,95.45,2016Q2
2498,105,9,83.21,2016Q3
2498,105,12,80.43,2016Q4
2498,106,3,77.25,2017Q1
2498,106,6,71.86,2017Q2
2498,106,9,74.58,2017Q3
2498,106,12,71.55,2017Q4
2498,107,3,65.16,2018Q1
2498,107,6,58.84,2018Q2
2498,107,9,40.6,2018Q3
2498,107,12,40.21,2018Q4
2498,108,3,39.2,2019Q1
2498,108,6,36.48,2019Q2
2498,108,9,37.15,2019Q3
2498,108,12,38.18,2019Q4
2498,109,3,31.32,2020Q1
2498,109,6,30.56,2020Q2
2498,109,9,30.25,2020Q3
2498,109,12,31.48,2020Q4
2498,110,3,29.19,2021Q1
2498,110,6,39.41,2021Q2
2498,110,9,37.05,2021Q3
2498,110,12,83.78,2021Q4
2498,111,3,61.15,2022Q1
2498,111,6,51.87,2022Q2
2498,111,9,61.19,2022Q3
2498,111,12,58.71,2022Q4
2498,112,3,63.74,2023Q1
2498,112,6,60.7,2023Q2
2498,112,9,50.22,2023Q3
2498,112,12,51.03,2023Q4
2498,113,3,47.39,2024Q1
2498,113,6,46.86,2024Q2
2498,113,9,45.1,2024Q3
2498,113,12,47.97,2024Q4
2498,114,3,44.09,2025Q1
2498,114,6,,2025Q2
2498,114,9,,2025Q3
2498,114,12,,2025Q4
2501,105,3,14.28,2016Q1
2501,105,6,14.22,2016Q2
2501,105,9,14.22,2016Q3
2501,105,12,18.79,2016Q4
2501,106,3,21.52,2017Q1
2501,106,6,19.42,2017Q2
2501,106,9,16.53,2017Q3
2501,106,12,16.38,2017Q4
2501,107,3,15.63,2018Q1
2501,107,6,17.18,2018Q2
2501,107,9,17.43,2018Q3
2501,107,12,20.25,2018Q4
2501,108,3,22.24,2019Q1
2501,108,6,28.11,2019Q2
2501,108,9,21.11,2019Q3
2501,108,12,20.79,2019Q4
2501,109,3,17.67,2020Q1
2501,109,6,20.23,2020Q2
2501,109,9,19.96,2020Q3
2501,109,12,20.09,2020Q4
2501,110,3,19.52,2021Q1
2501,110,6,19.83,2021Q2
2501,110,9,19.26,2021Q3
2501,110,12,19.24,2021Q4
2501,111,3,18.87,2022Q1
2501,111,6,17.6,2022Q2
2501,111,9,16.64,2022Q3
2501,111,12,15.45,2022Q4
2501,112,3,17.1,2023Q1
2501,112,6,16.29,2023Q2
2501,112,9,15.12,2023Q3
2501,112,12,16.96,2023Q4
2501,113,3,20.23,2024Q1
2501,113,6,34.54,2024Q2
2501,113,9,25.79,2024Q3
2501,113,12,24.54,2024Q4
2501,114,3,23.07,2025Q1
2501,114,6,,2025Q2
2501,114,9,,2025Q3
2501,114,12,,2025Q4
2504,105,3,9.31,2016Q1
2504,105,6,8.5,2016Q2
2504,105,9,7.63,2016Q3
2504,105,12,6.81,2016Q4
2504,106,3,8.58,2017Q1
2504,106,6,9.62,2017Q2
2504,106,9,9.28,2017Q3
2504,106,12,9.51,2017Q4
2504,107,3,9.38,2018Q1
2504,107,6,9.53,2018Q2
2504,107,9,9.3,2018Q3
2504,107,12,8.63,2018Q4
2504,108,3,8.6,2019Q1
2504,108,6,8.56,2019Q2
2504,108,9,9.08,2019Q3
2504,108,12,14.12,2019Q4
2504,109,3,10.94,2020Q1
2504,109,6,14.43,2020Q2
2504,109,9,23.51,2020Q3
2504,109,12,24.74,2020Q4
2504,110,3,26.05,2021Q1
2504,110,6,24.92,2021Q2
2504,110,9,23.49,2021Q3
2504,110,12,29.17,2021Q4
2504,111,3,28.32,2022Q1
2504,111,6,25.31,2022Q2
2504,111,9,24.86,2022Q3
2504,111,12,25.16,2022Q4
2504,112,3,27.47,2023Q1
2504,112,6,28.0,2023Q2
2504,112,9,25.65,2023Q3
2504,112,12,27.94,2023Q4
2504,113,3,36.17,2024Q1
2504,113,6,46.74,2024Q2
2504,113,9,54.04,2024Q3
2504,113,12,50.64,2024Q4
2504,114,3,43.2,2025Q1
2504,114,6,,2025Q2
2504,114,9,,2025Q3
2504,114,12,,2025Q4
2505,105,3,11.58,2016Q1
2505,105,6,12.23,2016Q2
2505,105,9,13.87,2016Q3
2505,105,12,12.32,2016Q4
2505,106,3,13.12,2017Q1
2505,106,6,13.76,2017Q2
2505,106,9,12.71,2017Q3
2505,106,12,16.34,2017Q4
2505,107,3,15.79,2018Q1
2505,107,6,14.4,2018Q2
2505,107,9,11.58,2018Q3
2505,107,12,13.28,2018Q4
2505,108,3,12.08,2019Q1
2505,108,6,12.64,2019Q2
2505,108,9,13.08,2019Q3
2505,108,12,16.68,2019Q4
2505,109,3,15.3,2020Q1
2505,109,6,23.48,2020Q2
2505,109,9,27.17,2020Q3
2505,109,12,25.51,2020Q4
2505,110,3,38.9,2021Q1
2505,110,6,30.32,2021Q2
2505,110,9,27.66,2021Q3
2505,110,12,23.78,2021Q4
2505,111,3,22.93,2022Q1
2505,111,6,19.61,2022Q2
2505,111,9,19.31,2022Q3
2505,111,12,18.66,2022Q4
2505,112,3,18.74,2023Q1
2505,112,6,18.59,2023Q2
2505,112,9,18.66,2023Q3
2505,112,12,21.5,2023Q4
2505,113,3,25.34,2024Q1
2505,113,6,28.26,2024Q2
